SH,SZ,DJI,FTSE,HIS,N225,SPX
0.000184838,0.003990699,0.003242696,0.005574259,-0.001220641,-0.011766337,0.002186089
-0.017509129,-0.026029208,-0.002920686,0.000800879,0.016767862,0.001611575,-0.001252678
0.006140918,0.002004407,0.000205758,0.000955766,0.003684939,-0.005750987,-0.000128203
0.003654729,-0.00480902,-0.000558911,-0.000752226,-0.000350291,0.004034674,0.001139009
0.007231183,-0.000491704,0.006460772,-0.002608104,0.010112894,-0.009530587,0.007075434
-0.007443736,-0.018710708,0.001891779,0.005625552,-0.006600596,-0.016144034,0.001870367
-0.012638566,-0.01589613,-0.000268205,-0.005426665,-0.002723196,-0.006357334,-2.12E-05
0.002419316,0.008320265,-0.005141423,0.000251981,0.010418928,-0.000954475,-0.003503694
-0.004874459,-0.011665821,-0.002336944,0.003064965,-0.011867588,-0.010964096,0.000226416
-0.00476145,-0.008054442,-0.008791443,-0.004804412,-0.004465306,8.64E-05,-0.008104975
0.001297838,0.000575925,0.007668041,0.005675467,0.007640943,0.021773605,0.006433954
-0.008894811,-0.001770001,-0.002533993,-0.014326587,-0.000586768,-0.000257031,-0.000489089
-0.002980863,-0.001305661,-0.001653217,0.000415556,-0.000207938,-0.007013761,-0.000808585
0.009333414,0.011714684,0.000342611,0,-0.01061882,0.017175756,0.000844035
-0.005751759,-0.018760024,-0.008179088,-0.000154082,0.012217037,0.003919781,-0.007836423
0.010185815,0.008963971,0.006908778,-0.005587189,-0.0126068,0.018094039,0.005060487
0.010317949,0.014827138,-0.004202591,-0.004201357,-0.004100947,-0.003896487,-0.001166629
0.001254019,0.001850287,0.000884853,-0.001394462,0.000662956,0.011815361,-0.001068232
0.001560688,-0.002017036,0.018567339,0.00818321,-0.001176254,-0.015855837,0.020229498
0.006049256,0.013680669,0.001100808,-0.015117843,-0.011977342,0.002530092,0.004041761
-0.002435231,-0.010695769,-0.003941885,-0.002497823,-0.003603905,-0.00447873,-0.006166744
-0.015209037,-0.021774499,0.005197612,0.02089764,0.003926056,0.00245033,0.00312998
0.003013603,0.005559666,0.00074953,0.003017595,-0.006632644,-0.020540508,0.002090506
-0.011066717,-0.00452173,0.015369512,-0.000276148,-0.01476839,0.004835205,0.01617822
-0.003189685,-0.008347961,0.003944246,-0.000174358,0.003349296,-0.008946173,0.003951115
0.001274637,-0.010055419,-0.00296687,-0.001746979,0.030396486,-0.000773679,-0.003129529
-0.003758548,-0.005075669,0.000851103,0.006523036,0.001262197,-0.010629101,-0.001280598
0.005354047,0.001228169,0.000981483,0.016297961,0.001547686,-0.01996632,0.001184782
-0.004996249,-0.014050118,0.001396142,-0.003731035,0.010893781,-0.005769131,-0.000540853
0.002540288,0.000518658,-0.001284939,-0.004312316,-0.001383745,-0.001482358,-7.53E-05
-0.009972555,-0.017478606,-0.00151446,0.003456773,0.028624721,0.00512038,-0.002235143
-0.017549944,-0.020862728,-0.007504346,-0.005763391,0.001372315,0.014280963,-0.010557356
0.008450805,-0.000212944,-0.003277879,-0.000345085,-0.002723218,0.012022174,-0.005753239
-0.009654521,-0.015530028,0.005387478,-0.002357277,0.011581103,0.019822554,0.009602673
-0.000316624,-0.0061646,-0.003628115,0.003567967,-0.012115661,0.002203994,-0.004487822
-0.002469693,-0.001105588,0.010845093,-0.015759111,0.006969998,0.000891559,0.010502246
0.005661538,0.0181843,-0.008139844,0.001962328,-0.001942571,0.000392789,-0.009940165
-0.007554884,-0.014193003,-0.009587485,-0.006483559,0.000192301,-0.006672795,-0.00620731
-0.002924539,-0.000150912,-0.001393255,0.017208925,-0.008293275,0.011205314,0.000195435
0.006962569,0.005526287,0.000184579,-0.005405098,0.011361705,-0.013580177,-0.002970545
0.036295758,0.049523893,0.007130424,-0.005789283,0.00375409,-0.000416517,0.008045443
0.003345805,0.006919459,0.009456621,0.009139801,-0.000759392,-0.009831651,0.010217529
-0.006739153,-0.003434464,0.000385115,-0.006268588,0.005398243,0.009714054,0.004108613
0.002825454,0.005392854,-0.000594704,0.002119162,-0.000844784,0.002078863,-0.002446673
-0.007635277,-0.010954164,-0.015278191,0.011121931,0.00379068,0.011595805,-0.016710127
0.006361515,0.005627787,0.000178348,0.006853173,0.006520893,-0.004848653,0.000439482
-0.021582587,-0.029770292,-0.018403131,0.001038218,0.000559068,-0.003591255,-0.014549262
-0.009162366,-0.011087334,-0.00192438,-0.003538418,0.002777457,-0.000251838,-0.003090163
0.004016118,0.004945113,0.002012145,-0.002248058,0.009833573,-0.015243383,0.002991086
-0.021011028,-0.027600614,0.000269354,-0.01455403,0.004754599,-0.009042532,-0.000729227
0.000914717,-8.24E-05,-0.000820496,0.001184208,0.001534694,-0.009310589,0.000155802
0.003203051,0.01325188,0.010343029,4.65E-05,0.006741867,-0.001775344,0.010867261
-0.001919515,-0.003216599,-0.010595037,0.000285917,0.003047769,0.000424801,-0.009423708
-0.012456449,-0.011030103,0.001471441,-0.002001413,0.002132006,0.018862541,0.00216143
0.025688429,0.035124378,0.010110064,0.009411834,-0.012208899,0.021782121,0.007822506
0.014409933,0.022481513,-0.023910154,-0.011553865,-0.00160347,0.01419812,-0.023990495
-0.005648255,-0.016161758,-0.009432152,0.013606493,-0.003841212,-0.001154361,-0.012279919
0.019482439,0.023582407,0.000317637,0.00113039,0.009902009,0.008699135,0.001697276
0.002225176,0.003404133,-2.42E-05,-0.00503776,0.008285124,0.015523203,0.00013044
-0.008086603,-0.012454136,-0.004606742,0.007819923,0.013177469,0.002360878,-0.003993384
0.000981035,-0.001720793,-0.014627264,-0.015975976,-0.004756827,0.003652945,-0.013948842
-0.002963628,-0.003268385,-0.002275287,-0.002693714,-0.002819971,-0.012273499,-0.001594791
5.00E-05,0.002730564,0.003655296,-0.001103438,0.007057472,0.009891455,0.004828239
0.003239446,-0.000504318,0.016360891,-0.000417788,-0.024410626,0.004789128,0.01966737
0.012305143,0.018007664,-0.000582385,0.003285582,-0.008499447,0.001287545,0.000663135
-0.001589675,-0.000202335,0.003775946,-0.011164271,0.002145059,-0.002723043,0.002317515
0.002091499,0.003747339,0.013370639,-0.007765115,-0.011340148,0.003849475,0.012942206
-0.008622665,-0.016324714,-0.003257494,-0.012790713,0.011885488,0.008027812,-0.002031655
0.000729475,-0.003756323,-0.006905678,0.023287148,-0.015654975,-0.001863412,-0.005240224
-0.006833345,-0.005922582,0.008272793,0.001817904,0.002369646,0.000667326,0.007825251
-0.016973916,-0.022090311,0.002823096,0.000683471,0.004858444,-0.000884618,0.004260626
-0.003522783,-0.00456127,0.000288704,0.006757333,-0.001590009,0.005876465,0.000162422
0.00165191,0.002108548,-0.00461542,0.004842316,0.013851062,0.016691385,-0.004756454
0.003162743,0.008961144,-0.001066466,-0.005586847,0.010115748,-0.000530793,-0.001711338
0.017036298,0.022571628,0.006365691,0.002242279,0.007823724,0.009334418,0.001583622
0.005978025,0.001907186,0.003029664,0.000615359,-0.00238351,0.009531312,0.003301198
-0.001427061,-0.00287809,0.006183212,0.011482465,-0.000813621,0.023641509,0.002916658
-0.00380472,-0.007524128,0.001120607,-0.00059299,-0.006201658,-0.011987432,0.000338431
-0.000127739,-0.003342886,0.005947406,0.000753106,0.009805297,-0.009937322,0.00652759
-0.016384873,-0.01908224,-0.000225712,-0.000374778,0.004891567,0.01399211,0.000448129
-0.001179546,-0.005097752,-0.005657913,0.003917999,-0.011988753,0.014794603,-0.006341469
0.004921013,0.00420717,-0.002715,0.001583924,0.001474483,0.009012708,-0.004143979
-0.015209288,-0.018922523,0.007613118,0.002197055,0.021372749,0.006969759,0.011800667
0.003670214,0.005928521,0.00869399,0.001221694,-0.000947873,0.027789671,0.011421148
-0.01230108,-0.011840114,-0.007442072,0.000563875,-0.002639007,-0.008371308,-0.007618159
-0.00769593,-0.00833127,0.00449863,0.003517873,0.003847725,-0.008618019,0.005473186
0.001119625,-0.007120878,-0.009122201,-0.002735054,0.002117458,0.006687675,-0.009423002
-0.004003577,-0.000962681,-0.003931654,-0.001324742,0.008004542,0.006977492,-0.002443286
0.010594166,0.012102623,-0.001865644,-0.001624147,-0.002570474,0.013883745,-0.004798902
-0.007270548,-0.012757144,-0.00139484,0.004009104,0.00712076,0.007150185,-0.001219199
0.005823917,0.008318562,-0.012153291,0.004318565,-0.004094458,-0.025946169,-0.011111501
-0.004905015,-0.012233881,0.012750991,-0.000545305,-0.000838956,0.000867512,0.016800107
-0.013121383,-0.009945789,0.024950662,-0.003084469,0.005702383,0.028219207,0.027851599
-0.008899624,-0.01047176,-0.003797242,0.002386044,0.001608104,-0.015286729,-0.003128033
-0.005097787,-0.005759057,-0.004150772,2.02E-05,-0.006796721,-0.003524151,-0.003247646
0.00843345,0.012002273,0.004615388,-0.004870515,0.001549033,-0.021035907,0.002652349
-0.010330345,-0.024642524,0.006009311,-0.004662037,0.003480886,0.012685492,0.007568717
0.007815212,0.011715885,0.001276723,0.032040713,0.002067289,0.028383826,-4.76E-05
0.02833396,0.036488571,0.00139948,-0.004156519,-0.00042671,-0.009410229,-0.000931108
-0.001314901,-0.002497903,0.002039035,-0.001807198,0.029321482,0.003910377,0.001128093
0.015912737,0.014536601,-0.001749604,0.007409343,-5.74E-05,0.022496168,0.000196946
0.010606156,0.009250848,0.006255911,0.000468846,-0.009412454,0.002220864,0.005627103
-0.00436026,-0.005489408,0.003940441,0.003283952,0.004631167,0.004718325,0.003397466
0.00385912,0.00309973,0.004569133,-0.002243767,0.005833467,0.006147441,0.004418279
-0.010255381,-0.009101984,0.004882966,0.001545991,-0.003871439,-0.01913605,0.001506342
0.042336266,0.04306062,0.003332774,-0.00218144,0.006392418,0.037038227,6.69E-06
0.004508045,0.008106408,0.005097173,0.00463865,-0.001356989,-0.009349425,0.005430699
0.00098177,-0.000895715,-0.001011595,0.00358923,-0.001049242,-0.018117592,-0.001851396
-0.000104053,0.005446794,0.00520831,0.004307937,-0.000737953,0.022580602,0.005093062
0.002823634,0.006191983,-0.003158104,-0.000292877,0.011163789,-0.003119377,-0.003907241
-0.0069617,-0.004020159,-0.00358936,0.002984616,-0.000460665,0.008400872,-0.002566608
0.002663506,-0.003120585,0.010707531,0.010795648,0.002881701,-0.013974599,0.010002474
0.024955419,0.029700392,-0.009301652,0.003114106,-0.001010274,0.006768897,-0.011605778
0.00249101,0.0055079,0.007122945,0.00158361,-0.001532794,0.02400102,0.01036258
-0.0059819,-9.28E-05,0.000516345,0.007089062,-0.00078297,-0.022871317,0.000549049
0.01232459,0.009700168,-0.003041115,-0.002539824,0.003870715,-0.012788009,-0.001807044
0.015936798,0.009865225,0.003502167,-0.007338134,-0.00070615,0.026774543,0.005641969
0.003459657,-0.002242301,-0.000801438,0.011147031,0.007030346,0.004059449,0.001224603
0.003670038,0.001362298,0.003848323,-0.015944337,-0.003891778,0.00394778,0.007309758
-0.00407504,0.000218015,-0.007733772,0.005733638,-0.000324121,0.002670583,-0.012481717
-0.00032078,0.004864199,-0.003374552,0.002000303,-0.001553784,0.021073184,-0.006323067
0.003649051,0.001656869,0.00860442,-0.010686988,-0.022911079,0.002996611,0.008734259
-0.017965625,-0.016750312,-0.015577211,0.005685095,0.004671873,0.026023562,-0.018479275
0.03018757,0.032569684,0.00837736,0.008624991,-0.003442745,0.005312469,0.0060909
0.006012842,0.006997581,0.012528269,0.009589544,0.001645106,-0.002776534,0.012645666
-0.006982711,-0.00279829,-0.001484544,0.002551972,0.007158416,-0.006121104,-0.000864495
-0.010704419,-0.004955566,0.002499277,-0.016368417,-0.010232251,0.011496886,0.002321227
0.013977258,0.013133058,0.002704708,0.006994431,0.007039657,0.01441441,0.004600126
0.004801,0.013745942,0.00887553,0.00309982,-0.017343201,-0.027467288,0.009520494
-0.005634728,-0.00277394,0.002975133,-0.013453597,-0.005438071,0.020058302,0.001083976
0.002490052,0.001252838,0.002323086,0.008802628,0.001650786,0.013341541,0.001814812
-0.00792173,-0.010975978,0.004705062,0.005506572,-0.013250812,-0.023798463,0.0044711
-0.004916963,-0.009249682,0.00348214,0.00279291,0.002542094,0.016711667,0.003243872
0.023805899,0.027593269,0.000191713,-0.005182251,0.019443,-0.005982891,-0.002406152
0.005301063,0.008873882,0.000361179,0.013511371,-0.00610235,0.001776058,0.001313164
0.009911813,0.008126377,0.005784577,-0.000670317,-0.015078439,-0.012713147,0.005587377
0.001236185,-0.011944611,-0.001723043,0.001790655,0.001006246,0.005009336,-0.001619755
0.013986452,0.015663525,-0.004284315,0.00687473,0.009587544,-0.021432423,-0.005525586
0.003768798,-0.006073521,0.000260137,0.003087656,-0.000281014,-0.010903045,-0.002425463
0.002047196,0.018790507,0.003860186,0.001074207,0.013976953,0.029450987,0.006675167
0.000553455,-0.002341172,-0.006237833,-0.004482725,-4.89E-05,0.065011879,-0.00831698
-0.006572031,-0.001809912,0.006258505,0.007364622,-0.00870879,-1.82E-05,0.007148666
0.005719329,0.008476834,-0.004439268,-0.006107987,-0.014696423,0.007234039,-0.003345582
-0.004468112,-0.01952905,0.007715311,-0.004901316,0.002768296,0.019453397,0.007754913
-0.016087026,-0.025326111,-0.002302842,-0.002573796,-0.003812436,-0.004736214,-0.000588495
0.005968104,0.009891311,0.003599423,-0.001339131,-0.020161399,-0.015656055,0.004048485
-0.030163225,-0.026234387,-0.000390376,-0.006887031,-0.001881011,-0.004092529,-0.004483682
-0.005080488,-0.003365345,0.006099586,0.000658774,0.009688032,0.012137271,0.005158962
0.005023736,-0.002370248,-0.007644747,-0.002251953,-0.001374029,-0.012240896,-0.010602096
-0.014062529,-0.014483821,0.004329342,0.003285401,-0.004987699,0.007266237,0.006019089
0.008630787,0.013505753,0.004096029,-0.001847199,0.006124016,0.018738983,0.003538041
0.022388237,0.03248816,0.008738101,0.003778336,0.002689723,-0.002857775,0.012115446
-0.002576455,0.000902777,0.004240354,0.012233536,0.006867114,0.022929346,0.003545947
-0.037174007,-0.054339695,-5.38E-06,-0.01090249,-0.007380444,0.005950422,-0.002840786
0.023003334,0.02181796,-0.01804676,-0.02257913,0.003053232,-0.00301688,-0.02323413
0.00893258,0.009568528,0.010735905,0.005761663,-0.001356886,-0.01378576,0.014205866
-0.009798275,-0.003981231,-0.009408632,0.01167834,-0.028122721,0.034888745,-0.014431354
-0.002447607,-0.011548495,-0.005587252,0.004494088,0.006987669,0.007408891,-0.00672354
-0.003464098,-0.000934655,0.000713091,-0.004960742,0.007480749,-0.006616552,0.00880898
-0.010436017,-0.012311443,0.001350522,-0.006409518,0.003022943,0.028896049,0.004650798
-0.009949159,-0.009916479,0.010400061,-0.006170077,-0.000553062,0.011886597,0.010365294
0.002782825,0.001545334,-0.00293648,-0.009621719,-0.014426497,-0.001610663,6.33E-06
0.003572031,0.001323397,0.001667966,-8.65E-05,-0.004633025,0.022618028,0.004026618
-0.016990872,-0.011080599,0.000798957,0.006850643,-0.004734328,-0.003902004,-0.001843784
0.007745761,0.003883983,0.00805782,-0.000950092,-0.00265307,0.006686275,0.009654679
0.026205878,0.03094535,0.009554001,0.019785082,0.02302399,0.014603395,0.010479515
0.002959316,0.000892929,-0.000338645,0.003994434,0.001398159,0.001314821,0.001905988
0.001734974,0.001833773,0.005815819,0.001682415,-0.010844106,0.015882543,0.005216663
-0.000671537,-0.003246478,0.003243893,-0.002513015,0.017115349,-0.075973614,0.004130551
-0.012562271,-0.009330499,-0.001490672,0.005321601,0.009787831,0.008830694,-0.003693981
0.001561234,-0.00016367,0.00237541,0.009359058,0.006517194,-0.032678851,0.004312401
-0.028632756,-0.029242991,-0.001774899,0.005480656,0.005333964,0.011901894,4.28E-05
0.000142636,-0.007786793,0.008154616,0.003984548,0.000955063,0.001011228,0.0100911
-0.000995747,0.005383374,0.003964462,0.001405563,0.00987311,-0.052845328,0.005101065
-0.002982879,0.002536791,-0.002784107,0.004878309,0.005743869,0.013559111,-0.005022297
-0.001098128,0.000447422,0.007923509,0.001022876,0.008522578,-0.03793273,0.010247412
-0.006176873,-0.001186608,-0.001246022,0.008154533,-0.001415108,0.020298074,-0.000707909
0.006392551,0.00437713,0.003404634,0.001119614,0.004716692,-0.039094755,0.001720908
0.000157685,-0.003432394,-0.005239344,-0.000859405,-0.014312601,-0.008553659,-0.008308039
-0.002957031,-0.004650903,-0.000828059,0.005258437,-0.002592766,-0.002054959,-0.002928136
-0.005771385,-0.009638132,0.000562136,0.004832823,0.004957539,-0.034134462,-0.000551497
-0.011319134,-0.011578294,0.006921642,0.007115337,0.001666706,0.019190543,0.006320912
0.005896579,0.013531531,-0.006941246,0.005335637,0.017621229,0.026953797,-0.007072892
-0.000478508,0.004727287,0.001418994,-0.021198897,-0.005405972,-0.001984609,0.003663596
0.001733389,-0.000714415,-0.013729474,-0.006359034,-0.004516231,0.018127532,-0.01441055
0.021179723,0.024799037,0.009118392,0.01605091,-0.025753229,-0.017566465,0.005918407
-0.001102788,-0.005896828,-0.005027027,-0.020142318,-0.002252677,0.016426537,-0.005526024
-0.026039336,-0.029634871,-0.014397293,0.004489565,0.002974527,-0.012729839,-0.013875567
0.015344887,0.01338822,0.005335131,-0.01116319,0.010445104,-0.007178855,0.008454433
-0.00860694,-0.015728918,0.013701676,-0.008844896,-0.016241635,-0.010489432,0.012749948
-0.009775691,-0.009298072,-0.004735713,0.005114772,-0.003135935,0.02914414,-0.004280834
-0.001741255,0.00308003,-0.007002547,-0.021463481,-0.004106835,0.034496168,-0.005902398
0.014327515,0.014742262,0.007250934,-0.01304562,-0.004923193,0.012726735,0.00753884
0.011571438,0.016744923,0.009074732,0.01190466,0.000149436,0.01761971,0.007760952
0.001974147,0.002866376,-0.013541919,-0.016885391,-0.009752356,-0.003067385,-0.013948299
0.004785953,0.005739517,-0.023694711,0.000575602,-0.010513522,-0.002609488,-0.025328355
-0.005951432,-0.002731931,0.002779648,0.003517757,-0.012123974,0.020547938,0.002666148
0.006187793,0.002326663,-0.009493957,0.006882519,-0.032418417,-0.014119508,-0.012219314
-0.002188137,-0.006290052,0.006849139,-0.003991193,0.003922962,0.025440946,0.009452416
-0.0111732,-0.023026633,0.010099697,-0.03027174,0.012170301,-0.003897615,0.009544802
0.003506234,0.006874761,0.007640018,-0.007061145,-9.42E-07,0.003875504,0.006180728
0.012066885,0.021357351,-0.007676236,-0.014338338,-0.011323235,0.002323766,-0.004298837
0.013700862,0.020205188,0.004374172,0.012004091,-0.029203115,0.006381662,0.005389242
0.007469613,0.006562154,-0.002845454,0.010364156,-0.005882981,0.001089883,-0.000545054
0.002227097,0.010302653,0.003752558,0.012558913,-0.022424112,0.013150205,0.00082366
-0.001176773,0.000162266,0.009778865,-0.00448356,0.002104378,-0.014871146,0.010150058
-0.011680164,-0.014931129,0.005853011,0.014742447,0.024025973,0.004658796,0.005237838
0.005637805,0.004220024,0.004956598,-0.000608957,0.004979579,0.008185108,0.007203671
0.001983583,-0.004764547,-0.000567469,-0.011819369,0.017613468,-0.003200974,0.000181546
0.012240544,0.019362481,0.011007968,0.030322743,-0.006977029,-0.011493865,0.013463198
0.001162026,-0.003957007,0.000218592,-0.007212552,-0.025063337,-0.030180478,0.003081777
-0.002700698,-0.002684046,0.001289882,0.011625327,0.015824644,-0.033744207,0.0013739
-0.007428671,-0.013011191,-0.002095287,0.009721479,0.01868248,0.015160683,-0.003715661
-0.000583932,-0.000724721,0.00120754,-0.0012475,-0.013151765,-0.01463451,0.002770192
-0.01174027,-0.013820026,0.005030466,0.005893473,0.004886452,0.024388641,0.005020365
-0.000653703,0.002099114,-0.000308758,0.000233796,0.010654727,0.032342741,0.001608773
-0.012772493,-0.015691331,0.000116439,0.006270654,0.025173941,-0.014491171,0.002030925
-0.014018619,-0.026737992,0.0014264,-0.00452884,-0.007501422,0.009980857,-0.001853645
-0.028696335,-0.038523184,-0.001639346,0.002373503,0.001222623,-0.040827608,-0.003818459
0.00635025,0.005562139,0.000859867,0.009454656,0.000425665,-0.015995675,0.002553175
-0.002698313,-0.008879256,0.000206978,-0.00055635,0.002787447,0.000707548,0.000827937
0.001425557,0.007865352,-0.002371883,-0.001131748,-0.001247744,-0.007058171,-0.003742994
-0.00736138,-0.005875305,-8.89E-05,-0.003892412,0.000805477,0.025384007,0.000373744
-0.028119346,-0.033048278,-0.001357183,0.003478628,0.002528349,0.013121867,-0.00013643
-0.005256541,-0.001404733,0.008255111,-0.0049181,0.023028846,-0.021381164,0.01246258
-0.054449037,-0.06966747,0.001939503,-0.005046143,0.002438684,-0.007505039,0.001639086
-0.001900202,-0.012387903,-0.002956783,0.000832632,-0.003098711,0.007882342,-0.001480914
-0.004097676,0.009467924,-0.00599985,0.001629707,0.003099621,-0.026645401,-0.005739461
-0.000759706,-0.002920709,-0.003102353,0.007597059,-0.005422306,0.002084211,-0.003813149
0.014859715,0.019705214,0.001785658,0.009158873,0.004739747,-0.004416663,0.003877953
0.008069592,0.003115696,-0.004708999,-0.005117848,-0.003207294,0.021860048,-0.003576386
0.005656467,0.006503281,-0.000378017,-0.004264579,0.00933,-0.001778229,-0.001153543
-0.006144747,-0.00841494,0.002029758,-0.002324599,0.004615209,-0.006910599,0.002772172
0.005914476,0.012945625,-0.007363131,-0.014182018,0.00139779,-0.015171698,-0.005190052
0.000548676,0.006701767,-0.014809539,0.002832631,-0.013514996,0.009049187,-0.014384524
-0.024677255,-0.028265845,-0.002034865,0.008191873,-0.015391729,-0.005277761,-0.003310073
0.0036603,-0.004876602,-0.004700893,-0.001375617,0.003100497,0.013653613,-0.00591784
0.021478687,0.032462277,-0.00051643,0.005702913,0.006979688,0.029439511,0.003813963
0.031790543,0.041602116,-0.007052745,-0.003713818,0.021041257,0.00538166,-0.005796414
-0.016294677,-0.021229364,0.004433171,-0.015927478,0.012043684,0.000778841,0.008582495
0.009712007,0.015470807,0.003120681,0.002564829,-8.34E-05,-0.014611211,0.003939218
0.003069011,0.005992745,-0.00427614,-0.005284717,-0.000951682,0.024544773,-0.004047857
-0.010119187,-0.015123774,-0.011461442,-0.0018995,-0.002405879,0.015238908,-0.01600151
-0.010582359,-0.019982291,0.003268851,-0.009750706,-0.022209587,0.000118551,0.002743889
-0.01531288,-0.030870653,0.00110836,0.008729027,-0.006968144,-0.002623877,0.001961426
0.006060943,0.002637442,-0.002066692,0.006991311,0.003553627,0.001208672,-0.003179322
0.019322655,0.035724436,0.001595587,-0.007906903,-0.001457532,-0.006477171,0.004155545
-0.005173654,-0.003503876,0.006511735,-0.00169528,0.006465205,0.013442948,0.008084226
-0.005995821,-0.005210855,0.000442609,0.008207209,-0.005950324,0.016210816,0.001209132
-0.005121012,-0.006511792,-0.00100335,-0.010874814,-0.016135128,-0.000665648,5.44E-05
-0.017328073,-0.022541976,0.009379231,0.014437767,0.008333723,-0.007636699,0.009943332
0.006937353,0.008005391,0.008457725,-0.005823703,0.001224326,0.012141014,0.007318923
0.001875065,0.004546469,0.008882784,0.000978124,0.020224022,-0.002642158,0.003047626
0.017534217,0.021200778,-0.001695223,0.008872081,0.009838105,-0.020829844,-0.003386165
0.000172971,0.0037353,0.004917097,0.002276799,-0.003057193,-0.039594723,0.002711034
0.010325347,0.01234804,0.007691439,-0.002537073,0.012098307,0.010255545,0.005677017
0.004874272,0.01021318,0.002253058,0.008120685,0.001028325,0.011112819,0.004208849
-0.006681822,-0.005793397,0.009434592,0.000674136,0.005705313,0.014687959,0.012104116
-0.000920406,0.002316336,-0.017733727,8.35E-05,0.009884766,0.002551457,-0.013818436
0.003583,0.00382527,-0.004346055,-0.00078647,-0.001721052,0.001771095,-0.002600567
0.023618667,0.025544603,-0.004007474,0.005915215,0.000722584,0.008217258,-0.002743211
0.002316374,0.00070804,0.003597206,-0.007987593,-0.001676078,-0.001713323,0.003479352
-0.002861904,-0.003095312,-0.004581108,-0.001728999,0.014604846,0.009026177,-0.004082096
-0.008731249,-0.013031344,-0.008461968,-0.000221101,-0.003096512,0.001338465,-0.006047509
-0.00647083,-0.007414091,-0.023617605,0.002146422,-0.002724527,-0.019712848,-0.015643112
0.008257041,0.014299059,0.001788401,-0.00303742,0.010931299,0.004175369,0.000573697
-0.006256097,-0.006193739,0.021591233,0.002143764,-0.008270621,-0.027874111,0.021595603
0.000176575,0.000185542,0.007314155,-0.008094399,0.001318857,0.021616311,0.006266659
-0.002819751,0.001086091,0.004201278,-0.007775063,-0.003651698,-0.004878497,0.004066404
-0.004687029,-0.009598694,-0.008746573,-0.015028288,0.0035401,0.012236033,-0.007088816
0.018785646,0.020398932,0.013478108,-0.004395563,-0.015073147,-0.012099228,0.013732816
0.003377589,0.000863619,-0.000141809,0.01450168,0.013857691,-0.008858955,0.006721323
-0.001077799,-0.009926019,0.001819878,0.008778723,-0.006270142,0.001674468,0.00652742
-0.001940681,-0.005449856,-0.000483894,0.003148945,-0.003595503,0.00783824,9.17E-05
0.000550576,-0.00146312,0.004890505,0.006350755,0.011567042,-0.007622452,0.005721111
3.15E-05,0.004997682,-0.003518673,0.00342665,0.005077893,-0.01000459,-0.004735731
0.011684913,0.014985097,0.006201322,0.000695176,-0.004646861,0.01291003,0.003252872
0.002120107,-0.002761924,0.003929928,0.007034034,-0.005761706,0.022097666,0.004385173
-0.002441385,-0.007082457,-8.67E-05,0.004763212,0.010561963,-0.001476205,0.001328836
0.008240899,-0.000691883,0.007131075,0.006211321,0.004192125,0.021007057,0.00556868
0.033327772,0.026739882,-0.00393558,-0.003168257,-0.005225645,0.019274068,-0.00488791
0.011445131,0.01538893,-0.004685466,0.00578146,-0.013647349,-0.000106824,-0.00384676
0.001466317,0.004505372,0.004479923,0.001214781,-0.007161686,-0.002491842,0.002899228
0.006376453,0.004514884,0.001508255,0.000666312,-0.006038562,-0.003342757,0.003564177
-0.008632631,-0.003142669,-0.001337286,0.007245662,0.004757297,0.019021863,-0.002809484
-0.00215596,-0.003290458,0.008204069,0.000438298,0.001750593,0.001048547,0.004256458
-0.020757551,-0.019265114,-0.009757308,-0.006850209,0.019826194,0.015316654,-0.013270455
0.002874304,-0.001535831,0.01070308,0.000491602,-0.004199068,-0.006673678,0.013338231
0.013230963,0.027739401,0.001351725,0.004279045,0.00186929,-0.004237712,0.000722654
-0.006102659,-0.006268626,-0.002056843,-0.002484003,-0.002591335,0.017801556,-0.002373164
-0.004092564,-0.005913837,0.004495087,-0.000763612,-0.006518503,-0.004157515,0.00806272
-0.019616073,-0.020435965,0.003444401,-0.00661812,-8.72E-05,-0.00043427,0.0048256
0.001954662,0.003882037,0.00536971,0.001670939,-0.006790832,0.006023952,0.004213114
0.006753908,0.004977504,0.000896745,0.002969461,-0.005989661,-0.021935817,-0.003705039
0.010763759,0.01941943,-0.000562877,-0.000234854,0.014208049,-0.015069552,-0.002045036
0.006154259,-0.001586231,-0.004155291,-0.014493257,-0.007328089,0.008030269,-0.003642236
-0.009466993,0.002076807,0.006842222,0.005434677,-0.019292021,0.022640657,0.008095716
0.016844195,0.005989424,0.003415773,0.004088461,0.008215863,-0.002488684,0.004949171
0.004311325,0.002529194,0.00048355,0.004474961,0.016768742,-0.006184486,-0.001264125
-0.001950714,-0.00684464,1.62E-05,-0.003792436,0.026897329,-0.011228732,0.000149782
-0.018226248,-0.018266131,0.001525017,-0.002530816,-9.51E-05,0.003987004,0.002482009
-0.002068644,-0.00253949,-0.000678604,3.74E-05,0.001818041,-0.016376844,-0.000786042
0.002390515,0.007443827,-0.004838119,-0.00105274,-0.005100141,0.008262527,-0.002722705
0.016033291,0.017854383,-0.005898513,0.003039889,0.00490688,0.020033437,-0.003197956
-0.00837188,-0.013812412,-0.001562678,-0.008761694,-0.000499359,0.017262478,-0.001304363
-0.012538403,-0.012453383,-0.004305099,0.001994628,-0.000133852,0.000705965,-0.004349
-0.008641943,-0.00310998,0.012480019,0.000751657,0.005267489,0.001190816,0.01117523
-0.014598806,-0.012677762,0.00033265,-0.000586244,-0.00072528,0.007565088,0.001815435
