date,1398 HK Equity,700 HK Equity,16 HK Equity,857 HK Equity,1 HK Equity,1928 HK Equity,3 HK Equity,2018 HK Equity,914 HK Equity,1099 HK Equity,2319 HK Equity
2020/11/14,4.94,125.7,112.4,8.54,79.375,44.8,12.526,44.2,24.15,31.3,15.75
2020/11/15,4.88,155.1,99.6,5.63,104.5,27.15,11.871,56.75,22.75,31.15,13.48
2020/11/17,6.12,420,125.3,5.16,97.7,37.3,13.382,174.1,35.25,31.85,20.6
2020/12/13,5.19,92.72,97.05,8.44,69.698,60.7,10.829,36.25,28.5,22.2,17.8
2020/12/16,4.55,181.7,98.65,5.86,88.2,32.65,11.339,67.55,21.25,32.05,14.7
2020/12/17,6.23,397.4,127.5,5.41,96.6,40.7,13.8,139.6,34.9,32.35,22.65
2021/1/13,5.9,53.68,129.4,11.12,74.824,38.2,11.967,29.75,29.2,24.85,11.975
2021/1/14,4.91,104,98.7,8.07,69.41,64.5,10.556,36.3,30.8,22.7,18.9
2021/1/15,5.72,128.7,122.9,8.57,80.988,36.55,12.048,48.4,27.65,28.7,17.425
2021/1/16,3.86,133.1,81.3,4.18,93.2,20.9,10.083,47.35,15.92,26.25,10.86
2021/2/13,5.55,54.36,120.6,10.66,68.719,35.3,12.164,31.4,28.35,24.2,10.95
2021/2/14,4.68,116.1,99.3,8.12,68.2,58.9,10.109,35.4,29.9,22.3,19.575
2021/2/17,5.07,211,111.7,6.14,93.1,31.75,12.38,88.1,26.85,35.4,15.42
2021/3/13,5.34,50.48,105.1,10.38,64.283,38.25,12.56,31.25,26.15,26.05,10.675
2021/3/14,4.43,114.5,91.4,7.86,70.735,58.75,9.897,31.75,29.9,21.1,18.65
2021/3/16,4.32,158.1,95.05,5.31,100,30.8,10.744,55.7,19.44,31.15,10.9
2021/3/17,5.22,228.8,115.1,5.9,96.95,35.3,12.512,86.45,27.85,37.3,15.6
2021/4/14,4.81,105.1,99.7,8.78,78.856,61.1,11.077,41.9,30.85,20.55,20.475
2021/4/15,6.97,159.1,124.6,10.18,97.289,33.35,12.636,49.35,32.05,39.2,21.275
2021/4/16,4.39,163.5,98.65,5.55,97.5,29.05,11.119,55.2,21.6,35.3,13.78
2021/4/17,4.96,236.4,116.5,5.52,93.15,36,12.711,106,27.5,35.15,14.94
2021/5/13,5.52,60.8,111.9,9.82,67.567,41,13.35,43.3,27.1,22.2,13.45
2021/5/14,4.9,111.7,101.4,9.3,77.935,57.75,11.499,43,27.1,20.05,19.425
2021/5/15,6.7,156.8,131,9.42,98.671,32.05,12.759,44.85,31.2,38.75,21.225
2021/6/13,4.62,57.16,95.8,8.11,57.889,37.35,11.462,40.4,21,19.36,13.75
2021/6/16,4.29,172.9,88.95,5.31,91.05,25.9,11.124,67.15,18.04,35.55,13.04
2021/6/17,5.12,279.2,116.6,4.86,98.5,36.7,13.364,96.15,25.1,35.35,15.28
2021/7/14,4.97,121.5,106.3,10.16,79.144,55.5,11.475,47.95,28.3,23.85,18.8
2021/7/15,5.65,156.6,123.8,7.98,115.4,31.75,11.916,44.5,25.05,32.35,19.475
2021/7/16,4.38,184.6,109.7,5.38,89.2,27.65,11.868,70.3,20.45,37.5,13.2
2021/7/17,5.36,297,118.8,4.91,100.8,36,13.382,109.2,29.2,35.15,16.3
2021/8/13,5.08,72,100.5,8.61,63.304,43.05,11.897,35,25.7,20,15.75
2021/8/14,5.18,130.7,116.7,10.74,84.617,53.3,12.335,47.75,28.65,25,18.725
2021/8/15,4.93,131.6,104,6.63,102.7,29.5,11.21,37.6,24.65,27,15.55
2021/8/17,5.48,326,122.4,4.86,101.3,35.05,13.509,117.2,28.1,32.25,16.94
2021/9/15,4.73,133.8,105,5.71,103.5,27.8,11.225,48.55,24.1,29,13.675
2021/9/16,5.03,211.2,118.7,5,99.7,34.25,12.264,81.85,21.45,38.15,13.96
2021/9/17,5.88,347.2,131.8,4.91,100.2,39.55,13.4,140.6,32.35,35,20.8
2021/10/13,5.42,89.56,101,9.04,71.023,59.7,11.301,33.8,27.15,23.35,18.45
2021/10/14,4.93,115.4,113.1,9.36,74.882,44.8,12.199,42.55,25.15,29.4,16.225
2021/10/15,5.03,146.9,104.4,6.39,106.4,27.95,11.766,47,24.35,29.25,14.7
2021/10/16,4.72,214.2,114.2,5.54,98.2,34.45,12.331,80.05,21,37.25,15.04
2021/11/13,5.51,84.36,99.6,9.44,69.986,56.25,11.326,31.75,28.35,22.7,17.7
2021/11/14,4.96,124.2,112.8,8.7,79.548,45.5,12.8,43.85,24.5,30.7,15.6
2021/11/16,4.49,193.6,100.4,5.2,95.75,38.15,11.868,72.4,22.1,35.45,15.38
2021/11/17,6.23,430,126.4,5.19,97.8,37.2,13.418,176.8,35.45,31.3,21.4
2021/12/15,4.73,150.3,94.05,5.13,103,26.25,11.165,50.45,20.95,32.1,12.84
2021/12/16,4.56,182.2,98.4,5.95,87.9,33.3,11.322,68.4,21.35,32,14.64
2021/12/17,6.25,399.8,126.6,5.44,96.5,40.25,13.727,142.5,36.15,32.55,22.25
2022/1/13,5.97,53.8,129.6,11.16,74.421,38.2,11.995,29.35,29.35,24.9,11.95
2022/1/14,4.98,105.4,98.9,8.03,69.237,61.85,10.556,36.65,31.25,22.9,18.425
2022/1/15,5.75,131.6,122,8.7,81.506,37.85,12.048,46.6,27.45,28.7,17.225
2022/1/16,3.92,139,81.95,4.51,94.55,23.25,10.158,49.85,16.52,27.7,10.96
2022/2/13,5.49,52.88,119.3,10.7,68.488,35.45,12.249,31.55,28,24.7,11.075
2022/2/16,3.98,141.7,87.95,5.11,96,27.4,10.654,52.35,16.7,28.9,11.88
2022/2/17,5.18,215,113,6.21,93.25,31.8,12.397,88.1,27.65,36.3,15.38
2022/3/13,5.32,49.08,103.9,10.24,64.053,37.65,12.531,32,26.15,27.3,10.65
2022/3/16,4.31,159.5,94.65,5.32,102.4,30.35,10.563,54.95,19.1,31.85,10.92
2022/3/17,5.14,225.2,114.9,5.79,96.45,35.05,12.645,86.5,27.55,36.95,15.28
2022/4/13,5.25,51,113,9.52,67.278,39.75,13.18,36,28.95,24.65,10.9
2022/4/14,4.8,104.9,99.25,8.76,78.914,61.1,10.99,42,30,20.7,21.25
2022/4/15,6.98,162.7,125.7,10.14,96.367,32.6,12.54,49.4,33,39.55,21.025
2022/4/16,4.31,162.8,98.6,5.6,96.9,28.3,10.969,55.75,20.85,34.95,13.56
2022/5/13,5.53,60.6,111.9,9.71,68.315,40.95,13.237,43.85,27.3,22.6,13.15
2022/5/14,4.97,112.3,101.4,9.47,77.532,58.8,11.512,44.1,26.6,20.1,19.6
2022/5/15,6.8,158.8,133.3,9.53,99.19,32.35,12.772,45.25,31.65,38.2,21.3
2022/5/17,5.11,275.4,113.8,5.32,99.65,34.3,13.041,82.6,25.9,34.8,15.52
2022/6/15,6.45,157,128.9,8.73,116.4,28.85,12.292,43.5,29.65,35.5,20.975
2022/6/16,4.38,177.1,89,5.4,90.75,26.05,11.157,67.95,18.12,35.8,13.22
2022/6/17,5.15,281.6,116.8,4.84,99.05,36.6,13.473,96.55,25.25,35.3,15.52
2022/7/13,4.86,65.52,102.1,9.28,62.094,40.55,11.909,33.65,22.25,19.16,15.375
2022/7/14,5.05,124.1,106.8,10.48,80.412,56.45,11.57,48.05,29.2,23.95,19.05
2022/7/15,5.57,154.5,124,7.91,114.5,30.9,11.811,41.45,24.45,32.3,19.15
2022/7/16,4.39,185.2,109.3,5.37,88.4,27.8,11.934,70.05,20.2,37,13.2
2022/8/13,5.16,72,100.2,8.7,62.843,43.25,11.549,37,25.95,19.5,15.7
2022/8/14,5.22,130.7,117.3,10.88,84.098,53.05,12.526,48.4,28.95,25.8,18.875
2022/8/16,4.96,204.8,110.1,5.31,98.05,31,12.05,81.75,21.1,39.7,13.18
2022/8/17,5.62,324,122.9,4.86,102.7,35.25,13.345,119.5,28.25,33.9,16.94
2022/9/14,5.05,121.1,116.7,10.26,77.877,44.6,11.802,45.1,26.35,28.7,17.5
2022/9/15,4.68,132.4,105,5.8,103.2,27.15,11.315,48.65,24.05,28.35,13.675
2022/9/16,5.03,214.6,118.3,5.03,100.4,33.7,12.231,82.5,21.6,39.2,14.32
2022/9/17,5.84,346.2,130.4,4.88,99.75,39.5,13.364,136.6,32.4,34.7,20.55
2022/10/13,5.4,87.84,100.2,9.1,71.138,56.8,11.264,34.55,27.35,22.55,18.825
2022/10/14,4.99,119.3,114,9.64,76.668,45.2,12.281,44.3,25.25,29.1,16.275
2022/10/15,5.08,146.3,104.4,6.22,107.5,28,11.826,48.8,24.05,30.25,14.74
2022/11/13,5.55,84.92,99.35,9.42,70.562,56.55,11.288,33.1,28.85,22.6,17.325
2022/11/16,4.6,195.8,102,5.4,96.5,37.75,11.868,71.85,21.95,36.1,15.5
