作者1,作者2,合作次数,1-2单向引用次数,2-1单向引用次数,互引次数
Zhou KH,Diel R,0,1,0,0
Zhou KH,Driscoll JR,0,1,0,0
Zhou KH,Ellermeier C,0,0,0,0
Zhou KH,Evans JT,0,0,0,0
Zhou KH,Ferdinand S,0,0,0,0
Zhou KH,Garcia de Viedma D,0,0,0,0
Zhou KH,Gazzola L,0,1,0,0
Zhou KH,Gori A,0,0,0,0
Zhou KH,Guttierez MC,0,1,0,0
Zhou KH,Hawkey PM,0,0,0,0
Zhou KH,Kadival GV,0,1,0,0
Zhou KH,Kreiswirth BN,0,0,0,0
Zhou KH,Kubin M,0,0,0,0
Zhou KH,Kulkarni SP,0,0,0,0
Zhou KH,Liens B,0,4,0,0
Zhou KH,Lillebaek T,0,1,0,0
Zhou KH,Ly HM,0,1,0,0
Zhou KH,Narvskaia O,0,0,0,0
Zhou KH,Naumann L,0,0,0,0
Zhou KH,Ngeow YF,0,0,0,0
Zhou KH,Parwati I,0,1,0,0
Zhou KH,Portaels F,0,0,0,0
Zhou KH,Prodinger WM,0,0,0,0
Zhou KH,Rahim Z,0,0,0,0
Zhou KH,Rasolonavalona T,0,6,0,0
Zhou KH,Rossetti ML,0,0,0,0
Zhou KH,Rusch-Gerdes S,0,0,0,0
Zhou KH,Sajduda A,0,0,0,0
Zhou KH,Samper S,0,1,0,0
Zhou KH,Shemyakin IG,0,0,0,0
Zhou KH,Singh UB,0,0,0,0
Zhou KH,Skuce RA,0,5,0,0
Zhou KH,Somoskovi A,0,2,0,0
Zhou KH,Streicher EM,0,0,0,0
Zhou KH,Tracevska T,0,0,0,0
Zhou KH,van Helden PD,0,0,0,0
Zhou KH,Victor TC,0,0,0,0
Zhou KH,Vincent V,0,0,0,0
Zhou KH,Warren RM,0,1,0,0
Zhou KH,Yap SF,0,0,0,0
Zhou KH,Zaman K,0,0,0,0
Zhou KH,Schwank G,0,0,0,0
Zhou KH,Hu B,0,0,0,0
Zhou KH,Chen BH,0,0,0,0
Zhou KH,Langer R,0,5,0,0
Zhou KH,Wang F,0,0,0,0
Zhou KH,Orkin SH,0,0,0,0
Zhou KH,Zhou Y,0,2,0,0
Zhou KH,Zuris JA,0,2,0,0
Zhou KH,Hegde M,0,0,0,0
Zhou KH,Cuppen E,0,0,0,0
Zhou KH,Olson EN,0,0,0,0
Zhou KH,Bassel-Duby R,0,0,0,0
Zhou KH,Liu J,0,0,0,0
Zhou KH,Sullender M,0,0,0,0
Zhou KH,Thompson DB,0,0,0,0
Zhou KH,Tothova Z,0,0,0,0
Zhou KH,Niu YY,0,0,0,0
Zhou KH,Smith I,0,2,0,0
Zhou KH,Pul U,1,0,3,0
Zhou KH,Wagner R,1,0,3,0
Zhou KH,Wurm R,1,0,3,0
Zhou KH,Platt RJ,0,0,0,0
Zhou KH,Swiech L,0,0,0,0
Zhou KH,Haurwitz RE,2,0,0,0
Zhou KH,Li Y,0,0,0,0
Zhou KH,Ji WZ,0,0,0,0
Zhou KH,van Duijn E,2,0,0,0
Zhou KH,D'Ippolito AM,0,0,0,0
Zhou KH,Perez-Pinera P,0,0,0,0
Zhou KH,Li Z,0,0,0,0
Zhou KH,Cowan CA,0,0,0,0
Zhou KH,Dohmae N,0,0,0,0
Zhou KH,Salvignol G,0,0,0,0
Zhou KH,Soria E,0,0,0,0
Zhou KH,Zhang X,0,0,1,0
Zhou KH,Li L,0,0,0,0
Zhou KH,Li M,0,0,1,0
Zhou KH,Liu JL,0,0,0,0
Zhou KH,Shmakov S,0,4,4,4
Zhou KH,Parnas O,0,0,0,0
Zhou KH,Gratz SJ,0,0,0,0
Zhou KH,Kaplan M,1,0,0,0
Zhou KH,Gaastra W,0,0,0,0
Zhou KH,Jansen R,0,0,0,0
Zhou KH,Polstein LR,0,0,0,0
Zhou KH,Yosef I,0,1,3,1
Zhou KH,Nekrasov V,0,0,0,0
Zhou KH,Gagnon JA,0,0,0,0
Zhou KH,Chen YC,0,0,0,0
Zhou KH,Wu Q,0,0,1,0
Zhou KH,McAnally JR,0,0,0,0
Zhou KH,Brigham MD,0,0,0,0
Zhou KH,Shelton JM,0,0,0,0
Zhou KH,Li YJ,0,0,1,0
Zhou KH,Heck AJR,1,0,1,0
Zhou KH,Jackson RN,0,0,2,0
Zhou KH,Bogorad RL,0,0,0,0
Zhou KH,Koteliansky V,0,0,0,0
Zhou KH,Rios X,0,0,0,0
Zhou KH,Liu Y,0,0,1,0
Zhou KH,Li DL,0,0,0,0
Zhou KH,Mongodin EF,0,0,0,0
Zhou KH,Grishin NV,0,0,0,0
Zhou KH,Zhang XY,0,2,0,0
Zhou KH,Liu MY,0,2,0,0
Zhou KH,Hacohen N,0,0,0,0
Zhou KH,Bolotin A,0,0,0,0
Zhou KH,Ehrlich SD,0,0,0,0
Zhou KH,Ouinquis B,0,9,0,0
Zhou KH,Sorokin A,0,7,0,0
Zhou KH,Chen J,0,8,0,0
Zhou KH,Long CZ,0,9,0,0
Zhou KH,Chen YL,0,9,0,0
Zhou KH,Wang Z,0,4,0,0
Zhou KH,Cummings AM,0,7,0,0
Zhou KH,Donohue LK,0,7,0,0
Zhou KH,Braff JL,0,3,0,0
Zhou KH,Kweon J,0,8,0,0
Zhou KH,Zhao XY,0,6,0,0
Zhou KH,Carte J,0,9,3,3
Zhou KH,Li YM,0,9,0,0
Zhou KH,Chen WB,0,9,0,0
Zhou KH,Friedland AE,0,8,0,0
Zhou KH,Richter C,0,8,6,6
Zhou KH,Zhang WS,0,0,0,0
Zhou KH,Kang Y,0,7,0,0
Zhou KH,Barcena C,0,3,0,0
Zhou KH,Shao YJ,0,9,0,0
Zhou KH,Yang L,0,7,0,0
Zhou KH,Bushman FD,0,7,0,0
Zhou KH,Carroll D,0,8,0,0
Zhou KH,Khalili K,0,7,0,0
Zhou KH,Li JF,0,4,1,1
Zhou KH,Li YL,0,8,0,0
Zhou KH,Gao LY,0,7,0,0
Zhou KH,Mireault AA,0,0,0,0
Zhou KH,Housden BE,0,0,0,0
Zhou KH,Greene EC,0,6,0,0
Zhou KH,Redding S,0,5,0,0
Zhou KH,Sha JH,0,0,0,0
Zhou KH,Coute-Monvoisin AC,0,7,2,2
Zhou KH,Minot S,0,7,0,0
Zhou KH,Blackburn EH,0,2,0,0
Zhou KH,Cimini BA,0,7,0,0
Zhou KH,Li GW,0,6,0,0
Zhou KH,Schnitzbauer J,0,4,0,0
Zhou KH,Shabalina SA,0,8,0,0
Zhou KH,Liu XD,0,3,0,0
Zhou KH,Xie KB,0,7,1,1
Zhou KH,Belmonte JCI,0,4,0,0
Zhou KH,Weeks DP,0,2,0,0
Zhou KH,Guimaraes C,0,2,0,0
Zhou KH,Panning B,0,1,0,0
Zhou KH,Harrison MM,0,4,0,0
Zhou KH,Wildonger J,0,6,0,0
Zhou KH,Labonte J,0,6,0,0
Lundgren M,Gao CX,0,4,0,0
Lundgren M,Semenova E,0,6,11,6
Lundgren M,Ma EB,0,4,0,0
Lundgren M,Wang T,0,7,0,0
Lundgren M,Bikard D,0,0,9,0
Lundgren M,Gasiunas G,0,6,9,6
Lundgren M,Hartenian E,0,4,0,0
Lundgren M,Garrett RA,0,2,12,2
Lundgren M,Nguyen NT,0,2,1,1
Lundgren M,Li W,0,2,2,2
Lundgren M,Zhang J,0,0,2,0
Lundgren M,Thakore PI,0,0,0,0
Lundgren M,Foden JA,0,2,0,0
Lundgren M,Garneau JE,0,1,2,1
Lundgren M,Sabatini DM,0,0,0,0
Lundgren M,Sorek R,0,1,3,1
Lundgren M,Slaymaker IM,0,3,0,0
Lundgren M,Dawlaty MM,0,3,0,0
Lundgren M,Anderson DG,0,4,0,0
Lundgren M,Gaj T,0,0,0,0
Lundgren M,Li H,0,8,4,4
Lundgren M,Shi X,0,1,0,0
Lundgren M,Arkin AP,0,1,0,0
Lundgren M,Aryee MJ,0,7,1,1
Lundgren M,Dickman MJ,2,5,4,4
Lundgren M,Barbas CF,0,0,0,0
Lundgren M,Hwang WY,0,3,0,0
Lundgren M,Diez-Villasenor C,0,3,4,3
Lundgren M,Garcia-Martinez J,0,2,4,2
Lundgren M,Nureki O,0,5,5,5
Lundgren M,Martin C,0,1,0,0
Lundgren M,Weinstein JA,0,5,0,0
Lundgren M,Nishimasu H,0,4,4,4
Lundgren M,Wang JY,0,0,2,0
Lundgren M,Chen SD,0,4,0,0
Lundgren M,Grissa I,0,1,1,1
Lundgren M,Li J,0,0,1,0
Lundgren M,Shah SA,0,4,8,4
Lundgren M,Zhang K,0,7,0,0
Lundgren M,Wang YP,0,1,0,0
Lundgren M,Wang Y,0,3,1,1
Lundgren M,Inoue A,0,1,0,0
Lundgren M,Mikkelsen TS,0,1,0,0
Lundgren M,Guilinger JP,0,5,0,0
Lundgren M,Lin CY,0,7,0,0
Lundgren M,Heckl D,0,5,0,0
Lundgren M,Reddy TE,0,5,0,0
Lundgren M,Wei JJ,0,3,0,0
Lundgren M,Moosburner M,0,3,0,0
Lundgren M,Matoba S,0,3,0,0
Lundgren M,Kleinstiver BP,0,3,1,1
Lundgren M,Snijders APL,2,1,2,1
Lundgren M,Bae S,0,1,2,1
Lundgren M,White MF,0,1,3,1
Lundgren M,Zhou Q,0,0,0,0
Lundgren M,Kim D,0,3,0,0
Lundgren M,Park J,0,1,0,0
Lundgren M,Xue W,0,0,0,0
Lundgren M,Prew MS,0,3,1,1
Lundgren M,Banfield JF,0,4,8,4
Lundgren M,Crawford GE,0,1,0,0
Lundgren M,Fineran PC,0,4,13,4
Lundgren M,Kriz AJ,0,3,0,0
Lundgren M,Pattanayak V,0,1,0,0
Lundgren M,Kim H,0,1,0,0
Lundgren M,Jacks T,0,5,0,0
Lundgren M,Cascio VM,0,0,0,0
Lundgren M,Shan QW,0,0,0,0
Lundgren M,Liu JX,0,1,0,0
Lundgren M,Topkar VV,0,3,1,1
Lundgren M,Wang L,0,2,0,0
Lundgren M,Zhou JK,0,1,0,0
Lundgren M,Musunuru K,0,1,0,0
Lundgren M,Staals RHJ,0,4,5,4
Lundgren M,Qiu JL,0,0,0,0
Lundgren M,Kim JM,0,1,0,0
Lundgren M,Vogel J,0,0,2,0
Lundgren M,Zheng ZL,0,1,1,1
Lundgren M,Chen KL,0,0,0,0
Lundgren M,Magadan AH,0,0,5,0
Lundgren M,Sharma CM,0,5,1,1
Lundgren M,Zhu JK,0,1,0,0
Lundgren M,Yin H,0,0,0,0
Lundgren M,Chen Y,0,2,0,0
Lundgren M,Hugenholtz P,0,1,0,0
Lundgren M,Yamamoto T,0,1,0,0
Lundgren M,Shi LY,0,5,0,0
Lundgren M,Sola C,0,0,0,0
Lundgren M,Kim J,0,5,0,0
Lundgren M,Horlbeck MA,0,5,0,0
Lundgren M,Niemann S,0,1,0,0
Lundgren M,Slijkhuis RJH,1,1,1,1
Lundgren M,Ousterout DG,0,0,0,0
Lundgren M,Sakuma T,0,1,0,0
Lundgren M,Wyvekens N,0,1,0,0
Lundgren M,Ploegh HL,0,0,0,0
Lundgren M,Vockley CM,0,0,0,0
Lundgren M,Mao YF,0,0,0,0
Lundgren M,Xi JJ,0,2,0,0
Lundgren M,Datsenko KA,0,0,9,0
Lundgren M,Liu ZR,0,3,0,0
Lundgren M,Brandman O,0,2,0,0
Lundgren M,Brar GA,0,0,0,0
Lundgren M,Morsut L,0,1,0,0
Lundgren M,Stern-Ginossar N,0,1,0,0
Lundgren M,Torres SE,0,3,0,0
Lundgren M,Liang Z,0,2,1,1
Lundgren M,Villalta JE,0,3,0,0
Lundgren M,Doudna J,0,1,0,0
Lundgren M,Villion M,0,3,4,3
Lundgren M,Essletzbichler P,0,1,0,0
Lundgren M,Nogales E,0,0,0,0
Lundgren M,Thapar V,0,3,0,0
Lundgren M,Storz G,0,3,0,0
Lundgren M,Waters LS,0,1,0,0
Lundgren M,Chen L,0,3,1,1
Lundgren M,Xu J,0,1,0,0
Lundgren M,Kabadi AM,0,0,0,0
Lundgren M,Dupuis ME,0,1,3,1
Lundgren M,Voytas DF,0,7,0,0
Lundgren M,Taylor DW,0,3,0,0
Lundgren M,Volz SE,0,0,0,0
Lundgren M,Wang H,0,1,0,0
Lundgren M,She QX,0,2,4,2
Lundgren M,Bassik MC,0,0,0,0
Lundgren M,Graham DB,0,0,0,0
Lundgren M,Clevers H,0,5,0,0
Lundgren M,Xavier RJ,0,0,0,0
Lundgren M,van Soolingen D,0,0,0,0
Lundgren M,Heidenreich M,0,0,0,0
Lundgren M,Feng ZY,0,0,0,0
Lundgren M,Wei PL,0,0,0,0
Lundgren M,Chao YJ,0,3,1,1
Lundgren M,Deltcheva E,0,2,1,1
Lundgren M,Eckert MR,0,2,1,1
Lundgren M,Gonzales K,0,0,1,0
Lundgren M,Pirzada ZA,0,2,1,1
Lundgren M,Bondy-Denomy J,0,2,6,2
Lundgren M,Cheng A,0,0,0,0
Lundgren M,East A,0,1,0,0
Lundgren M,Schouls LM,0,0,0,0
Lundgren M,Van Embden JDA,0,0,0,0
Lundgren M,Qimron U,0,1,5,1
Lundgren M,Adamson B,0,0,0,0
Lundgren M,Kosuri S,0,0,0,0
Lundgren M,Stranges PB,0,2,0,0
Lundgren M,Kremer K,0,0,0,0
Lundgren M,Ishitani R,0,0,4,0
Lundgren M,Hale CR,0,1,2,1
Lundgren M,Huang B,0,1,0,0
Lundgren M,Almendros C,0,1,5,1
Lundgren M,Zhang BT,0,4,0,0
Lundgren M,Backofen R,0,0,2,0
Lundgren M,Mokrousov I,0,0,0,0
Lundgren M,Zhang H,0,0,1,0
Lundgren M,Graveley BR,0,0,5,0
Lundgren M,Dadon DB,0,2,0,0
Lundgren M,Olson S,0,0,4,0
Lundgren M,Zhao P,0,0,1,0
Lundgren M,Kunin V,0,0,0,0
Lundgren M,Nelson KE,0,0,0,0
Lundgren M,Zhang B,0,0,0,0
Lundgren M,Puchta H,0,0,0,0
Lundgren M,Collins JJ,0,0,0,0
Lundgren M,Davidson AR,0,0,4,0
Lundgren M,Anders C,0,3,1,1
Lundgren M,Kampmann M,0,2,0,0
Lundgren M,Jiang FG,0,4,2,2
Lundgren M,O'Connor-Giles KM,0,2,0,0
Lundgren M,Zhao Y,0,4,0,0
Lundgren M,Fauville-Dufaux M,0,0,0,0
Lundgren M,Garzelli C,0,0,0,0
Lundgren M,Gomes HM,0,0,0,0
Lundgren M,Rasolofo-Razanamparany V,0,2,0,0
Lundgren M,Rastogi N,0,1,0,0
Lundgren M,Rigouts L,0,2,0,0
Lundgren M,Suffys PN,0,1,0,0
Lundgren M,Tortoli E,0,2,0,0
Lundgren M,Hilton IB,0,6,0,0
Lundgren M,Zhang W,0,0,0,0
Lundgren M,Barendregt A,1,0,2,0
Lundgren M,Lu TK,0,0,0,0
Lundgren M,Samai P,0,2,2,2
Lundgren M,Chen S,0,0,2,0
Lundgren M,Perrimon N,0,2,0,0
Lundgren M,Nunez JK,0,0,2,0
Lundgren M,Yang B,0,3,0,0
Lundgren M,Al-Hajoj SA,0,0,0,0
Lundgren M,Allix C,0,0,0,0
Lundgren M,Aristimuno L,0,2,0,0
Lundgren M,Arora J,0,2,0,0
Lundgren M,Baumanis V,0,2,0,0
Lundgren M,Binder L,0,2,0,0
Lundgren M,Brudey K,0,2,0,0
Lundgren M,Cafrune P,0,0,0,0
Lundgren M,Cataldi A,0,3,0,0
Lundgren M,Cheong S,0,3,0,0
Lundgren M,Diel R,0,0,0,0
Lundgren M,Driscoll JR,0,0,0,0
Lundgren M,Ellermeier C,0,0,0,0
Lundgren M,Evans JT,0,0,0,0
Lundgren M,Ferdinand S,0,3,0,0
Lundgren M,Garcia de Viedma D,0,3,0,0
Lundgren M,Gazzola L,0,0,0,0
Lundgren M,Gori A,0,5,0,0
Lundgren M,Guttierez MC,0,0,0,0
Lundgren M,Hawkey PM,0,0,0,0
Lundgren M,Kadival GV,0,1,0,0
Lundgren M,Kreiswirth BN,0,0,0,0
Lundgren M,Kubin M,0,1,0,0
Lundgren M,Kulkarni SP,0,0,0,0
Lundgren M,Liens B,0,0,0,0
Lundgren M,Lillebaek T,0,0,0,0
Lundgren M,Ly HM,0,0,0,0
Lundgren M,Narvskaia O,0,0,0,0
Lundgren M,Naumann L,0,0,0,0
Lundgren M,Ngeow YF,0,0,0,0
Lundgren M,Parwati I,0,0,0,0
Lundgren M,Portaels F,0,0,0,0
Lundgren M,Prodinger WM,0,0,0,0
Lundgren M,Rahim Z,0,1,0,0
Lundgren M,Rasolonavalona T,0,0,0,0
Lundgren M,Rossetti ML,0,4,0,0
Lundgren M,Rusch-Gerdes S,0,0,0,0
Lundgren M,Sajduda A,0,2,0,0
Lundgren M,Samper S,0,0,0,0
Lundgren M,Shemyakin IG,0,0,0,0
Lundgren M,Singh UB,0,0,0,0
Lundgren M,Skuce RA,0,0,0,0
Lundgren M,Somoskovi A,0,0,0,0
Lundgren M,Streicher EM,0,0,0,0
Lundgren M,Tracevska T,0,0,0,0
Lundgren M,van Helden PD,0,0,0,0
Lundgren M,Victor TC,0,0,0,0
Lundgren M,Vincent V,0,0,0,0
Lundgren M,Warren RM,0,0,0,0
Lundgren M,Yap SF,0,0,0,0
Lundgren M,Zaman K,0,1,0,0
Lundgren M,Schwank G,0,0,0,0
Lundgren M,Hu B,0,0,0,0
Lundgren M,Chen BH,0,1,0,0
Lundgren M,Langer R,0,0,0,0
Lundgren M,Wang F,0,1,0,0
Lundgren M,Orkin SH,0,0,0,0
Lundgren M,Zhou Y,0,0,0,0
Lundgren M,Zuris JA,0,0,0,0
Lundgren M,Hegde M,0,0,0,0
Lundgren M,Cuppen E,0,0,0,0
Lundgren M,Olson EN,0,0,0,0
Lundgren M,Bassel-Duby R,0,0,0,0
Lundgren M,Liu J,0,0,0,0
Lundgren M,Sullender M,0,0,0,0
Lundgren M,Thompson DB,0,0,0,0
Lundgren M,Tothova Z,0,0,0,0
Lundgren M,Niu YY,0,0,0,0
Lundgren M,Smith I,0,0,0,0
Lundgren M,Pul U,2,0,3,0
Lundgren M,Wagner R,2,0,3,0
Lundgren M,Wurm R,2,0,3,0
Lundgren M,Platt RJ,0,0,0,0
Lundgren M,Swiech L,0,0,0,0
Lundgren M,Haurwitz RE,0,0,0,0
Lundgren M,Li Y,0,0,0,0
Lundgren M,Ji WZ,0,0,0,0
Lundgren M,van Duijn E,2,0,0,0
Lundgren M,D'Ippolito AM,0,0,0,0
Lundgren M,Perez-Pinera P,0,0,0,0
Lundgren M,Li Z,0,0,0,0
Lundgren M,Cowan CA,0,0,0,0
Lundgren M,Dohmae N,0,0,0,0
Lundgren M,Salvignol G,0,0,0,0
Lundgren M,Soria E,0,0,0,0
Lundgren M,Zhang X,0,0,1,0
Lundgren M,Li L,0,0,0,0
Lundgren M,Li M,0,0,1,0
Lundgren M,Liu JL,0,0,0,0
Lundgren M,Shmakov S,0,0,4,0
Lundgren M,Parnas O,0,0,0,0
Lundgren M,Gratz SJ,0,0,0,0
Lundgren M,Kaplan M,0,0,0,0
Lundgren M,Gaastra W,0,0,0,0
Lundgren M,Jansen R,0,0,0,0
Lundgren M,Polstein LR,0,0,0,0
Lundgren M,Yosef I,0,0,3,0
Lundgren M,Nekrasov V,0,0,0,0
Lundgren M,Gagnon JA,0,0,0,0
Lundgren M,Chen YC,0,0,0,0
Lundgren M,Wu Q,0,0,1,0
Lundgren M,McAnally JR,0,0,0,0
Lundgren M,Brigham MD,0,0,0,0
Lundgren M,Shelton JM,0,0,0,0
Lundgren M,Li YJ,0,0,1,0
Lundgren M,Heck AJR,2,0,1,0
Lundgren M,Jackson RN,0,0,2,0
Lundgren M,Bogorad RL,0,0,0,0
Lundgren M,Koteliansky V,0,0,0,0
Lundgren M,Rios X,0,0,0,0
Lundgren M,Liu Y,0,0,1,0
Lundgren M,Li DL,0,1,0,0
Lundgren M,Mongodin EF,0,0,0,0
Lundgren M,Grishin NV,0,0,0,0
Lundgren M,Zhang XY,0,1,0,0
Lundgren M,Liu MY,0,0,0,0
Lundgren M,Hacohen N,0,1,0,0
Lundgren M,Bolotin A,0,0,0,0
Lundgren M,Ehrlich SD,0,2,0,0
Lundgren M,Ouinquis B,0,2,0,0
Lundgren M,Sorokin A,0,0,0,0
Lundgren M,Chen J,0,1,0,0
Lundgren M,Long CZ,0,1,0,0
Lundgren M,Chen YL,0,1,0,0
Lundgren M,Wang Z,0,0,0,0
Lundgren M,Cummings AM,0,1,0,0
Lundgren M,Donohue LK,0,0,0,0
Lundgren M,Braff JL,0,0,0,0
Lundgren M,Kweon J,0,0,0,0
Lundgren M,Zhao XY,0,1,0,0
Lundgren M,Carte J,0,2,3,2
Lundgren M,Li YM,0,2,0,0
Lundgren M,Chen WB,0,0,0,0
Lundgren M,Friedland AE,0,0,0,0
Lundgren M,Richter C,0,0,6,0
Lundgren M,Zhang WS,0,0,0,0
Lundgren M,Kang Y,0,0,0,0
Lundgren M,Barcena C,0,0,0,0
Lundgren M,Shao YJ,0,0,0,0
Lundgren M,Yang L,0,4,0,0
Lundgren M,Bushman FD,0,0,0,0
Lundgren M,Carroll D,0,1,0,0
Lundgren M,Khalili K,0,0,0,0
Lundgren M,Li JF,0,0,1,0
Lundgren M,Li YL,0,0,0,0
Lundgren M,Gao LY,0,0,0,0
Lundgren M,Mireault AA,0,1,0,0
Lundgren M,Housden BE,0,1,0,0
Lundgren M,Greene EC,0,0,0,0
Lundgren M,Redding S,0,2,0,0
Lundgren M,Sha JH,0,0,0,0
Lundgren M,Coute-Monvoisin AC,0,0,2,0
Lundgren M,Minot S,0,0,0,0
Lundgren M,Blackburn EH,0,0,0,0
Lundgren M,Cimini BA,0,0,0,0
Lundgren M,Li GW,0,1,0,0
Lundgren M,Schnitzbauer J,0,0,0,0
Lundgren M,Shabalina SA,0,0,0,0
Lundgren M,Liu XD,0,2,0,0
Lundgren M,Xie KB,0,1,1,1
Lundgren M,Belmonte JCI,0,2,0,0
Lundgren M,Weeks DP,0,0,0,0
Lundgren M,Guimaraes C,0,0,0,0
Lundgren M,Panning B,0,1,0,0
Lundgren M,Harrison MM,0,1,0,0
Lundgren M,Wildonger J,0,1,0,0
Lundgren M,Labonte J,0,0,0,0
Gao CX,Semenova E,0,0,11,0
Gao CX,Ma EB,0,0,0,0
Gao CX,Wang T,0,0,0,0
Gao CX,Bikard D,0,2,9,2
Gao CX,Gasiunas G,0,0,9,0
Gao CX,Hartenian E,0,0,0,0
Gao CX,Garrett RA,0,1,12,1
Gao CX,Nguyen NT,0,0,1,0
Gao CX,Li W,0,0,2,0
Gao CX,Zhang J,0,0,2,0
Gao CX,Thakore PI,0,0,0,0
Gao CX,Foden JA,0,0,0,0
Gao CX,Garneau JE,0,2,2,2
Gao CX,Sabatini DM,0,0,0,0
Gao CX,Sorek R,0,0,3,0
Gao CX,Slaymaker IM,0,0,0,0
Gao CX,Dawlaty MM,0,0,0,0
Gao CX,Anderson DG,0,0,0,0
Gao CX,Gaj T,0,1,0,0
Gao CX,Li H,0,0,4,0
Gao CX,Shi X,0,0,0,0
Gao CX,Arkin AP,0,0,0,0
Gao CX,Aryee MJ,0,0,1,0
Gao CX,Dickman MJ,0,0,4,0
Gao CX,Barbas CF,0,0,0,0
Gao CX,Hwang WY,0,0,0,0
Gao CX,Diez-Villasenor C,0,0,4,0
Gao CX,Garcia-Martinez J,0,1,4,1
Gao CX,Nureki O,0,0,5,0
Gao CX,Martin C,0,0,0,0
Gao CX,Weinstein JA,0,0,0,0
Gao CX,Nishimasu H,0,0,4,0
Gao CX,Wang JY,0,0,2,0
Gao CX,Chen SD,0,0,0,0
Gao CX,Grissa I,0,0,1,0
Gao CX,Li J,5,3,1,1
Gao CX,Shah SA,0,2,8,2
Gao CX,Zhang K,4,0,0,0
Gao CX,Wang YP,9,2,0,0
Gao CX,Wang Y,0,2,1,1
Gao CX,Inoue A,0,0,0,0
Gao CX,Mikkelsen TS,0,0,0,0
Gao CX,Guilinger JP,0,0,0,0
Gao CX,Lin CY,0,0,0,0
Gao CX,Heckl D,0,0,0,0
Gao CX,Reddy TE,0,0,0,0
Gao CX,Wei JJ,0,0,0,0
Gao CX,Moosburner M,0,1,0,0
Gao CX,Matoba S,0,0,0,0
Gao CX,Kleinstiver BP,0,0,1,0
Gao CX,Snijders APL,0,0,2,0
Gao CX,Bae S,0,0,2,0
Gao CX,White MF,0,0,3,0
Gao CX,Zhou Q,0,0,0,0
Gao CX,Kim D,0,0,0,0
Gao CX,Park J,0,0,0,0
Gao CX,Xue W,0,1,0,0
Gao CX,Prew MS,0,12,1,1
Gao CX,Banfield JF,0,8,8,8
Gao CX,Crawford GE,0,9,0,0
Gao CX,Fineran PC,0,7,13,7
Gao CX,Kriz AJ,0,6,0,0
Gao CX,Pattanayak V,0,3,0,0
Gao CX,Kim H,0,4,0,0
Gao CX,Jacks T,0,2,0,0
Gao CX,Cascio VM,0,3,0,0
Gao CX,Shan QW,4,8,0,0
Gao CX,Liu JX,6,2,0,0
Gao CX,Topkar VV,0,5,1,1
Gao CX,Wang L,0,5,0,0
Gao CX,Zhou JK,0,5,0,0
Gao CX,Musunuru K,0,6,0,0
Gao CX,Staals RHJ,0,4,5,4
Gao CX,Qiu JL,7,0,0,0
Gao CX,Kim JM,0,2,0,0
Gao CX,Vogel J,0,3,2,2
Gao CX,Zheng ZL,0,5,1,1
Gao CX,Chen KL,10,2,0,0
Gao CX,Magadan AH,0,2,5,2
Gao CX,Sharma CM,0,7,1,1
Gao CX,Zhu JK,0,7,0,0
Gao CX,Yin H,0,2,0,0
Gao CX,Chen Y,0,7,0,0
Gao CX,Hugenholtz P,0,5,0,0
Gao CX,Yamamoto T,0,3,0,0
Gao CX,Shi LY,0,3,0,0
Gao CX,Sola C,0,8,0,0
Gao CX,Kim J,0,4,0,0
Gao CX,Horlbeck MA,0,3,0,0
Gao CX,Niemann S,0,2,0,0
Gao CX,Slijkhuis RJH,0,5,1,1
Gao CX,Ousterout DG,0,3,0,0
Gao CX,Sakuma T,0,2,0,0
Gao CX,Wyvekens N,0,0,0,0
Gao CX,Ploegh HL,0,2,0,0
Gao CX,Vockley CM,0,6,0,0
Gao CX,Mao YF,0,2,0,0
Gao CX,Xi JJ,1,2,0,0
Gao CX,Datsenko KA,0,2,9,2
Gao CX,Liu ZR,0,3,0,0
Gao CX,Brandman O,0,3,0,0
Gao CX,Brar GA,0,1,0,0
Gao CX,Morsut L,0,2,0,0
Gao CX,Stern-Ginossar N,0,4,0,0
Gao CX,Torres SE,0,4,0,0
Gao CX,Liang Z,6,6,1,1
Gao CX,Villalta JE,0,1,0,0
Gao CX,Doudna J,0,1,0,0
Gao CX,Villion M,0,2,4,2
Gao CX,Essletzbichler P,0,1,0,0
Gao CX,Nogales E,0,4,0,0
Gao CX,Thapar V,0,2,0,0
Gao CX,Storz G,0,2,0,0
Gao CX,Waters LS,0,4,0,0
Gao CX,Chen L,0,3,1,1
Gao CX,Xu J,0,1,0,0
Gao CX,Kabadi AM,0,1,0,0
Gao CX,Dupuis ME,0,2,3,2
Gao CX,Voytas DF,2,7,0,0
Gao CX,Taylor DW,0,2,0,0
Gao CX,Volz SE,0,1,0,0
Gao CX,Wang H,0,2,0,0
Gao CX,She QX,0,0,4,0
Gao CX,Bassik MC,0,0,0,0
Gao CX,Graham DB,0,1,0,0
Gao CX,Clevers H,0,5,0,0
Gao CX,Xavier RJ,0,2,0,0
Gao CX,van Soolingen D,0,2,0,0
Gao CX,Heidenreich M,0,6,0,0
Gao CX,Feng ZY,0,3,0,0
Gao CX,Wei PL,0,2,0,0
Gao CX,Chao YJ,0,0,1,0
Gao CX,Deltcheva E,0,2,1,1
Gao CX,Eckert MR,0,3,1,1
Gao CX,Gonzales K,0,3,1,1
Gao CX,Pirzada ZA,0,7,1,1
Gao CX,Bondy-Denomy J,0,4,6,4
