name,year,pgdp,urbaniza,employ,indsra,secdra,tertira,gr_indsra,gr_agrira,id,gr_constrland,gr_popu,income_farm,den_popu,cosum_enr,enry_pgpd,ener_pcap,consum_coalra,consum_fossra,consum_foss,carb_pener,popu,popu_urba,popu_pern,popu_flora,houssize,patent,gdp_enr,envrinvera,grspacera,harmlesstrea,utilsolidwast,treasewage,standwater,co2
安徽,1996,3524.08,17.94,96.9,35.4498,35.4498,32.6179,27.1117,31.9324,1,-0.49777175,9.5,1607.72,1548,4516,1.93053,0.74595302,0.83719897,1.01104,4565.8501,2.3787999,6054,1130.7007,5957,-0.54031855,3.0999999,1243,0.51799202,0.17228778,26.5,51.2,64.517405,19458,51.356692,1.07E+08
安徽,1997,3928.9,18.42,97.1,35.3105,35.3105,33.3235,26.3559,31.366,1,-0.49777175,9.3,1808.75,1548,4405,1.64984,0.72106701,0.82262099,1.00591,4431.0498,2.3708401,6109,1293.2646,5992,-0.25617859,3.1530001,1404,0.60611802,0.24452567,26.5,51.2,61.373992,21930,61.951572,1.04E+08
安徽,1998,4235.44,18.73,96.8,36.198,36.198,34.5416,27.3022,29.2604,1,7.4227344,9.2,1862.9,1548,4575,1.6307499,0.74366099,0.84045398,1.02844,4705.1299,2.4241099,6152,1319.4384,6016,-2.1858902,3.0894001,1484,0.613213,0.12279391,23.82,50.7,58.418116,126,73.746212,1.11E+08
安徽,1999,4495.47,18.55,96.8,43.97,43.97,30.55,39.0562,25.48,1,-3.1794022,8.6,1900.3,1548,4683,1.61006,0.75084198,0.8409,1.03283,4836.75,2.43396,6237,1343.3728,6051,5.12185,3.0745001,285,0.62109298,0.16053666,21.139999,50.2,69.968355,1682,79.236356,1.14E+08
安徽,2000,4779.46,27.7,96.7,42.67,42.67,33.23,36.22,24.1,1,6.4404432,7.64,1934.6,1542,4879,1.60586,0.80075502,0.865152,1.04895,5117.8101,2.46961,6093,1573.26,6093,-30.997663,3.5110977,301,0.62271798,0.19458391,21.809999,47.29,71.565841,2953,84.54822,1.21E+08
安徽,2001,5313.34,28.3818,96.3,43.02,43.02,34.19,36.7024,22.8,1,3.5287159,6.61,2020.04,1572,5118,1.57636,0.83518302,0.88847899,1.06774,5464.7002,2.5111699,6128,1706.04,6128,-0.88215446,3.0414,296,0.63437098,0.11244922,25.6,46.1,77.988964,3723,95.241108,1.29E+08
安徽,2002,5736.18,29.757,96,43.49,43.49,34.86,36.6654,21.65,1,8.4222674,6.03,2118,1471,5316,1.51035,0.86523402,0.89744401,1.07578,5718.8501,2.52876,6144,1795.504,6144,-3.4224381,3.5099792,367,0.662099,0.12562902,25.6,39.01,76.36896,7631.6001,95.811202,1.34E+08
安徽,2003,6375.4,30.7644,95.9,44.82,44.82,36.73,36.8484,18.5,1,17.4193,5.95,2127,1524,5842,1.48913,0.94791502,0.915631,1.09304,6385.5498,2.56722,6163,1886.208,6163,-2.8623264,2.96,532,0.671534,0.14806366,21.85,36.2,79.500284,7124.8999,95.880362,1.50E+08
安徽,2004,7681.9,32.286,95.8,45.09,45.09,35.54,36.4756,19.37,1,-1.0034285,6.12,2499.3301,1375,6017,1.2642601,0.96612102,0.92870402,1.08963,6556.3198,2.55265,6228,1972.16,6228,4.3714857,2.96,658,0.79097903,0.86777467,26.84,25.5,79.081497,15494.6,96.911981,1.54E+08
安徽,2005,8669.5,35.5,95.6,41.3,41.3,40.7,33.9886,18,1,13.417951,6.2,2641,1448.76,6518,1.21828,1.06502,0.91393101,1.06981,6973.0298,2.5012901,6120.0898,2086.3799,6120,-23.678007,2.95,903,0.82082999,0.92146605,22.9,17.6,80.004766,22873.301,97.367965,1.63E+08
安徽,2006,10026.3,37.1,95.75,43.1,43.1,40.2,35.8312,16.7,1,-8.2334133,6.3,2969.1001,2030.36,7096,1.1609,1.16137,0.888901,1.05757,7504.5498,2.4774799,6110,2172.6001,6110,-7.9500289,2.9100001,1274,0.86140102,0.85071576,32.599998,31.4,82.000796,24858.1,97.116331,1.76E+08
安徽,2007,12044.8,38.7,95.94,44.7,44.7,39,37.3877,16.3,1,6.445993,6.35,3556.3,2114,7752,1.05313,1.2670799,0.90151298,1.08433,8405.7305,2.5451701,6118,2266.8101,6118,-5.0415277,2.8499999,1602,0.94955099,1.1194253,36.099998,49.1,82.352043,26621.5,94.77269,1.97E+08
安徽,2008,14448,40.5,96.08,46.6,46.6,37.4,39.3997,16,1,12.602291,6.45,4202.5,2043,8325,0.94050199,1.35697,0.97617602,1.16717,9716.6504,2.7314899,6135,2367.666,6135,-3.6751692,2.8699999,2729,1.06326,1.5703269,36,54,83.577751,38382.602,96.166072,2.27E+08
安徽,2009,16408,42.1,96.08,48.7,48.7,36.4,40.3934,14.9,1,5.52592,6.47,4504.2998,2114,8896,0.88404602,1.45099,1.01704,1.20533,10722.7,2.8141301,6131,2484.675,6131,-7.1222095,2.8399999,4465,1.13116,1.3833101,37.200001,60.9,85.316787,49060.301,96.209202,2.50E+08
安徽,2010,20888,43.01,96.34,52.1,52.1,33.9,43.7516,14,1,6.05055,6.75,5285.2002,2469,9707,0.78539902,1.62959,0.98426503,1.1725399,11381.8,2.73581,5956.71,2581.1509,5957,-35.589233,2.8399999,6396,1.27324,1.4555805,37.5,64.6,85.706486,53885.5,97.952685,2.66E+08
安徽,2011,25659,44.8,96.26,54.3,54.3,32.5,46.1549,13.2,1,1.62667,6.32,6232.2002,2265,10570,0.69081998,1.7711101,0.98245001,1.17721,12443.1,2.7395699,5968,2673.6599,5968,-4.4247742,2.8,10982,1.4475501,1.3868692,39.5,87,81.637025,87567.203,33.149741,2.90E+08
安徽,2012,28792.3,46.5,96.32,54.64,54.64,32.7,46.6292,12.66,1,7.47663,6.86,7160.5,2401,11358,0.65988702,1.89679,0.92472899,1.14571,13012.9,2.6596501,5988,2784.4199,5988,-3.5143995,2.78,19391,1.5154099,1.9184234,38.799999,91.1,85.390781,94244.297,32.541297,3.02E+08
安徽,2013,32000.9,47.86,96.59,54.6,54.6,33,46.4292,12.3,1,4.82337,6.82,8850,2359,11696,0.60823703,1.9397,0.95670199,1.1929801,13953.1,2.7662599,6029.7998,2885.8601,6030,0.13634808,3.0804701,34857,1.6441,2.6313956,39.900002,98.8,87.642941,91424.297,34.931807,3.24E+08
安徽,2014,34424.6,49.15,96.79,53.13,53.13,35.39,45.3527,11.47,1,3.79491,6.97,9916.4004,2416,12011,0.57610202,1.97455,0.93886101,1.18555,14239.7,2.7442,6082.8999,2989.75,6083,1.7976571,3.0799999,49960,1.7358,2.0562384,41.200001,99.5,87.219417,96779.203,34.931807,3.30E+08
安徽,2015,35996.6,50.5,96.86,49.75,49.75,39.09,42.102,11.16,1,4.92115,6.98,10820.7,2458,12332,0.56040198,2.0072899,0.90772098,1.16335,14346.4,2.69526,6143.6001,3102.52,6144,2.9492521,3.25,68314,1.78443,1.9981251,41.200001,99.6,90.074478,112967,34.931807,3.32E+08
北京,1996,14254,59.94,99.42,39.9424,39.9424,55.9574,35.6582,4.10016,2,2.3699664,2.68,3561.9399,1614.27,3663,2.2670901,2.90853,0.53177601,0.84236997,3085.6001,1.99042,1259.4,957.90002,1259.4,3.9322286,3.0599999,6595,0.44109499,0.28594902,35,36.1,69.086022,29915,65.326981,72909249
北京,1997,16609,59.4,99.27,37.6416,37.6416,58.6426,35.1314,3.71578,2,2.3699664,1.89,3661.6799,1680.58,3833,2.1175699,3.09113,0.48098299,0.76478797,2931.4299,1.80694,1240,948.29999,1240,-17.413725,3.0573001,6313,0.472238,0.19052136,35,36.1,69.79628,31720,68.852459,69260180
北京,1998,19118,67.05,99.34,35.36,35.36,61.3647,33.3295,3.27531,2,0.03687769,0.7,3952.3,1793.35,3913,1.9455,3.1414599,0.48885599,0.76660699,2999.73,1.80819,1245.6,957.70001,1245.6,3.8059542,3.0286,6321,0.51400697,0.1503378,34.674999,18.55,76.985413,7257,79.407877,70754593
北京,1999,21397,67.42,99.38,38.7,38.7,57.34,29.8621,4.02,2,0.00409601,0.9,4226.6001,2526,3986,1.8331,3.1705401,0.47506499,0.74723899,2978.49,1.75012,1257.2,971.70001,1257.2,8.3696184,3.0896001,2062,0.545524,0.51362538,34.349998,1,72.29426,6674,83.649635,69759767
北京,2000,24122,77.5,99.24,38.06,38.06,58.31,30.0683,3.63,2,0.37067377,0.9,4604.5,2557,4212,1.69924,3.0888801,0.46123901,0.73266101,3085.97,1.71018,1363.6,1057.4,1363.6,80.296577,2.9066985,3409,0.58850002,0.18409316,42.029999,87,73.610989,30321,92.626489,72032983
北京,2001,26998,78.06,98.82,36.2,36.2,60.5,21.998,3.3,2,52.571872,0.8,5025.5,3189,4313,1.16237,3.1138501,0.44302201,0.73870599,3186.04,1.70819,1385.1,1081.2,1385.1,14.843759,3.026,4984,0.86031097,0.12860711,38.5,81.82,77.464789,34740,97.273801,73674252
北京,2002,30840,78.56,98.65,34.75,34.75,62.19,20.1864,3,2,39.481391,0.87,5398,2099,4503,1.03986,3.164,0.40148601,0.69383597,3124.3401,1.58953,1423.2,1118,1423.2,26.263853,3.1252563,5785,0.96166998,0.12399768,40.5,86.35,78.062678,20258.199,98.342939,71576384
北京,2003,34892,79.05,98.57,35.81,35.81,61.58,20.5429,2.61,2,18.763183,-0.09,5752,2128,4708,0.93714499,3.23263,0.40570399,0.69911402,3291.4299,1.60921,1456.4,1151.3,1456.4,23.148758,2.97,7833,1.06707,0.1279465,41.09,73.6,73.86172,37398.898,99.298085,75761802
北京,2004,41099,79.53,98.7,37.6,37.6,60,21.2888,2.4,2,1.2351659,0.74,6170.3301,2623,5140,0.84814602,3.4434199,0.40848601,0.72283298,3715.3601,1.65302,1492.7,1187.2,1492.7,23.87768,2.95,8608,1.17904,1.0840001,40.200001,0.8,74.67383,41856.301,98.612982,84965316
北京,2005,45444,83.6,97.89,29.5,29.5,69.1,24.4929,1.4,2,1.7538001,1.09,7346.2998,937.22998,5522,0.79230702,3.59038,0.396988,0.70387298,3886.78,1.5949,1538,1284,1538,28.804085,2.9200001,12102,1.26214,1.2181613,42.300001,96,78.271405,51817,99.430266,88070358
北京,2006,50407,84.3,98.02,27.8,27.8,70.9,22.4428,1.3,2,2.2724344,1.29,8275.5,1093.76,5904,0.727292,3.6877,0.36969301,0.692711,4089.77,1.55112,1601,1333.26,1601,38.85017,2.8900001,14226,1.3749599,2.0387347,44.400002,92.5,80.791586,68262.203,99.292035,91578267
北京,2007,58204,84.5,98.16,26.8,26.8,72.1,21.1516,1.1,2,2.7910686,3.4,9439.5996,1132,6285,0.63827801,3.75,0.339212,0.67877501,4266.1001,1.5116301,1676,1379.89,1676,42.373573,2.8399999,18763,1.56672,1.8818277,36.200001,95.7,81.741238,70884.703,97.416247,95005871
北京,2008,64491,84.9,98.18,25.7,25.7,73.2,19.7795,1.1,2,1.7067494,3.42,10661.9,1181,6327,0.56923097,3.5725601,0.310211,0.672436,4254.5098,1.46763,1771,1439.1,1771,51.700394,2.76,28394,1.75676,1.3756186,37.200001,97.7,72.169404,82708.297,98.25505,92857115
北京,2009,66940,85,98.56,23.5,23.5,75.5,18.9507,1,2,2.96657,3.5,11668.6,1224,6570,0.54060602,3.5322599,0.28970999,0.66830599,4390.77,1.44731,1860,1491.75,1860,45.522308,2.8,29326,1.84978,1.7172673,47.700001,98.2,73.279193,89132.102,98.404683,95088233
北京,2010,73856,85.96,98.63,24,24,75.1,19.5839,0.9,2,2.42516,3.07,13262.3,1383,6954,0.492717,3.5445199,0.270623,0.65561402,4559.1401,1.4156801,1961.9,1686.4,1962,50.254261,2.79,33466,2.0295601,1.6395557,46.65,97,65.818964,100341,98.755794,98446170
北京,2011,81658,86.2,98.61,23.1,23.1,76.1,18.7596,0.8,2,1.88375,4.02,14735.7,1428,6995,0.43041,3.46527,0.241606,0.60820502,4254.3999,1.28952,2018.6,1740.03,2019,24.468884,2.71,45057,2.32336,1.3118442,45.599998,98.2,66.516227,106592.9,76.438817,90201652
北京,2012,87474.7,86.2,98.73,22.7,22.7,76.46,18.4252,0.84,2,1.34234,4.74,16475.699,1464,7178,0.40146801,3.4688101,0.22589301,0.61967802,4448.0498,1.30035,2069.3,1783.74,2069,20.064913,2.73,52720,2.49086,1.9161717,46.200001,99.1,78.957475,109625,82.934753,93339187
北京,2013,94647.9,86.3,98.79,22.3,22.3,76.9,17.8624,0.8,2,4.137,4.41,17101.199,1498,6724,0.339582,3.1795001,0.214506,0.63183498,4248.46,1.31165,2114.8,1825.0699,2115,17.339003,2.8306799,67554,2.9447999,2.1893044,47.099998,99.3,86.624143,116032,90.360069,88195009
北京,2014,99994.5,86.35,98.69,21.31,21.31,77.95,17.565,0.75,2,5.42268,4.83,18867.301,1525,6831,0.320241,3.17485,0.181585,0.628739,4294.9199,1.29044,2151.6001,1857.91,2152,12.421078,2.49,78129,3.1226499,2.9272184,49.099998,99.6,87.677809,124733,90.360069,88149829
北京,2015,106497,86.5,98.61,19.74,19.74,79.65,16.124,0.61,2,-8.30187,3.01,20568.699,1541,6853,0.297768,3.15734,0.121449,0.63474101,4349.8799,1.2710299,2170.5,1878,2171,5.7357488,2.54,88930,3.35832,1.7923414,48.400002,78.8,83.334742,137851,90.360069,87103974
福建,1996,7646,19.16,98.1,41.326,41.326,37.0426,33.8838,21.6315,3,3.189765,7.28,2492.49,1223,2452,0.94897902,0.751917,0.53456002,0.74227899,1820.0699,1.6996,3261,1431,3261,3.2008877,3.28,2625,1.0537601,0.23553587,30.700001,52.3,60.508701,12951,48.747667,41674253
福建,1997,8775,19.44,98.1,42.3146,42.3146,37.6001,34.6498,20.0853,3,3.189765,6.32,2785.6699,1223,2536,0.84523201,0.77270001,0.48108199,0.680049,1724.6,1.5571001,3282,1431,3282,0.09907382,3.2807,3018,1.18311,0.10776412,30.700001,52.3,60.137931,15159,53.901728,39487971
福建,1998,9603,19.85,97.9,42.2496,42.2496,38.4448,34.4673,19.3056,3,10.667602,5.33,2946.3999,1223,2579,0.784711,0.78175199,0.495772,0.71389198,1841.13,1.63516,3299,1431,3299,-0.16361192,3.2319,3393,1.27435,0.09078107,30.63,61.3,50,3849,55.306581,42170663
福建,1999,10323,19.77,97.7,42.46,42.46,39.83,35.7427,17.71,3,4.3773604,5.21,3091.3999,1223,2772,0.780792,0.83594698,0.51201802,0.73352998,2033.34,1.68194,3316,1431,3316,-0.07016629,3.2204001,240,1.28075,0.13236229,30.559999,70.3,68.081332,4446,67.101828,46623319
福建,2000,11194,42,97.4,43.65,43.65,40.01,37.5011,16.34,3,5.3181156,5.75,3230.5,1281,2943,0.75075197,0.86304998,0.52416199,0.74511802,2192.8799,1.7047499,3410,1431,3410,22.201235,3.5299435,377,1.332,0.15061601,30.66,80.22,41.627482,20839,80.833782,50170686
福建,2001,11892,42.43,96.2,44.8,44.8,39.9,40.3978,15.3,3,4.7198524,6.04,3380.72,544,3163,0.77660602,0.91804099,0.49795499,0.70198399,2220.3799,1.60533,3445.3799,1462,3445,4.2818203,3.2032001,361,1.28765,0.1123513,33,75.69,55.328268,5224,152.57013,50776502
福建,2002,12938,44.45,95.8,46.13,46.13,39.67,42.1383,14.2,3,7.5588436,5.78,3539,555,3490,0.78118902,1.00402,0.55486202,0.77458102,2703.29,1.7674201,3476.03,1545,3476,3.0765769,3.2912529,562,1.2801,0.141835,34.299999,68.14,38.126362,10644.5,95.647744,61682823
福建,2003,14333,44.92,95.9,47.64,47.64,39.11,43.0807,13.3,3,19.037871,5.85,3734,1025,3925,0.78757203,1.12079,0.59545499,0.82307899,3230.5801,1.88278,3501.98,1573,3502,1.5876505,3.0799999,797,1.26972,0.25853416,30.969999,76.7,63.367997,12986.9,97.199862,73899113
福建,2004,16469,45.76,96,48.74,48.74,38.41,43.9446,12.85,3,3.8693035,5.96,4089.3799,1026,5449,0.94545698,1.5440201,0.49893799,0.70406598,3836.45,1.61471,3529.1001,1615,3529,1.7543199,3.05,850,1.05769,0.91266364,34.93,81.17,66.646831,23406.4,97.189051,87985527
福建,2005,18646,47.3,96.05,48.7,48.7,38.5,43.3648,12.8,3,9.7682119,5.98,4450.3999,1000.23,6157,0.939327,1.73076,0.56349701,0.789213,4859.1802,1.81397,3557.3999,1671,3557,2.0070176,3.04,1202,1.06459,1.2342308,33.080002,85.9,70.235887,26158.801,97.659215,1.12E+08
福建,2006,21385,48,96.07,49.1,49.1,39.1,43.6663,11.8,3,8.2956259,6.25,4834.7998,2057.4099,6840,0.90191698,1.90821,0.563407,0.77687502,5313.8301,1.78623,3584.52,1707.84,3585,1.4784946,3.04,1437,1.10875,0.78851771,36.599998,58.1,73.265691,34334.699,97.944083,1.22E+08
福建,2007,25908,48.7,96.11,49.2,49.2,40,43.4493,10.8,3,10.584958,6.1,5467.1001,2055,7574,0.818941,2.09711,0.57690501,0.79761702,6041.1499,1.835,3611.6399,1743.95,3612,1.4031264,3.01,2170,1.22109,0.84337729,37,81.6,70.639645,40194.301,98.272829,1.39E+08
福建,2008,29755,53,96.14,50,50,39.3,43.9383,10.7,3,3.5264484,6.3,6196.1001,2055,8254,0.76263398,2.2683599,0.57080698,0.77134299,6366.6699,1.7755899,3638.76,1798,3639,1.1472486,3.1400001,2701,1.31124,0.76780856,38.900002,88,73.170732,50868.898,98.448538,1.47E+08
福建,2009,33437,55.1,96.1,49.1,49.1,41.3,41.7306,9.7,3,7.19133,6.2,6680.2002,2193,8916,0.72863799,2.4321599,0.56955302,0.79813099,7116.1401,1.85114,3665.8799,1864.28,3666,1.1921971,3.1199999,3842,1.37242,0.71262032,39.700001,92.5,85.460496,59323.801,98.798574,1.65E+08
福建,2010,40025,57.1,96.23,51,51,39.7,43.4122,9.3,3,15.6234,6.11,7426.8999,2290,9809,0.66559798,2.65611,0.511657,0.77596498,7611.4399,1.7821,3693,2109,3693,1.2279536,3.0799999,5117,1.5024101,0.88009053,41,92,83.010552,63976.602,98.676793,1.75E+08
福建,2011,47377,58.1,96.31,51.6,51.6,39.2,43.7074,9.2,3,5.68263,6.21,8778.5996,2306,10653,0.60665703,2.8637099,0.58428699,0.85207498,9077.1602,1.95292,3720,2161.3201,3720,1.0745002,3.1199999,6896,1.64838,1.0273243,41.400002,94.6,68.502953,64764.602,70.50271,2.08E+08
福建,2012,52763,59.6,96.37,51.71,51.71,39.27,43.3562,9.02,3,4.55626,7.01,9967.2002,2388,11185,0.56771499,2.9842601,0.54187202,0.79170102,8855.1797,1.80964,3748,2233.8101,3748,0.48866096,3.0999999,8492,1.7614501,1.1293396,42,96.4,89.220342,74527.602,61.177412,2.02E+08
福建,2013,58145,60.77,96.45,52,52,39.1,43.2372,8.9,3,4.34439,6.19,11404.8,2570,11190,0.51169503,2.9650199,0.51569003,0.78190899,8749.5596,1.77977,3774,2293.46,3774,0.72305506,2.7467401,9884,1.95429,1.2936422,42.799999,98.2,88.38582,75841.203,62.234564,1.99E+08
福建,2014,63471.7,61.8,96.53,52.03,52.03,39.6,43.3439,8.38,3,2.82305,7.5,12650.2,2627,12110,0.50341398,3.1818199,0.48357099,0.737212,8927.6299,1.67776,3806,2352.1101,3806,0.94327176,2.6900001,12529,1.9864399,0.80396545,42.799999,97.9,88.475253,90894.797,62.234564,2.03E+08
福建,2015,67965.5,62.6,96.34,50.29,50.29,41.56,41.6486,8.15,3,11.4589,7.8,13792.7,2704,12180,0.46882501,3.1726999,0.44922,0.68729597,8371.2695,1.56349,3839,2403.21,3839,0.83309352,3.0999999,17663,2.1329899,0.88414776,43,99.2,76.351897,106334,62.234564,1.90E+08
甘肃,1996,2946.17,18.12,96.7,43.1794,43.1794,30.7839,38.6975,26.0366,4,-12.339032,11.79,1100.59,294,2803,3.9247799,1.13626,0.66741103,0.82669401,2317.22,1.91383,2466.8601,572.07001,2466.8601,-0.00157191,3.24,601,0.25479099,0.28788131,11.3,45.48,25.087108,29871,47.265293,53644519
甘肃,1997,3199.19,18.39,96.8,42.5659,42.5659,33.4665,36.6934,23.9676,4,-12.339032,11.02,1185.0699,294,2581,3.3032999,1.0348001,0.65701199,0.84065199,2169.72,1.94897,2494.2,582.26001,2494.2,0.00183807,3.1243,553,0.302728,0.27918142,11.3,45.48,26.422498,14155,55.564414,50303023
甘肃,1998,3541.08,18.66,96.68,42.0686,42.0686,35.0896,35.7861,22.8418,4,16.994056,10.04,1393.1,294,2687,3.08939,1.06654,0.63109398,0.80811602,2171.4099,1.8683701,2519.3701,592.63,2519.3701,0.00074941,3.0697999,598,0.323688,0.24032579,10.085,47.48,23.667252,3751,52.145418,50203116
甘肃,1999,3778.47,17.68,97.3,45.47,45.47,34.01,35.1596,20.52,4,-13.920743,9.17,1357.3,294,2917,3.1299,1.14726,0.58647501,0.75167298,2192.6299,1.74632,2542.5801,603.17999,2542.5801,0.000379,3.0999,149,0.31949899,0.47712064,8.8699999,49.48,25.780009,4257,55.43346,50940297
甘肃,2000,4129.38,24,97.3,44.73,44.73,35.6,33.3967,19.66,4,2.0685779,7.97,1428.7,87,3012,3.0629699,1.1974699,0.58822602,0.77125698,2323.03,1.78862,2515.3101,613.90997,2515.3101,-18.753153,3.9711075,221,0.32648101,0.61115229,10.04,48.34,23.301444,7704,71.330111,53873149
甘肃,2001,4385.59,25.01,97.2,44.85,44.85,35.84,31.6794,19.31,4,39.249917,7.15,1508.61,254,2905,2.5813701,1.15125,0.62725598,0.82178599,2387.29,1.9033099,2523.3501,631.19,2523.3501,-3.9586754,3.0488999,256,0.387391,0.18426828,14.2,25.04,28.227061,8735,72.333752,55291217
甘肃,2002,4768.08,26.59,96.8,45.66,45.66,35.87,31.7046,18.4,4,-20.300573,6.71,1590,212,3018,2.44962,1.19253,0.66223001,0.82910699,2502.24,1.92088,2530.76,673.03003,2530.76,-3.7777331,3.9747939,227,0.408227,0.41790622,15.2,33.06,24.394464,3505.5,72.25695,57972098
甘肃,2003,5429.4,28.09,96.6,46.58,46.58,35.29,32.1332,18.14,4,12.286622,6.12,1673,3929,3525,2.5181601,1.38933,0.65219897,0.81256098,2864.28,1.87341,2537.1899,712.78998,2537.1899,-3.5824847,2.99,324,0.39711499,0.25531387,16.25,35,31.934395,3382.5,76.08498,66037845
甘肃,2004,6566.15,29.48,96.6,48.63,48.63,33.31,34.1264,18.05,4,2.5278416,5.91,1852.22,5880,3908,2.3144901,1.53769,0.63594598,0.82519698,3224.8701,1.9268,2541.48,749.22998,2541.48,-4.2205815,2.96,334,0.43206,0.9772045,23.889999,38.71,33.333333,3944.5,73.197398,75299181
甘肃,2005,7476.53,30,96.74,43.4,43.4,40.7,35.4606,15.9,4,13.146552,6.02,1979.9,6030.8599,4368,2.2585499,1.71624,0.61334801,0.80858499,3531.8999,1.89393,2545.1001,778.03003,2545,-4.5966468,2.8900001,712,0.442761,1.0548196,21.440001,17.2,30.146732,13218.8,73.228956,82726730
甘肃,2006,8757,31.1,96.37,45.8,45.8,39.5,38.1311,14.7,4,-3.8095238,6.24,2134.1001,3890.5701,4743,2.0832801,1.86234,0.59624201,0.79177898,3755.4099,1.85517,2546.79,810.21002,2547,-5.5761995,2.9000001,550,0.48001301,1.2207171,28.6,18.3,27.904284,15152.8,79.076645,87990872
甘肃,2007,10346,31.6,96.66,47.3,47.3,38.4,39.3665,14.3,4,1.980198,6.49,2328.8999,3807,5100,1.88721,2.00142,0.62398899,0.82490599,4207.02,1.93914,2548.1899,826.71002,2548,-5.9404392,2.8299999,600,0.52988201,1.4090341,24.1,26.3,37.362484,11113.4,80.966196,98896268
甘肃,2008,12421,33.56,96.77,46.3,46.3,39.1,38.5769,14.6,4,3.8834951,6.54,2723.8,3802,5346,1.68813,2.0957501,0.62569702,0.81621999,4363.5098,1.9169,2550.8799,844.94,2551,-5.4849057,2.8,952,0.592372,0.98521543,25.9,32.3,35.13598,15835.3,58.945443,1.03E+08
甘肃,2009,13269,34.89,96.75,45.1,45.1,40.2,35.533,14.7,4,5.93943,6.61,2980.1001,3814,5482,1.61827,2.1456699,0.58354503,0.77424699,4244.4199,1.81769,2554.9099,860.47998,2555,-5.0314002,2.79,1120,0.61794198,1.3106779,27.299999,32.4,34.050111,17891.9,81.068198,99646026
甘肃,2010,16113,36.12,96.79,48.2,48.2,37.3,38.8975,14.5,4,4.88468,6.03,3424.7,3793,5923,1.43736,2.3136899,0.64997,0.83822203,4964.79,1.95943,2559.98,924.65997,2560,-4.0475526,2.76,1412,0.69572002,1.5506886,27.1,38,47.610147,17164.199,83.318134,1.16E+08
甘肃,2011,19595,37.15,96.89,47.4,47.4,39.1,38.3229,13.5,4,3.53664,6.05,3909.3999,3824,6496,1.2939301,2.53335,0.69307798,0.878447,5706.3901,2.0532701,2564.1899,952.59998,2564,-4.4068069,2.8099999,2105,0.77284002,0.84854305,27.9,41.7,51.224365,22900.5,87.465626,1.33E+08
甘肃,2012,21977.8,38.75,97.32,46.02,46.02,40.17,36.6401,13.81,4,4.43961,6.06,4506.7002,4369,7007,1.2401299,2.7184701,0.66852897,0.86439401,6056.8101,2.01774,2577.55,998.79999,2578,-0.86331558,2.8299999,3265,0.80636501,2.1485965,30,41.7,53.865214,29474,58.143693,1.41E+08
甘肃,2013,24538.8,40.13,97.7,45,45,41,35.1497,14,4,2.3495,6.08,5588.7998,3916,7287,1.15106,2.8220301,0.64118099,0.87005299,6340.0698,2.0222399,2582.1799,1036.23,2582,-4.2853327,3.39347,3735,0.868765,2.783267,32.099998,42.3,55.860286,36725.5,65.456256,1.47E+08
甘肃,2014,26432.9,41.68,97.81,42.8,42.8,44.02,33.1031,13.18,4,15.02,6.1,6276.6001,3682,7521,1.10007,2.9029901,0.63783401,0.86782902,6526.9399,2.0166099,2590.78,1079.84,2591,-2.7750177,3.3499999,4986,0.90903097,2.0989289,30.799999,62.6,50.260401,34847.5,65.456256,1.52E+08
甘肃,2015,26165.3,43.19,97.86,36.74,36.74,49.21,26.1858,14.05,4,1.96011,6.21,6936.2002,4049,7523,1.1079,2.89396,0.622585,0.841555,6331.02,1.94885,2599.55,1122.75,2600,-2.8306386,3.53,5504,0.90260798,1.8055114,30.200001,64.2,52.867445,54356.5,65.456256,1.47E+08
广东,1996,9139,30.56,97.5,48.391,48.391,37.9258,43.6077,13.6832,5,-8.4939945,10.5,3183.46,1433,7746,1.18819,1.02328,0.468362,0.79544699,6161.5298,1.79094,7569.7798,4788.9702,7569.7798,24.374769,3.5999999,9946,0.84161401,0.07874212,29.5,83.5,50.739645,52431,57.732282,1.39E+08
广东,1997,10130,30.99,97.3,47.6478,47.6478,39.7684,44.2269,12.5838,5,-8.4939945,10.5,3467.6899,1433,7953,1.08714,1.02228,0.45365599,0.76707399,6100.54,1.72849,7779.6899,4840.23,7779.6899,16.850782,3.6040001,12858,0.91984302,0.06919646,29.5,83.5,57.965861,55135,57.384305,1.38E+08
广东,1998,10819,31.19,97.7,47.6753,47.6753,40.6665,45.0082,11.6582,5,11.262587,9.77,3527.1001,1433,8376,1.05769,1.04831,0.43381599,0.77163398,6463.21,1.73471,7990.0298,4896.5801,7990.0298,16.906441,3.5537,13473,0.945454,0.05547493,29.23,86.85,55.30474,19799,57.021157,1.45E+08
广东,1999,11415,31.04,97.7,50.38,50.38,37.55,43.7824,12.07,5,-8.0909344,9.92,3629,1433,8735,1.03198,1.20151,0.432096,0.78351903,6844.04,1.7602201,7270,5022.46,8217.9102,-104.2881,3.5455,1127,0.96901101,0.08526617,28.959999,90.2,54.547053,21963,61.006235,1.54E+08
广东,2000,12736,55.7,97.5,50.39,50.39,39.26,44.4517,10.35,5,-73.453381,8.14,3654.5,1344,9448,0.97782803,1.09225,0.44532201,0.78364903,7403.9102,1.76009,8650.0303,5160.25,8650.0303,165.23027,3.6908617,1760,1.02267,0.15557779,28.809999,89.93,67.54943,26541,77.393363,1.66E+08
