jobname,money,company_name,p_bot,industry,job_bt
金融数据智能部_风控数据挖掘及机器学习研发工程师,20k-40k,百度,"20k-40k,经验3-5年,本科","移动互联网,数据服务 / 不需要融资","
职位描述：

工作职责：
-针对海量用户行为数据和内容信息，挖掘用户画像、特征
-负责根据实际风控场景，构建风控模型
-负责对接业务部门的风控需求，跟进风控模型的验证、实施部署和优化；并对接风控策略，根据风控表现给出策略分析和建议
-以上所述的风控模型包括但不限于：反欺诈模型、信用评分模型、授信决策模型、失联预测模型、监控预警模型、催收评分模型等
-基于对业务的深入理解，研究前沿的AI技术，并应用于业务中解决实际问题
 
职位要求：
-3年以上数据挖掘、机器学习、自然语言处理、分布式计算的工作经验
-计算机、金融、统计、数学等相关专业背景优先
-熟悉Linux开发环境
-熟悉C\C++、JAVA、Python中至少一种语言，有良好的编程习惯
-熟悉Hadoop原理，能编写复杂MapReduce任务，至少熟悉 Hbase/Hive/Spark中一种应用
-对数据结构和算法设计有较好的基础
-熟练使用R、SAS、SPSS、Python等至少一种数据挖掘工具 
-熟悉常见统计建模算法、机器学习算法，并有相关项目经验和深刻的理解
-有清晰的逻辑思维，能理解统计分析要求，数据处理认真细致
-较好的沟通交流能力，能够迅速融入团队，具备良好的团队合作精神
-强烈的上进心和求知欲，较强的学习能力，积极主动了解互联网金融模式，适应互联网工作风格
 
符合以下条件优先：
-英文技术文献阅读和理解能力；
-具备风控模型研发的工作经验，了解建模背后的原理；
-有独立开展业务调研、数据分析、方案设计的的项目经历；
-有大规模数据挖掘经验者优先；
-有互联网广告技术、NLP技术、图像识别、反欺诈、反作弊、金融风控等工作经验优先；
 

"
资深平面/视觉设计师,15k-30k,懂球帝,"15k-30k,经验3-5年,本科","移动互联网,文化娱乐 / C轮","
职位描述：

岗位职责
1、主要负责日常运营相关设计工作；
2、社区活动专题页、H5页面的设计工作；
3、市场活动推广及线下物料设计工作；
任职条件
1、资深球迷，看球多年，熟悉五大联赛和中超；
2、思维严谨，善于创新，对色彩敏感；
3、善于自我激励，有很强的主观能动性；

加分项：
拥有不错的手绘能力。

投递简历请附上独立完成的作品或作品链接，谢谢！

"
高级机器学习工程师,18k-28k,什么值得买,"18k-28k,经验1-3年,不限","电子商务,文化娱乐 / A轮","
职位描述：

职责

1. 与业务和数据产品沟通，进行数据探索、选择、清洗并实现机器学习算法、构建模型；
2. 将算法和模型固化部署和并行扩展，并对算法和模型进行优化
3. 通过数据探索和模型的输出等发现业务问题，进行深入分析，规划机器学习模型和解决方案
4. 将结果整合汇报，生动地展示数据科学，能够被非技术人员理解

任职资格

1. 有好奇心，能够进行系统性的工作，并在期间进行良好的沟通
2. 能够快速、持续学习新知，有计划也能务实变通地进行团队合作
3. 研究、评估不仅限于搜索引擎上查找资料，关注细节，高效总结汇报
4. 具有开放的思维，富于创造力，专注于解决方案
5. 计算机、统计或数学等相关专业，具有扎实的统计和机器学习知识；
6. 2年及以上机器学习和数据分析经验，能独立构建模型，完成模型优化部署等工作
7. 有推荐系统、搜索引擎排序、客户细分、文本分类、时间序列相关经验优先
8. 熟练编程，有独立实现算法和调优的经验，熟悉 python / R等脚本语言优先
9. 对 Hadoop、Spark（Scala） 编程熟悉优先
10. 对 scikit-learn、TensorFlow 框架熟悉优先，有深度学习经验优先

"
高德-数据挖掘&机器学习算法高级工程师/技术专家,20k-40k,阿里巴巴—高德,"20k-40k,经验5-10年,本科",移动互联网 / 上市公司,"
职位描述：

职责：
1. 高德大数据是阿里巴巴大数据战略重要组成部分，基于高德百PB级海量日志数据，通过数据挖掘建立多维度地理画像和用户画像；
2. 以高德大数据为核心，对具体问题进行分析，构建机器学习模型，参与高德数据产品与应用的数据研发，发掘数据商业价值，结合阿里巴巴经济体各类大数据，为阿里巴巴经济体各项业务进行数据赋能。

要求：
1. 本科及以上学历，计算机、数学等相关专业，至少有5年工作经验；
2. 熟悉常用算法和数据结构，熟悉数据挖掘、机器学习；
3. 具备Linux环境研发能力，至少熟悉一门编程语言；
4. 有Hadoop等海量数据研发经验优先 
5. 有用户画像、广告、推荐、金融建模等相关经验者优先
 

"
推荐／机器学习算法工程师,25k-50k,淡蓝网Blued,"25k-50k,经验不限,硕士","移动互联网,社交网络 / D轮及以上","
职位描述：

工作职责：
负责用户和内容推荐系统的研发工作，针对业务场景设计用户模型和特征体系，基于机器学习算法提升个性化推荐效果岗位要求： 1、计算机、模式识别、数学等相关专业硕士以上2、一年以上相关工作经验，包括推荐、搜索或广告等的算法研发经验3、熟悉常用推荐和机器学习算法，如逻辑回归、协同过滤、分类、聚类、GDBT等4、掌握Python或C++语言，熟悉基本算法和数据结构5、熟悉Unix或Linux开发环境，掌握使用Hadoop

"
机器学习算法工程师,30k-50k,疯狂老师,"30k-50k,经验3-5年,本科",移动互联网 / C轮,"
职位描述：

岗位职责：
1. 基于线上线下的教育数据，使用机器学习算法，逐步打造一套完整的自适应学习系统
2. 利用数据挖掘、机器学习，为教研提供参考数据。
3. 调研前沿技术在教育领域的应用
 
岗位要求：
1. 良好的计算机及数学基础
2. 能够独立解决较复杂的问题
3. 熟悉常用的机器学习算法
4. 良好的团队合作精神，敢于接受挑战，追求卓越
5. 熟悉 Linux平台上的编程环境
6. 能够熟练使用Java/Python/Rust等开发语言中的一种或几种;
 
有以下条件优先：
1. 英文阅读和理解能力
2. 有人脸识别、视频识别方面经验
3. 有数据挖掘、大数据方面的经验

"
时尚视觉设计师,8k-15k,HIGO,"8k-15k,经验3-5年,本科",电子商务 / B轮,"
职位描述：

【岗位职责】
1.负责日常运营营销视觉设计
2.负责大型促销视觉设计
3.参与产品视觉设计
4.参与团队进行相关设计研究及输出
5.支持市场及品牌需求设计


【任职要求】
• 本科及以上学历，移动电商或时尚领域设计
• 喜欢时尚热爱时尚美学，视觉表现力大胆而有创新
• 有趣的灵魂
• 有手绘基础、掌握动效制作、摄影特长加分
• 能够独立负责协调沟通项目以及完成活动的主视觉设计方案
• 有团队精神，有责任心，并能自主推动项目的迭代改进
• 有电商大型促销视觉设计经验优先
• 需附作品链接（无作品直接淘汰）

相比以上这些，我们更看重你的性格，喜好，梦想及学习能力。我们是有梦想和激情的团队，我们为美感而战，如果你也是欢迎你的加入。

"
机器学习算法研究员,20k-30k,美宅,"20k-30k,经验1-3年,硕士",移动互联网 / A轮,"
职位描述：

要求：1、具有创业精神，端正的工作态度、良好的沟通能力、超强的学习能力、愿意接受挑战和承受工作压力要求；2、具备扎实的计算机及相关专业背景，硕士及以上学位；3、熟悉并应用多种模式识别及人工智能相关技术典型算法；4、具有相关应用背景者优先，例如做过搭配、识别等应用项目；5、具有两年以上相关算法研究经验；6、熟悉至少一种深度学习框架；7、具有钻研和创造力，能够通过阅读论文学习最新算法和理论；8、在CVPR，ICCV，ECCV，NIPS，ICLR，TPAMI等相关顶级学术会议期刊发表过相关论文者优先。职责：1.研究深度学习（包括各种神经网络结构与应用）或模式识别中核心算法；2.将上述核心算法应用到家装搭配中；3.针对应用场景进行优化和定制；

"
视觉设计师,13k-20k,学霸君,"13k-20k,经验1-3年,本科","移动互联网,教育 / C轮","
职位描述：

岗位职责
1.负责学霸君1对1产品的线上及线下运营支持。为各类活动提供设计方案。
2.负责管理公司的VI及各类印刷物料的后期工作。
岗位要求
1.本科及以上学历，有2年以上平面设计经验，有印刷品设计经验，懂工艺。
2.有线上运营活动的设计经验。
2.具有良好的视觉审美能力和动手能力。
3.擅长手绘或插画加分。
4.创意产品设计经验加分。
5.接受年前面试年后入职。
6.投递简历请附带作品链接或作品集

"
计算机视觉工程师,30k-60k,景驰,"30k-60k,经验3-5年,硕士",移动互联网 / 天使轮,"
职位描述：

工作职责：
·     计算机视觉前沿研究
·     开发实时三维场景重建技术以及视觉测距系统
·     将机器学习算法应用于计算机视觉问题
·     物体检测和识别的研究及算法原型开发
·     多传感器融合和跟踪系统
·     物体跟踪检测和建模的软硬件解决方案原型开发
·     人体建模，跟踪以及行为识别研究
 
岗位需求：
·     计算机科学或计算机工程相关专业本科／硕士／博士学位
·     精通C++编程
·     熟悉深度学习
·     熟悉即时定位与地图构建(SLAM)算法
·     对自动驾驶摄像和传感系统有深刻理解
·     了解物体跟踪，传感器融合和场景识别
·     负责回归测试和关键绩效指标的生成和跟踪
·     仿真环境的开发和使用
 
有以下工作经验优先
 
·     机器人或者汽车电子器件
·     自动驾驶视觉系统, 包括车道跟踪，车辆检测和跟踪，交通灯/符号检测，地平面估计等
·     先进驾驶辅助系统(ADAS), 包括自适应巡航控制，自动紧急制动和车道保持
·     了解ADAS传感器，如雷达，摄像头，超声波和激光雷达，包括测量和数据简化，目标识别和环境合成以及传感器融合
·     开源计算机视觉库如OpenCV
·     机器学习框架如Caffe和Tensorflow
·     精通CUDA或OpenCL并行计算编程
·     大规模数据存储和处理

"
