jobname,money,company_name,p_bot,industry,job_bt
高级视觉设计师,15k-30k,小鹏汽车,"15k-30k,经验5-10年,本科","移动互联网,硬件 / A轮","
职位描述：

岗位职责：
1、有较强的视觉感知能力，把控设计潮流的能力，对汽车行业有强烈的关注度
2、负责软件产品的视觉设计工作； 精通掌握PS,AI,SKETCH等设计软件
3、能熟练掌握ae动画，c4d等软件
4、完善视觉设计工作流程，并制定相应的规范和设计标准； 
5、有团队培养能力，推动团队的专业技能和创新能力；
6、积极参与产品规划过程，提供专业意见； 
7、通过视觉提升产品体验。

岗位要求：
1、本科及以上学历，5-8年以上工作经验，2年以上团队合作经验，具有导航类产品设计经验者优先； 
2、优秀的视觉审美，深厚的设计理念及行业前瞻性；
3、具备独立担当产品整体的视觉及交互体验能力；
4、积极的工作状态，超强抗压力和执行力，优秀的团队合作精神.

"
机器学习算法工程师,20k-40k,新浪网,"20k-40k,经验不限,本科",文化娱乐 / 上市公司,"
职位描述：

岗位职责：
    1. 负责大规模机器学习建模和效果优化，负责个性化推荐算法设计和效果优化；
    2. 参与用户行为分析和挖掘，为算法和业务场景提供支持；
    3. 应用机器学习、自然语言处理、分类聚类等技术，针对海量信息建模，挖掘潜在商业价值
任职资格：
    1. 计算机或相关专业本科及以上学历；
    2. 具备良好的编程能力和代码风格，熟练掌握C/C++、Java等一门强类型语言，并至少掌握一门脚本语言；
    3. 熟悉机器学习常用算法，有搜索、广告、推荐系统经验者优先；
    4. 具有良好的分析问题和解决问题的能力，对解决具有挑战性问题充满激情，有较强的学习能力，并且能够快速实现数学模型。;
    5. 良好的团队合作精神，较强的沟通能力。
    6. 熟悉Hadoop/HBase/Hive/Storm/Spark/Kafka分布式大数据处理系统者优先。

"
机器学习产品经理,25k-35k,智铀科技,"25k-35k,经验1-3年,本科",数据服务 / A轮,"
职位描述：

1、基于应用场景的人工智能产品整体规划、阶段目标、产品设计和推进实现； 
2、产品上线后，分析使用数据，提炼使用场景，找到产品改进点和突破点，用丰富的交互场景推动产品创新； 
3、对用户的交互使用体验负责； 
4、有效地横向串联产品的所有功能模块，与算法、数据、运营团队充分沟通协作，保证产品功能落地； 
5、负责行业市场分析、用户需求调研和竞品分析工作。
任职资格：
1、本科以上计算机、统计学、机器学习、数据挖掘、数学、理科经济学等相关专业， 
2、熟悉人工智能行业情况，了解业界和学术界前沿的工作进展； 
3、很强的学习能力，能快速理解行业和业务逻辑； 
4、很强的数据采集规划能力，为人工智能产品采集数据提供思路和方案； 
5、强烈的好奇心和对产品创新的激情，为人工智能创造价值而骄傲； 
6、具有较强的分析和解决问题的能力，具备良好的团队合作精神； 
7、有大型项目数据分析、人工智能产品设计、数据产品设计经验者优先。

"
机器学习算法工程师,20k-40k,天猫,"20k-40k,经验1-3年,硕士","移动互联网,电子商务 / 上市公司","
职位描述：

岗位描述:
结合阿里的大数据和算法能力，提供赋能商家或品牌进行客户运营以及uni-marketing品牌营销相关的个性化推荐、人群生成与洞察、销量与趋势预测、营销投放、customer journey设计、内容生成等决策与辅助工具。具体工作职责如下：

1. 算法需求开发与优化，包括但不限于推荐系统、运筹优化、文本挖掘、预测与决策等方向；
2. 透过数据分析与实验设计快速验证商业假设；
3. 深入业务挖掘有商业价值的算法应用并进行技术预研和原型开发；
4. 跟踪最新机器学习进展。

岗位要求:
1. 计算机、运筹优化、数学相关专业硕士以上学历，算法相关工作经验一年以上；
2. 熟悉 Java、C/C++、Python其中一种开发语言，有数据结构与算法的基础；
3. 深入了解机器学习算法如 LR、GBDT、SVM、RL、DNN、CNN、RNN中的一部分或全部，有一定广度；
4. 乐于深入业务，成为业务专家，并能把业务和技术做有机的结合；
5. 出色的沟通能力，能承受一定工作压力，喜欢自我驱动的工作，有ownership。

有以下经验者优先：
1. 广告或商业类算法项目的实际经验
2. 有搜索引擎、推荐系统、大规模机器学习框架、深度学习应用、运筹优化、NLP等项目的实际经验
3. 长期跟踪机器学习领域的研究论文

"
机器学习工程师,20k-40k,信数网络,"20k-40k,经验不限,本科","移动互联网,数据服务 / 不需要融资","
职位描述：

机器学习工程师：
工作职责：
 1、使用机器学习算法解决常见的业务问题，使用的算法包括常用的图像处理、自然语言处理算法、机器学习推荐算法等；
 2、挖掘各种来源的非结构化数据 ；
3、对数据进行建模，分析影响系统的关键因素，规划、设计和实现新的解决方案，评估并优化模型；

 任职要求： 
1、计算机、数学或相关专业本科以上学历；
 2、一年以上机器学习项目经验，有深度学习项目经验优先，善于将业务问题抽象为机器学习问题；
3、熟悉常用的分类聚类算法，清楚了解算法原理并能做一定的改进； 
4、了解深度学习模型如CNN、RNN、GAN等； 
5、熟悉常用参数调整策略； 
6、熟练掌握Java Python一种或多种； 
7、熟悉常用的深度学习计算框架scikitlearn、对tensorflow熟悉者优先。 8、熟悉大数据开发者优先

"
高级视觉设计师,12k-18k,宝宝树,"12k-18k,经验3-5年,本科",社交网络 / D轮及以上,"
职位描述：

岗位职责：
1、移动端产品相关视觉设计；
2、能够提出可行的强有力的视觉方案支持在每个项目需求中；  
3、协同产品、运营，不断提升线上产品的视觉体验；
4、可以随时支持信息可视化（高层演讲型ppt）
5、线上线下活动推广物料设计经验丰富
6、善于把控潮流趋势，沉淀项目经验，富于团队分享精神。

任职资格：
1、 本科及以上学历，美术、设计或相关专业；3年以上运营UI设计工作经验(优秀人才可适当放宽)；
2、具有良好的视觉设计基础和手绘能力；
3、对流行趋势敏锐的洞察力，具有强大图形版面创意能力以及表达能力；
4、精通 Photoshop、AI 、ind、sketch等相关设计软件；
5、沟通及领悟能力强，具备高效独立完成设计项目能力；
6、富有工作激情、学习能力和责任感，善于沟通、能主动承担重要设计任务，抗压性好；
7、有过大型平台视觉设计经验者优先。

"
高级视觉设计师,15k-22k,VIPKID,"15k-22k,经验1-3年,本科",教育 / D轮及以上,"
职位描述：

［岗位职责］
1、负责公司新媒体平台微博、微信的视觉内容建设。
2、负责视觉海报推广类型的广告图、海报图的设计工作。
3、根据数据分析结果进行视觉优化工作。
［职位要求］
1、5年以上公关公司或广告公司设计岗位实操经验。
2、熟悉新媒体运营的内容建设，包括内容和专题策划、选题、视觉执行等。
3、对网络热点，突发事件有敏锐的嗅觉。
4、精通PS，AI，手绘板等常用设计软件及工具。
5、深厚的美术功底及良好的创意构思能力，色彩感强, 能够独立完成交付的各项工作。

"
平面视觉设计师,10k-20k,爱奇艺,"10k-20k,经验3-5年,本科","广告营销,文化娱乐 / D轮及以上","
职位描述：

岗位说明： 1、负责公司综艺项目的主视觉、关键节点海报及延展产品的相关设计工作； 2、参与视觉创意策略的讨论及制定，充分理解创意意图，根据策划思路和营销概念独立完成个案； 3、对供应商提供的设计进行监督把控，保证作品完成的质量；
任职资格：
1、广告、设计、视觉、美术类等相关专业本科及以上学历； 2、3-5年视觉设计工作经验。熟悉线上及移动端设计需求，拥有线下展陈及印刷物料相关经验； 3、熟练使用苹果机，精通使用Photoshop、lllustrator，熟练InDesign；具备手绘插画、动画能力更佳； 4、对字体运用及设计、排版等有足够的兴趣和研究。有较强的理解分析、创意设计能力和色彩搭配能力； 5、优秀的审美意识和艺术修养，紧跟时尚潮流，关注最新综艺和影视娱乐的视觉呈现趋势。 6、有较强的责任心、沟通能力、抗压性、学习能力和服务意识。   （请随简历附上个人作品）

"
机器人系统（ros）工程师,15k-25k,MegaRobo,"15k-25k,经验3-5年,硕士",硬件 / 天使轮,"
职位描述：

工作职责：
1、对ROS系统机器人进行需求分析，方案设计，详细设计开发。
2、编制项目相关开发的技术文档。
3、融合移植基于ROS系统的激光、红外、视觉、AI等模块。
4、实现机器人自主、运动、避障、操作物体等。
5、进行功能仿真和实际调试

任职要求：
1、硕士以上学历，计算机/测控/人工智能,机电、电子、通信、或相关专业毕业。
2、精通基于Linux操作系统C++编程技巧。
3、熟练使用linux系统。

优先考虑：
1、熟悉Python，有嵌入式系统软硬件开发经验者优先 。
2、熟悉机器人操作系统（ROS）者优先。
3、熟悉基于ROS的视觉等多种传感器。
4、机器人狂热爱好者

工作地址
北京市昌平区龙域中街1号院龙域中心A座5层

"
视觉设计专家（电商业务）,18k-30k,马蜂窝,"18k-30k,经验3-5年,本科","移动互联网,旅游 / D轮及以上","
职位描述：

岗位职责:1、负责旅游电商核心业务／产品视觉设计，参与视觉设计规范的制定2、站在用户角度挖掘需求，深入了解商业需求，制定高质量的产品原型设计方案3、独立承担项目，引领团队视觉设计思维意识的创新，实现产品视觉呈现在用户体验上的突破4、有电商产品设计经验优先，具备较强的设计推动力
任职资格:1、设计相关专业背景2、3年+相关工作经验，主导过多套成型成熟的UI设计作品，有丰富的多平台（移动端+pc端）产品视觉设计经验3、对互联网产品趋势有敏锐的设计触觉，富有设计创造力和激情，有探索研究精神4、较强的逻辑思维能力，可对业务需求进行分析、产品需求分解的技巧5、学习能力强，具有良好的沟通和设计表达能力，良好的团队协作态度，主动积极，踏实细心，协调能力强6、必须有作品集或者在线作品地址

"
平面视觉设计师,8k-15k,小睿,"8k-15k,经验1-3年,本科",硬件 / 天使轮,"
职位描述：

岗位职责：
1、负责京东商城、淘宝、天猫及其它电商平台的产品图片设计及排版；
2、负责修改和维护站内广告、网页、图标、排版等平面设计；
3、负责网站线上线下主题活动的视觉表现；
4、能够根据品牌文化及产品特色设计并制作品牌及产品展示资料；
5、 配合市场部门、策划线上活动。提供外投物料BANNER、EDM、推广图等平面设计；6、 独立完成微博、微信营销中的日常图片的创意工作和设计制作工作；7、 独立完成H5页面设计工作。

我们对您的期望：
1、统招本科以上学历（211、985优先考虑），英语6级以上，艺术设计类相关专业优先；
2、具有丰富的电商创意设计经验，能够独立完成设计创意工作；
3、熟练应用Photoshop、Flash、illustrated等相关设计软件；
4、2年以上3C类电子产品工作经验，有企业型京东或天猫活动专场设计经验者优先，热爱电商网站设计行业；
5、具备较强的设计需求分析能力和客户沟通能力，逻辑思维清晰，工作严谨、细致；
6、 具备H5页面设计；
7、 优秀的手绘能力；

"
高级视觉设计师,5k-7k,人生如棋,"5k-7k,经验1-3年,本科","移动互联网,文化娱乐 / 天使轮","
职位描述：

岗位职责：
- 负责市场部产品项目、APP平台运营活动的视觉设计
- 日常产品运营的设计支持
- 作为设计组leader，带领实习生完成日常工作安排

任职资格：
- 本科以上学历，美术、视觉、数字媒体等相关专业，1年以上设计工作经验
- 善于手绘，熟练掌握PS、AI等设计软件，有H5专题设计相关经验者加分
- 对星座、预测类文化和新媒体行业有兴趣
- 有良好的沟通和协调能力，有同理心，具备团队合作精神
- 简历需附带作品

"
ADAS视觉算法工程师,13k-25k,四维图新,"13k-25k,经验3-5年,本科","移动互联网,生活服务 / 上市公司","
职位描述：

岗位描述：1.负责ADAS中计算机视觉模块的算法设计、实现（C/C++）、验证和优化（如车道、车辆、行人、障碍物等目标的检测与跟踪）；2.负责相关技术类文档的撰写和整理；3.协助团队其他成员对相关算法进行跨平台移植工作；4.协助采集和标注相关图像样本数据。
招聘要求：本科及以上学历，在计算机视觉、模式识别、机器学习、图像处理等相关方向有1年以上研究或工程开发经验；熟悉特征提取、目标检测、单或多目标跟踪的主流算法，具备相关扎实的理论基础；熟悉OpenCV，具有基于OpenCV的项目开发经验；熟练使用C/C++语言和Linux环境；思路清晰，乐于学习新知识，良好的英文资料阅读能力；具有ADAS相关工程开发经验、发表过相关学术论文、熟悉摄像机标定算法者优先考虑。

"
技术负责人/技术专家（机器学习平台、算法工程方向）,30k-50k,美团点评,"30k-50k,经验5-10年,本科","移动互联网,O2O / D轮及以上","
职位描述：

工作职责：
 负责算法工程平台的相关设计和开发工作，包括但不限于实时特征，离线特征的加工和计算，算法模型的在线效率优化，分流实验体系搭建和开发。
优化已有的工程架构，满足海量特征和大数据模型的加载和使用。保证所有在线算法稳定运行，根据业务发展做好系统整体容量规划。
 
能力要求
4+年互联网从业经验，211/985 大学毕业
有机器学习和特征工程领域相关的背景加分，有知名互联网公司工作经验者加分有大规模分布式计算平台的设计，开发，使用经验
熟练掌握 java，python 语言，算法基本功扎实，对并发编程有深入理解
对 Kafka，Zookeeper，Redis 等后台中间件比较熟悉
有 Storm，Spark 平台开发经验加分
 
软素质要求：
清楚高效的逻辑表达能力
敏捷项目管理能力，带过 5+人以上团队完成项目目标，有目标拆解经验
对完成目标有饥渴感，能够自驱主动的推动目标达成

关于美团外卖
美团外卖是美团旗下的在线外卖平台，于2013年底正式上线。美团外卖提供的优质平台服务吸引了全国范围内的大量商户入驻。
截至2017年11月，美团外卖日订单量超过1600万单，覆盖城市超过1000个，是国内最大的外卖O2O平台。
同时，美团外卖配送团队——美团专送日订单量已突破800万单，代表外卖配送领域的最高水平。
美团外卖以消费者的需求为基础，在保证餐饮外卖优势的基础上，积极进行品类扩张，目前已上线商超、水果、鲜花蛋糕和甜点饮品等多品类的外卖配送服务。
美团外卖一直秉承“消费者第一”的价值观，致力于与优质商家合作，为消费者提供品类丰富的外卖配送服务。

"
JTZNYX-视觉设计师,10k-20k,易车公司,"10k-20k,经验3-5年,本科","移动互联网,电子商务 / 上市公司","
职位描述：

职位描述：
1.能独立负责多终端产品视觉设计并创建视觉规范体系；
2.能够深入挖掘、分析公司产品特点，根据体验设计趋势，主导公司产品视觉体验设计与实现，反复推敲细节，把控最终实现效果；
3.持续跟踪用户数据反提供专业可行的视觉体验提升方案。

职位要求：
1.统招本科以上学历，设计相关专业；
2.三年以上互联网产品设计经验，曾主导参与过大型产品建设，具备专业设计水准；
3.精通Sketch、Photoshop，Illustrator等图形设计软件；
4.熟悉多终端产品设计规范，如iOS，安卓，PC等；
5.具有敏锐的设计趋势分析能力与体悟能力，良好的创意、执行力；
6.有见解，设计思路清晰，并勇于坚持自己。

"
人工智能/数据挖掘/机器学习/算法工程师,25k-50k,网易,"25k-50k,经验3-5年,硕士","电子商务,移动互联网 / 上市公司","
职位描述：

职位描述：
1、负责基于海量用户数据，研究用户行为，开发用户画像；2、负责设计新闻精准投放，个性化推荐等算法，提高产品用户体验和新闻排序效果；3、负责各算法和模型的分布式实现（离线，在线），丰富并行算法库；4、负责提供系统设计和代码文档；5、参与数据清洗和过滤、特征抽取、参数选择、算法实验、效果分析。
资格要求：
1、硕士或博士学历，计算机、应用数学、模式识别、人工智能、自控、统计、运筹学等专业；2、2年以上相关工作经验；3、对机器学习、概率统计，最优化等算法原理及其在互联网行业的应用有深入的理解和浓厚的兴趣；4、有推荐系统、精准营销、精准广告、信息检索等方面的实际工作经验；5、有大规模分布式计算平台的使用和并行算法的开发经验；6、熟练掌握至少一种编程语言，Java、Scala、C++、R、Python；7、熟悉Linux工作环境。

"
机器学习算法工程师（AI方向）,25k-50k,玖富集团,"25k-50k,经验3-5年,本科",金融 / C轮,"
职位描述：

岗位职责：
·         参与金融客户的数据挖掘建模分析项目，能独立完成从数据提取、特征工程、算法实现的全套流程；
·         参与数据模型类产品（风控、反作弊、推荐、精准营销系统）的研发。
任职要求：
·         统招全日制硕士及以上学历（3-5年工作经验），数学、统计、计算机等专业；
·         扎实的理论和算法基础，深刻理解常用的机器学习模型（LR／SVM／RF／GBDT等），能够定义问题并制定解决方案
·         掌握深度神经网络原理及技术，能独立开展神经网络相关的应用开发；
·         至少熟练掌握一门编程语言和快速编码能力（Python、Java、Scala等）；
·         具有增强学习(Reformence Learning)、模仿学习(Imitation Learning)相关研发经验者优先；
加分项：
·         参加过Kaggle、KDD Cup等竞赛且排名靠前，或者国内外期刊会议发表论文；
·         具有分布式平台搭建和应用的经验（Hadoop、Spark等）。

"
机器学习算法工程师,30k-50k,Airdoc,"30k-50k,经验1-3年,硕士","医疗健康,移动互联网 / A轮","
职位描述：

职位描述： 
－负责医疗相关数据的数据挖掘，模型建立工作。 
－与工程团队合作，负责相关技术的产品化落地。
职位要求： 
－计算机、电子、自动化等相关专业毕业，或非相关专业但已有多年计算机互联网行业从业经验 
－有良好编程基础，熟悉python／lua等至少一门脚本语言，熟悉c／c++编程 
－熟悉机器学习基本理论，熟悉分类、回归、降维、ensemble等 
－熟悉深度学习基本理论，熟悉利用DNN／CNN／RNN进行特征学习 
－熟悉caffe，CNTK, tensorflow，mxnet等至少一个深度学习框架，熟悉scikit-learn等机器学习库 
－有相关经验，kaggle等竞赛经验优先

"
资深视觉设计师,15k-25k,roobo,"15k-25k,经验3-5年,本科",移动互联网 / B轮,"
职位描述：


工作职责：1、设计趋势分析，把控平台及平台产品的整体视觉风格和系统VI；2、负责为运营活动以及日常维护提供视觉设计支持；3、协同市场营销一同完成对外的品牌及产品的视觉传达设计；4、参与开创性产品的定义和前期开发，完成动态演示DEMO；5、管理视觉设计师团队。职位要求：1、本科或以上学历，5年及以上的视觉传达设计从业经验；2、有4A广告公司从业背景优先考虑；3、热爱创新性设计，执行力强，热心好学；4、拥有广阔的设计视角和敏锐度更佳，如平面设计，交互设计，产品设计等；5、具有分享精神，良好的沟通和团队合作能力。

＊投递简历时请提供个人相关作品。

"
视觉设计师,10k-15k,HoloMatic,"10k-15k,经验3-5年,本科","移动互联网,硬件 / 天使轮","
职位描述：

岗位职责：
1.    负责公司品牌设计工作
2.    联合市场部进行常规运营及大型项目的策划、创意、设计
3.    品牌规范维护及迭代
4.    基于公司产品进行线上线下的应用设计
 
任职要求：
1.    拥有3年以上广告或互联网品牌视觉设计经验，具有较强的执行能力；
2.    熟悉常用设计工具（PS、ai等），具备一定的视频设计能力（final cut、ae、vegas等），对于后期处理及动效设计有一定了解；
3.    设计思路清晰，有较强的视觉感知能力和想象力；
4.    具备良好的沟通协作能力，抗压能力较强。

"
资深视觉设计师,18k-25k,大V店,"18k-25k,经验5-10年,本科","移动互联网,电子商务 / C轮","
职位描述：

岗位职责：
1、负责公司所有产品的视觉效果，对设计需求提供优质的设计方案，并对最终结果进行审核；
2、参与设计体验、设计流程的制定，建立高效、通用性强的设计语言与设计规范；

职位要求： 
1、统招大专及以上学历，3年及以上设计经验，设计、美术专业优先考虑，有优质电商平台内容设计背景的优先考虑；
2、精通各种视觉效果的呈现，熟练使用Photoshop、Ai等常用设计软件；
3、投递简历后请附带个人作品（作品原件或者链接均可），一定要附作品奥；

"
视觉设计师,13k-20k,掌众金服,"13k-20k,经验3-5年,本科","移动互联网,金融 / B轮","
职位描述：

工作职责：
1.负责公司对外活动的平面和产品的宣传设计
2.负责内部活动推广和宣传物料的设计
职位要求：
1.本科及以上学历，美术相关专业，两年左右的相关工作经验
2.有品牌或者运营宣传经验者优先
3.能够把握设计趋势，善于用图形表达想法和创意
4.有较强的手绘和插画表现能力
5.能熟练的操作各类软件
6.简历请附上相关的代表作品


"
视觉设计师,13k-25k,万题库,"13k-25k,经验3-5年,本科","移动互联网,教育 / 上市公司","
职位描述：

注：请看清楚岗位职责和任职要求再投简历，此职位不接收职业方向为UI设计的简历以及无平面和视觉设计经验的简历。

【岗位职责】
1、  负责公司重要宣传营销活动相关设计
2、  负责微信：推送图、朋友圈海报、h5页面等设计
3、  负责移动站：M站专题、app广告图
4、  负责pc端：网页专题、促销活动专题、网页广告图、banner等设计
5、  负责公司的形象设计对外宣传活动物料、宣传单、易拉宝、海报等平面设计及设计事务的跟进；
【任职要求】
6、  美术有美术院校或美术专业，精通设计相关软件Photoshop\Ilustrator等；
7、  具有准确的视觉表达能力，能独立完成专题、网页、H5、logo、海报等；
8、  两到三年以上视觉设计工作经验、具有成熟的线上线下产品风格（主要偏运营）经验；
9、  性格开朗，逻辑思维清晰，认真负责的对待每一份工作，抗压力强，对突发任务有良好的工作状态和应急能力；
10、有足够的沟通能力，无论部门内部或跨部门质检，都能进行密切良好的沟通及合作；
11、有独立工作的能力、时间观念强，能同时处理多重任务，并高效按时的完成工作；
12、有一定数量原创成功案例经验和教育行业设计经验优先。



"
计算机视觉研发工程师,10k-15k,致臻智造,"10k-15k,经验1-3年,本科","移动互联网,数据服务 / 天使轮","
职位描述：

1、负责VR及AR系统视觉交互功能实现；
2、参与计算机视觉相关算法设计与实现，负责摄像机等成像器件选择与应用；
3、针对VR/AR领域的视觉应用最新发展状况进行调研与跟踪；
4、利用机器学习或深度学习等方法实现视觉与图像处理中分类或识别等问题。 

岗位要求：
1、了解计算机视觉基础理论，熟悉数字图像处理常用算法，熟悉C++、Python、Java、C语言任一编程语言；
2、从事过VR/AR系统中视觉交互工作者优先；
3、了解深度摄像头，双目视觉，TOF等实现立体测量方案成像原理并熟悉具体摄像机的开发者接口者优先；
4、从事过利用模式识别、机器学习、深度学习(CNN,RNN,DNN)方法实现图像识别及分类等研究项目者优先；
5、参与过图像分类、目标跟踪，人脸识别，手势识别，人体姿态分析等方面研究课题或实际项目者优先。

"
视觉设计师,10k-20k,大鱼自助游,"10k-20k,经验3-5年,本科",旅游 / B轮,"
职位描述：

【关于大鱼自助游】

大鱼是国内领先的海外民宿线上预订平台，提供上万家海外特色住宿预订服务
我们致力于打造出境游预订民宿、客栈、青旅和精品酒店的最佳平台，专业旅行顾问和客服提供全程咨询服务
大鱼，只推荐特色住宿


【关于你要做什么】

做好和视觉设计有关的一切！重点是表达品牌


【大鱼希望遇到这样的你】

对设计充满热情、善于感性表达
能够准确理解、诠释品牌；可以独立完成品牌VI整套设计
有独立设计主见，并能取得团队认同
熟悉各类输出标准
上手快、家伙事儿门清
有一定的工作经验
能够快速适应变化、认同团队文化


【这样会更好】

受过专业美术训练、或作品优异
平面\视觉\装潢\广告专业
有4A公司经验，独立或主导完成项目
传播学教育背景


【重点重点】

投递简历请务必附上作品案例或展示链接


【福利待遇】

薪酬- 有竞争力的薪资（每年2次review）+ 专项奖金 + 全额五险一金 + 期权长期激励
提升- 分享会 + 商学院培训课程
美食- 免费午餐（熊阿姨私房菜） + 免费下午茶 + 大鱼咖啡
团建- 每年至少一次集体出游 + 不定期小团队团建
礼物- 节日特色礼物 + 生日订制礼物及寿面



#显示器中观宇宙  小笔头下映乾坤#

"
视觉设计师/创意策划,10k-20k,畅游,"10k-20k,经验5-10年,不限","移动互联网,游戏 / 上市公司","
职位描述：

工作职责：
1、对游戏产品的视觉风格进行分析、拆解，确定视觉风格并可视化呈现； 
2、配合线上线下宣传，参与创意平面设计或视频制作； 
3、根据创意要求，进行宣传活动设计方案的执行，并按时保质保量完成； 
4、熟悉物料、制作，满足项目需求，并顺利实施


任职资格:
1、具有5年及以上游戏行业工作经验
2、热爱游戏，志愿在游戏行业发展； 
2、熟练使用Photoshop、Illustrator

"
视觉算法工程师,20k-35k,格灵深瞳,"20k-35k,经验1-3年,硕士","企业服务,数据服务 / C轮","
职位描述：

岗位职责
研发高质量的机器人定位，导航和交互算法。

任职要求
1.熟悉计算机视觉各个分支的基本算法，如特征提取、图像处理、相机模型、相机标定、多视几何等；
2.熟悉structure lighting，TOF，active/passive stereo等深度相机的成像原理和主流应用；
3.熟悉visual SLAM的基本流程，了解当前主流的的visual SLAM的工作原理；
4.有良好的编程基础，熟练掌握C++语言，熟悉视觉领域常见工具，如OpenCV、CUDA/OpenCL等；
5.[加分]了解机器人中常用的定位和导航算法，掌握ROS的基本开发流程。

"
自然语言处理及机器学习研究员,20k-40k,三角兽科技,"20k-40k,经验1-3年,硕士",移动互联网 / A轮,"
职位描述：

这是一份偏向理论研究的工作，需要应聘者对自然语言处理与机器学习及相关领域中的前沿知识有深度认知。

有项目经验者优先录取，加入我们的团队，你将站在全新的视角感受人工智能带给我们的变化和影响！

【工作职责】
1、 参与研究对话语义建模、问答系统、短文本语义理解、无结构文本挖掘等 NLP 关键前沿技术；
2、参与探索深度学习模型在 NLP 领域中的应用，实现真正美观有效的深度学习模型；
3、 参与构建各种基本机器学习的实用化工具包。
 
【职位要求】
1、计算机及相关专业硕士及以上学历；
2、具备自然语言处理及机器学习方面的基础理论知识，有相关实战项目经验者优先；
3、了解当前主要深度学习模型的基本框架及基本思想，有一定的 Tensor Flow 或 Keras 等深度学习框架使用经验，在深度学习领域发表过论文或有意愿发表论文者优先；
4、熟悉 C/C++及 Python 语言，有一定的编程能力；
5、思路清晰，主动性强，能承受工作压力，能够迅速融入团队。



"
JTBJCP-视觉设计师,10k-20k,易车公司,"10k-20k,经验3-5年,本科","移动互联网,电子商务 / 上市公司","
职位描述：

工作内容：
1.负责移动产品客户端部分的UI视觉设计；
2.负责移动产品中相关大型活动的视觉设计；
3.负责移动产品的广告，运营，渠道，平台等推广素材及其他周边相关视觉设计；
4.与产品，研发，测试等各部门共同配合，完成视觉优化，主动提升产品视觉体验，推动产品的升级和迭代。
 
任职要求：
1.大学本科及以上学历，设计或美术相关专业，3年以上互联网工作经验；
2.对设计前沿与设计趋势把握准确，责任心强、具备良好沟通能力，以及团队合作精神；
3.熟练掌握Adobe Photoshop、Illustrator、Sketch等相关设计软件；
4.在色彩搭配、质感表现、排版布局上功力扎实、设计表现能力强；
5.具备良好合作态度及团队精神，并富有工作激情、创造力和责任感；
 
 

"
视觉设计专家,25k-35k,酷我音乐,"25k-35k,经验3-5年,本科","移动互联网,文化娱乐 / 不需要融资","
职位描述：

岗位职责：
1.负责酷我音乐移动端和pc端产品的设计支持工作，把控整体输出物的设计品质。
2.围绕业务，主动提出设计驱动的项目并负责推进落地，接收数据以及用户反馈来进行持续的优化迭代。
3.制定适合酷我产品调性的设计风格并且规范化，保证产品调性的一致性。
4.负责ui设计团队的需求管理，资源匹配，人员绩效和能力评估等管理工作，保证团队良性成长。
5.定期分享设计经验和设计成果，扩大设计团队在公司内外的影响力。
岗位要求：
1.具有5年以上的互联网行业设计经验，1年以上的设计管理经验。
2.负责过日活千万级别以上产品的设计工作，有音乐相关经验的优先。
3.有丰富的成功设计经验和设计理论知识，并通过合理的方法运用到实际的设计工作中。
4.对用户体验设计有深刻的理解，对产品，交互，用研等都具有一定的感觉。
5.主动积极，且具备良好的沟通表达和团队合作能力。

【投递简历请附带作品或作品链接】

"
机器学习信号处理（三维重建算法）,10k-20k,微景天下,"10k-20k,经验1-3年,本科","电子商务,移动互联网 / 天使轮","
职位描述：

岗位职责：
1、负责解决基于图像的相机参数标定算法实现及优化
2、负责解决大规模相机参数标定的精度和速度问题
3、参与点云、表面、纹理等相关算法的研究
岗位要求：
1、一流大学应用数学、计算机视觉、模式识别、信号处理、机器学习等相关专业，硕士及以上学历；
2、熟练掌握图像特征提取、图像特征匹配等图形图像处理基本方法，在图形、图像领域有深厚研究基础，能够流利阅读领域内最新英语学术成果，发表过高水平论文者优先；
3、精通SFM原理，熟悉MVS，精通相机内外参标定，熟悉Bundle Adjustment
4、精通C++编程，具有GPU开发经验的优先；
5、关注思考与钻研，能够主动分析解决问题，具有激情、责任心、良好的沟通技巧和团队合作精神。

"
