jobname,money,company_name,p_bot,industry,job_bt
视觉设计,10k-20k,洋葱数学,"10k-20k,经验1-3年,不限","移动互联网,教育 / C轮","
职位描述：


Dribbble 地址 ：
https://dribbble.com/onionmath
Behance 地址：
https://www.behance.net/onionmath
关于团队：
1.互联网行业最专业的设计团队之一，互联网教育类别最赞的设计团队。洋葱数学数次进入AppStore首页推荐榜单，2016年年度小米应用金米奖。
2.团队中有专业的界面设计师、动效设计师、插画师、视觉设计师，对设计或插画都有深入的了解，你可以有更多专业化的设计环境。
3.团队内会定期有分享会和小结，分享一些专业化的设计心得和作品，工作的同时学习和完善每个人自身能力。
4.设计总监具备专业的能力和良好的审美，不用担心好的作品被埋没，并且能够帮助你快速进步。
工作内容：
1.负责洋葱数学的品牌宣传、运营活动、周边的线上线下设计。
2.与插画师协同完成大、中、小的活动运营设计。
3.负责开发属于洋葱数学的品牌/运营/周边设计规范。
工作要求：
1.对VI、视觉、传播方向计有深入了解或研究，并根据运营、品牌的需求做出合适的设计。
2.对色彩有极强的把控和识别能力，并能根据实际情况很精准的运用RGB\CMYK\Pantone。
3.有优秀的理解和沟通能力，针对行的需求给出完整的解决方案。
4.有很优秀的画面把控能力，了解平面构成、文字排版、文字设计。
4.乐于挑战高难度的工作，乐于不断的学习工作的技巧和经验。
5.对线下物料的材质有细致了解，并能实时跟进物料产出。
6.技巧的表达及传播能力，能够精准的叙述设计的内容以及思路。
额外要求：
1.一年或以上品牌、运营设计经验
2.对可爱、扁平风格的插画或设计有所研究
3.对ai、ps、sketch软件全面熟悉
4.除沟通执行能力外，必须拥有手绘能力。
5.设计公司、设计工作室、Design Agency、Digital Agency 有过经验的人加分

团队很专业，请认真细致阅读职位描述，并附上个人近期作品。

在光合新知，我们重新定义深度在线学习体验
2010年，一群来自哈佛、杜克、北大，拥有教育、心理、计算机背景的年轻人，面对农村教育资源匮乏，学生缺乏学习积极性的现状，开始了利用信息技术改变农村教育的公益实践
2014年，我们带着独一无二的在线深度学习产品，远超行业水平的课程内容和学习体验，四十多人的全职团队，一年两轮数百万美元国际顶级投资机构的融资，用全国几千所学校师生（包括大量国家级和省市级重点）的认可给出了自己的答案
2016年，我们的产品已十次登上AppStore首页推荐及教育类精品榜头名，且荣获第二届中国教育创新成果公益博览会最高大奖，团队成员也扩充至上百人
2017年，公司历经三年的发展，已完成B轮融资，进入商业模式建立与拓展的阶段。同时，通过不断地精心打磨，产品已累计1000W+用户，覆盖全国98%的初中学校
我们是最优秀踏实的互联网教育团队，课程团队来自哈佛、杜克、斯坦福、北大、清华、学而思、高思等；产品技术团队来自百度、微软、网易、创新工场等。跨界背景涵盖教育心理学、认知科学、互联网产品、动画设计，产品质量和深度远超行业水平。超大loft办公、xbox/playstation/各式桌游、饮料零食、免费早餐及午餐，还有兔子猫和仓鼠……充满理想智趣的团队，就是等你来！ 

"
机器学习,40k-80k,360,"40k-80k,经验3-5年,本科","移动互联网,游戏 / 上市公司","
职位描述：

岗位职责：
-大数据量的用户行为数据的处理、清洗和挖掘，并持续迭代优化推荐策略
-从数据中发现现有系统和算法的不足，提出改进的算法并推动实现
-追踪业内前沿技术，结合业务特点，探索将前沿的算法技术应用于实际业务
任职要求：
-精通Java/C++/Python/perl（精通任意一种语言即可），有2年以上数据挖掘的经验
-较好的数据挖掘、个性化推荐或自然语言处理经验，熟悉常用的机器学习算法
-有较多的程序开发经验，对数据结构和算法知识应用熟练；有大数据处理经验者更佳；
-良好的沟通和推动能力，主动性强，对个性化推荐有一定的兴趣

"
搜狗明医-机器学习研究员,20k-40k,搜狗,"20k-40k,经验3-5年,本科","移动互联网,数据服务 / C轮","
职位描述：

【项目介绍】搜狗明医是搜狗2016年中发布的一款旨在为用户提供真实、权威的医疗信息的垂直产品，旨在使搜狗成为用户寻找医疗信息的首选搜索引擎。目前产品形态上覆盖了搜索、智能自诊分诊（人工智能）、医生医院疾病信息及用户讨论区，上线以来市场份额一直快速提升中。

【特别提示】搜狗欢迎专情的你，所以提醒你只能选择两个项目，请慎重投递。
【岗位职责】搜狗明医搜索端排序、优质问答识别等相关技术工作；搜狗明医智能诊断系统的技术工作

任职条件
1.熟悉NLP算法、熟悉图像识别相关；2.对模式识别算法有深入的认识和理解；3.具备较好的C++或Java开发能力，具备较好的算法基础，逻辑归纳能力强。

"
机器学习工程师,20k-40k,INK 银客集团,"20k-40k,经验3-5年,硕士","移动互联网,金融 / C轮","
职位描述：

职责：
1、掌握业务需求，提供解决方案；
2、各种模型研究、开发和部署；
3、各种特征工程研究；

要求：
1、计算机相关专业硕士及以上学历，四年互联网行业研发经验
2、极强的数理背景，了解模型实现细节；
3、熟练的工程实施能力，能够推动模型落地；
4、熟悉常用机器学习算法，包括统计学习、分类与聚类、图模型等，对信息检索、知识图谱、自然语言处理、复杂网络等相关领域的应用问题有大量实践经验者优先。
5、精通至少一种机器学习系统者优先，如搜索引擎、推荐系统、广告系统等，是所从事业务领域的专家，对该业务的各类问题有全面和深刻的认识； 
6、具备很强的自我驱动与结果导向意识，具备创新能力，具备很强的团队协作意识和能力。

岗位竞争力：
金融是数据最复杂、维度最多的领域之一
对机器学习来说，如何利用这些数据，完成对用户的信用评估，是一个在中国刚刚开始有人探索的新课题。
我们拥有丰富的数据与独有的流量渠道，期待着你的到来。

"
机器学习,30k-50k,Udesk－企业级智能客服平台,"30k-50k,经验3-5年,本科",其他 / B轮,"
职位描述：

职位描述：
+ 企业服务领域智能化场景的业务分析、数据建模和数据优化。


任职要求：
+ 3年以上相关工作经验，有落地的产品；
+ 优秀的业务理解、目标制定、沟通能力；
+ 精通机器学习算法，丰富的数据分析、挖掘、建模经验，有NLP经验更佳；
+ 有TensorFlow/Theano/Keras/Caffe/Torch等深度学习工具经验；
+ 良好的开发能力（SQL/Java/Python/R/Scala等），了解大数据开发平台（Hadoop/Hive/Spark/Storm)。

职位亮点：
Udesk是国内领先的企业级智能客服平台，拥有数千家企业用户，为企业提供了一套集智能问答、即时通讯、VoIP、工单、知识库、数据分析为一体的完整的客服系统解决方案。
Udesk知名客户有海底捞、星巴克、凯撒旅游、中青旅耀悦、金山WPS、每日优鲜、58转转、宝洁等。覆盖了餐饮、本地生活、旅游、O2O、企业服务等行业。
Udesk去年6月完成B轮1亿人民币融资，投资方为君联资本、DCM。公司收入增长迅速，有大量的付费用户并开始盈利。
Udesk前端用Ember.js，后台用Java、Ruby、Go。日接口调用量超过200,000,000次。

"
机器人算法工程师,20k-35k,京东商城,"20k-35k,经验不限,本科",电子商务 / 上市公司,"
职位描述：

工作职责：机器人相关工作，研究领域包括机器视觉，传感器融合，机器学习，目标追踪和路径规划。任职资格:1、机器人、计算机或者具有其他相关经验的研究生，博士优先；2、在以下领域有实际经验或者专长：机器视觉、激光测距、目标追踪、传感器融合、感知、机器学习、路径规划和控制；3、具有数据结构和先进算法经验；4、具有C++编程经验；5、具有地面机器人和系统设计经验者优先。

"
机器人/STEAM/创客老师,4k-6k,智慧河教育,"4k-6k,经验不限,本科",教育 / A轮,"
职位描述：

职位描述：
1、根据不同年龄段的儿童(4岁-18岁)，教授不同的机械搭建，机器人，编程，科学实验等课程；
2、做好课前备课，认真教学和课后总结的工作并接受质量评估；
3、统筹组织安排教学内容及课堂教学，根据反馈及时对教学各个环节进行整改。
4、有团队协作精神，积极参与公司相关市场活动，服从团队安排；
5、带队学生参加国内外中小学机器人竞赛。

任职要求：
1、工作经验不限，关键看个人学习能力，欢迎优秀应届毕业生；
2、本科及以上学历，机械电子类、自动化类、教育类、理工类等相关专业毕业优先；

【职位诱惑】
薪资奖金：有竞争力的薪酬福利机制；
全面保障：按国家规定与标准为员工购买五险一金，享有双休、法定假期节假日，带薪年假和带薪病假；住房补贴；包吃；
年度福利：生日福利、节日福利、年度旅游（每年一个国家）等多项福利与惊喜；
团队活动：户外运动、员工聚餐、节日晚会、旅游活动、运动健身等等；
培训发展与晋升：邀请国内外专家学者提供多种学习培训（包括专业技能培训、管理能力培训等专业培训）和广阔的职业发展与晋升空间。

"
计算机视觉/机器学习工程师--大数据&滴滴研究院(J13266),25k-50k,滴滴出行,"25k-50k,经验3-5年,硕士",移动互联网 / 不需要融资,"
职位描述：

工作职责：
1.开发让汽车耳聪目明的计算机视觉算法和产品。 

任职资格：
1.扎实的图像分析和模式识别理论基础，精通目标检测、跟踪、识别等常见的计算机视觉处理任务； 
2.悉深度学习原理和基本模型，熟练使用Caffe，Theano或其他常用深度学习工具，并能够灵活的解决实际问题； 
3.扎实的数学基础，精通常见的几何、统计学等，并熟悉这些技术在图像识别领域中的应用； 
4.很强的工程能力，精通C++语言以及至少另一种常见编程语言； 
5.悉高性能运算加速工具如Neon以及GPGPU技术如GLES，CUDA和OpenCL等。
        
"
机器学习和数据挖掘工程师（北京）,18k-36k,腾讯,"18k-36k,经验1-3年,本科","移动互联网 ,游戏 / 上市公司","
职位描述：

工作内容：

参与腾讯网用户画像平台建设和优化；
负责基于hadoop集群，spark集群，parameter server集群编写分布式算法实现新词发现，关键词选取，文本分类，主题模型，矩阵分解等文本挖掘和机器学习算法；
负责从腾讯各业务的结构化和非结构化数据中建立基于标签描述和层次兴趣体系的用户画像模型；
负责从腾讯各业务的结构化和非结构化数据中挖掘用户的学历，职业，年龄，性别等基础属性；
负责用户兴趣在长尾广告业务和视频推荐等业务中的应用分析和优化。

任职要求：

本科及以上学历
熟练掌握C/C++,JAVA,Python,shell，go，php中的一种或多种语言
深入理解常见机器学习或数据挖掘类的算法原理，熟悉常见的统计原理及方法
熟悉大数据分析工具，比如Hadoop生态中的Map-Reduce，hivesql，pig及spark
良好的数据意识，能结合产品通过数据分析发现有价值信息
有LSTM等网络在NLP应用经验者（如在caffe，tensorflow等框架下实现）优先


"
机器人软件工程师,18k-35k,达闼科技,"18k-35k,经验3-5年,本科",移动互联网 / B轮,"
职位描述：

岗位职责：
1.  负责机器人本体程序开发，实现机器人的感知/认知/运动等功能；
2.  负责机器人融合人工智能平台接入开发，实现人机智能交互；
3.  分析业务需求，基于Android系统进行软件开发；
4.  负责机器人各子系统的性能优化（稳定性等）；
 
任职要求：
1.  计算机/电子信息工程/自动控制/模式识别等相关专业本科以上；
2.  精通Java，深入理解面向对象设计思想和常用的设计模式；
3.  要求3年以上Android App/framework开发经验，熟悉Multimedia者优先；
4.  具有机器人/智能音箱类设备开发经验者优先；
5.  抗压能力强，执行力强，有团队合作意识及高度的责任感，优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情；

"
资深机器学习/数据挖掘工程师,30k-50k,链家,"30k-50k,经验3-5年,本科","移动互联网,O2O / C轮","
职位描述：

【团队介绍】
链家网是一家拥有数据、运用数据的公司，不断实践着从数据中为房产O2O行业挖掘巨大的价值。
这里是数据战场的一线，在这里所面对的问题是，如何运用数据驱动几十万经纪人的实际作业，如何运用数据分析出数千万用户的真正意图。
新房业务是链家网的新兴业务线（类比美团外卖之于美团），GMV从15年的数百亿，快速成长到17年的数千亿，是公司最大最重要的战略级新兴业务线。
新房研发团队年轻有活力，团结有战斗力。我们寻找真正渴望将数据价值与业务场景深入结合的人、渴望在数据科学的道路上磨砺自身能力的人。
如果你对技术充满热情，有前瞻性眼光，注重创新性思维，希望看见数据切实得创造出价值，我们欢迎您的加入。

【工作职责】 
1、熟练掌握各种主流机器学习算法的基础上，分析用户端、经纪人端、开发商端业务需求，寻找并构建有效的解决方案；
2、从二手客源、业主、租赁客源中挖掘新房高潜用户，完成客源、经纪人、房源的三方匹配，提高经纪人作业效率，提升平台成交转化；
3、链家网新房搜索、推荐架构设计与优化，开发更高效和新颖的智能搜索和推荐方式，提高用户找房效率；
4、推动链家网新房的数据建设，构建用户画像、楼盘画像、经纪人画像，集合平台资源更深入地刻画平台角色；
5、抽象产品和运营的业务逻辑，并能从数据中发现机制和算法的不足，提出改进方案并推动实现；
6、追踪业内前沿技术，结合链家新房平台业务特点，探索将前沿的算法技术应用于实际业务。

【任职要求】
1、计算机或相关专业本科及以上学历，工作三年以上；
2、精通Python，C/C++，java其中一种以上，算法和数据结构基础扎实；
3、熟悉机器学习、大数据相关技术，有深度学习、推荐算法、搜索引擎相关经验优先； 
4、有互联网、O2O等领域数据挖掘、分析建模相关经验优先；
5、责任心强、敢于承担，团队合作、沟通能力佳；
6、对于把数据智能能够应用到实际业务场景产生商业价值具有强烈的热情。

"
机器人及控制算法工程师,18k-35k,二郎神,"18k-35k,经验不限,硕士",其他 / A轮,"
职位描述：

工作职责：
－研发控制系统及机器人算法
－负责算法的实现及优化
 
1.  精通控制领域和机器人领域主要算法，例如：PID控制，Kalman Filter, EKF, 最优化算法。具备理解文献和独立开发的能力。
2.  熟练掌握基于Linux系统开发经验，熟悉ROS
3.  精通C/C++，对计算机视觉的常用算法及工作原理有深入理解
4.  有很强的开发调试能力、文档规范及良好编码习惯
5.  计算机、电子、自动化及相关专业硕士或以上学历（211、985或海外知名院校），博士优先考虑
6.  在机器人相关领域的国际会议期刊发表论文者优先考虑

"
机器视觉算法研究员,15k-30k,马上金融,"15k-30k,经验3-5年,硕士","金融,移动互联网 / 不需要融资","
职位描述：

岗位职责
1、负责计算机视觉、深度学习相关的AI产品的算法研发工作；  2、参与图片识别、活体识别、人脸识别等项目开发工作；  3、负责机器视觉识别项目的商业化落地和算法优化；
任职要求
1、 模式识别、计算机、数学等相关专业，硕士及以上学历；  2、 具备扎实的图像处理、模式识别、机器学习、机器视觉等理论功底；  3、 熟悉机器视觉领域深度学习模型, 并有编写深度学习算法的丰富实践经验；  4、 熟练使用C/C++、Java、Python其中一种开发语言  5、 熟悉OpenCV/Caffe/TensorFlow者优先  6、 具有相关3年以上相关工作经验。

"
OS产品专家-无人车/机器人,25k-45k,美团点评,"25k-45k,经验5-10年,本科","移动互联网,O2O / D轮及以上","
职位描述：

工作职责：
1.负责配送机器人产品对操作系统的需求调研，完成操作系统的功能规划；
2.调研市场现有OS产品和即将上市的产品，研究产品趋势和功能实现，把握产品在框架体系、硬件驱动、系统运维、用户体验等方面的发展方向，和团队一起完成操作系统选型和技术选型；
3.负责产品操作系统功能策划，完成公司自动驾驶OS的系统架构、系统功能等方案设计，及产出产品的交互界面、流程原型、需求文档及开发接口文档等；
4.分析运维后台数据和用户反馈，结合OS产品动向和其他产品需求，对系统及运维后台等产品进行持续优化和改进；
5.及时解决产品上线后的各项业务运行问题，对业务部门运行提供指导和支持；
6.完成上级指定的其他工作。
 
职位要求：
1.本科及以上学历，计算机、电子等相关专业；5年以上移动应用及客户端产品经验，2年以上OS产品经验；
2.熟悉安卓、iOS 、Windows、linux等主流操作系统的基本原理、硬件驱动及周边；
3.熟悉ROS机器人开发框架；
3.熟悉智能硬件产业，了解主流智能硬件相关知识，及硬件驱动、BSP与系统的交互原理等；
4.热爱机器人无人车产品，对用户体验感受敏锐，逻辑能力强；
5.熟练使用Axure RP、Visio、Mindjet MindManager等常用软件工具，能够撰写高质量的产品文档；
6.具有优秀的沟通、组织、协调能力；具有较强的团队领导能力和协作精神，爱岗敬业，责任心强。

"
精准广告-机器学习研究员,20k-40k,搜狗,"20k-40k,经验1-3年,硕士","移动互联网,数据服务 / C轮","
职位描述：

【项目介绍】无线信息流广告及无线精准展示广告预期将是2016年增长最快的广告形式，增长将在100%以上，甚至达到几倍的增长。搜狗有业内一流的无线大数据基础、业内一流的广告技术团队、覆盖全行业的客户基础。【职位诱惑】展示广告将是搜狗2016年的重点之一，搜狗在无线展示广告已经在市场上占有一定份额，并积累了无线大数据。搜狗广告团队技术持续改进，过去几年一直保持业内先进水平，在商业用户画像、商业NLP、广告点击率预估、广告机器学习技术研究、客户效果研究等各个方面均达到业内一流水平。团队氛围好，内部每周技术分享，相互支持共同达到目标。每个人都可以负责独立的技术方向，实验自己对技术的想法。【特别提示】搜狗欢迎专情的你，所以提醒你只能选择两个项目，请慎重投递。【岗位职责】工作职责：1. 基于异构异质数据的用户画像研究，涉及文本类数据、行为类数据等2. 基于深度学习的自然语言理解技术研究，涉及目标导向的Embedding技术、图像文本交叉领域研究、问答技术研究等3. 精准广告技术研究，包括深度学习研究、广告触发技术研究、CTR预估技术研究、程序化创意技术研究等
任职条件
1. 计算机相关专业，主流互联网公司1-5年工作经验2. 熟悉以下至少一个领域的主流算法并有实践经验：机器学习、自然语言理解、数据挖掘、计算机视觉、语音识别3. 熟练掌握以下至少一门编程语言：C/C++/Java/Python，熟悉Linux开发环境，可以胜任算法的实现与开发4. 对技术与研究有热情，愿意挑战新的算法和新的领域，对前沿研究领域保持敏感5. 具有良好的沟通能力和良好的团队合作精神加分项：1. 有搜索或推荐或计算广告领域的实践经验，并对以下至少一个子领域有深入理解：个性化推荐、短文本理解、广告/文档检索、广告/文档排序、广告效果预估2. 在国际顶级会议上发表过机器学习或数据挖掘相关论文，包括但不限于NIPS、ICLR、ICML、ACL、CVPR，ICCV、AAAI、IJCAI、KDD、ICDM等3. 熟悉深度学习，对CNN、RNN/LSTM、Attention Model等模型有深入研究，掌握至少一种常用深度学习的框架并有实践经验4. 熟悉迁移学习或强化学习，有迁移学习或强化学习的实践经验，对强化学习的最新方向与进展有深入研究5. 熟悉大规模并行计算的原理，有MPI/PS等分布式计算平台的算法开发经验6. 在 GitHub等平台上深度参与或者建立有影响力的开源项目

"
机器学习工程师,15k-30k,360,"15k-30k,经验1-3年,本科","移动互联网,游戏 / 上市公司","
职位描述：

职责说明 
分析现有数据特点，应用机器学习方法，发现安全数据模式
探索安全数据分析方法，定义未来数据分析方向
与公司内其他部门、国内外其他安全组织合作，平滑完成数据交换
定义新的数据分析方向，识别安全事件、给出事件处置模式和参考办法
资格要求 
硕士及硕士以上学历，计算机相关或者数学相关专业
两年以上大数据分析从业经验，有 Hadoop 平台实际操作经验
扎实的 Java 或 Python 编程基础
有极好的分析意识和能力
良好的团队合作能力、创新能力
加分项 
最好有网络安全有粗略的背景知识，对安全有一定理解

"
机器学习,40k-60k,Udesk－企业级智能客服平台,"40k-60k,经验5-10年,硕士",其他 / B轮,"
职位描述：

职位描述：
+ 企业服务领域智能化场景的业务分析、数据建模和数据优化。


任职要求：
+ 5年以上工作经验，2年以上算法团队带队经验，有落地的产品；
+ 优秀的业务理解、目标制定、沟通能力；
+ 精通机器学习算法，丰富的数据分析、挖掘、建模经验，有NLP经验更佳；
+ 有TensorFlow/PaddlePaddle等深度学习工具经验；
+ 良好的开发能力（SQL/Java/Python/R/Scala等），了解大数据开发平台（Hadoop/Hive/Spark/Storm)。

职位亮点：
Udesk是国内领先的企业级智能客服平台，拥有数千家企业用户，为企业提供了一套集智能问答、即时通讯、VoIP、工单、知识库、数据分析为一体的完整的客服系统解决方案。
Udesk知名客户有海底捞、星巴克、凯撒旅游、中青旅耀悦、金山WPS、每日优鲜、58转转、宝洁等。覆盖了餐饮、本地生活、旅游、O2O、企业服务等行业。
Udesk去年6月完成B轮1亿人民币融资，投资方为君联资本、DCM。公司收入增长迅速，有大量的付费用户并开始盈利。
Udesk前端用Ember.js，后台用Java、Ruby、Go。日接口调用量超过200,000,000次。

"
机器人引导员（兼职）J10045,2k-4k,云知声,"2k-4k,经验不限,不限",移动互联网 / C轮,"
职位描述：

工作职责:1）告知用户如何操作机器人，2）保护机器人，3）发现异常问题及时反馈给实施人员任职资格:1）告知用户如何操作机器人，2）保护机器人，3）发现异常问题及时反馈给实施人员
朝9晚6（周一至周五）

"
机器人系统工程师,18k-35k,达闼科技,"18k-35k,经验不限,本科",移动互联网 / B轮,"
职位描述：

【岗位职责】1.       负责机器人业务程序开发，实现机器人的各类应用场景；2.       负责机器人云端功能接入程序开发，实现人机智能交互；3.       基于业务需求输入，完成软件子系统架构设计、开发、发布；4.       负责机器人各子系统的性能优化（稳定性等）； 【任职资格】1.       计算机/电子信息工程/自动控制/模式识别等相关专业本科以上；2.       精通Android /Linux/ROS等系统原理并具有相应的产品开发经验；3.       精通Python/Java/Go/C++/C等语言，具有丰富的软件工程开发经验;4.       具有机器人产品的人机交互、语音处理、图像处理、SLAM/导航等产品开发经验者优先；5.       抗压能力强，执行力强，有团队合作意识及高度的责任感，优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情；

"
高级视觉设计师,18k-25k,掌阅,"18k-25k,经验3-5年,本科",移动互联网 / 不需要融资,"
职位描述：

职位描述：
1.制定业务线Guideline；
2.H5活动创意&页面设计；
3.线下物料包装制作；
4.KV创意及项目流程跟进。
 
岗位要求： 
1.3年以上大型4A广告公司或知名互联网公司创意视觉岗位的工作经验。
2.艺术/美术/设计等相关专业，本科及以上学历；
3.国际化视野，善于捕捉流行设计语言趋势，归纳吸收能力强，有强大的自我更新迭代意识；
4.心思缜密，善于捕捉需求核心、找寻创意概念并有深入思考和理解能力；
5.手绘功底扎实、审美洁癖，又兼具文字敏感，擅长集众智慧、团伙作“案”；
6.候选人请附作品（网站链接／pdf，不接受zip／rar档案）

"
机器学习,25k-45k,好大夫在线,"25k-45k,经验不限,本科",医疗健康 / D轮及以上,"
职位描述：

工作职责：1. 用机器学习、文本挖掘等技术，对结构化和非结构化数据进行挖掘，发现其潜在关系，指导医疗大数据应用落地；2. 构建通用的分布式环境下机器学习系统，快速支持算法应用；3. 参与文本意图分析，包括文本分类和聚类，拼写纠错，实体识别与消歧，中心词提取，短文本理解等；4. 探索医疗AI领域。工作要求：1. 计算机/通信等相关专业，硕士及以上学历，有较好的理论基础和快速的学习能力；2. 熟练掌握TensorFlow，pyTorch，Caffe，HTS等社区开源工具中的一种及以上；3. 对常用的机器学习/深度学习算法有深入理解，例如：LR/GMM/SVM/CRF/MaxEnt/HMM/NN 等；4. 熟悉 linux 开发环境，掌握至少一门编程语言，如 C++、Python等；5. 有NLP或图像领域的工作或研究经验，搭建过实际线上系统者优先；6. 表达能力强，乐观向上，自我驱动力强，具备敏锐的洞察力和良好的抗压能力。

"
机器人系统工程师,8k-16k,梅卡曼德,"8k-16k,经验3-5年,本科","企业服务,硬件 / A轮","
职位描述：

岗位职责：

参与机器人软件的研发，负责机器人应用程序的编写、调试。
机器人现场应用指导，进度管理以及与客户的协调联系。
机器人售后维护及服务工作。

任职要求：

自动化、电子信息、机械设计、电子电工、工业工程等相关专业本科或以上学历 ；
熟悉机器人控制系统相关软硬件应用，如控制器、伺服、PLC等；
较强的沟通能力、分析能力、动手能力，对工作有极大热情；
熟悉C/C++或其它高级语言编程者优先；
有机器人应用经验者优先；
英语能力优秀者优先；
能适应出差。


"
视觉设计,8k-15k,京东商城,"8k-15k,经验1-3年,本科",电子商务 / 上市公司,"
职位描述：

岗位职责：
1、负责自有品牌产品风格规划；
2、负责自有品牌市场渠道的宣传及广告、产品、活动的平面设计；
3、负责跟进和规范自有品牌拍摄工作，详情页模板制定，以及整体风格打造；
4、利用自身的行业背景和知识，在设计和制作上有效的控制成本；
5、主导产品文案，配合定位和案例，提炼产品卖点，准确归纳产品特点；；

任职资格：
1、熟练使用各种制图软件如photoshop、Coreldraw、Pagemaker 、Indesign  、llustrator 、 AutoCAD等；
2、有吊旗、海报、围墙包装设计，画册、及宣传印刷品设计、VI的设计、效果图创意设计的经验及成品；
3、新颖的设计理念，突出的形象及色彩表现力，能够独立设计线上店铺；
4、具有产品思维与用户体验感知；
5、做过内容文案的优先，瑞丽家居、时尚家居等家居杂志家居网站美工优选；
6、有京东，天猫店铺装修经验， 有产品拍摄，详情页优化经验；

"
计算机视觉/深度学习算法工程师,15k-30k,地平线机器人,"15k-30k,经验1-3年,本科","移动互联网,硬件 / C轮","
职位描述：

工作职责：
·             负责计算机视觉、深度学习相关的技术系统与产品的研发工作
·             负责计算机视觉、深度学习相关方向的技术难点攻关与前瞻研究
·             负责算法计算性能优化，并推动其上线应用
职位要求：
·             创造性思维，富有想象力，有推进人工智能的理想和使命感
·             在深度学习、统计机器学习、计算机视觉、最优化方法等方面有较深入的研究
·             熟悉物体（人体、人脸、通用目标）检测、跟踪与识别的基本算法
·             较强的逻辑思维能力以及算法实现能力
·             具有良好的沟通能力和团队合作精神

"
高级视觉设计,16k-25k,洋葱数学,"16k-25k,经验3-5年,大专","移动互联网,教育 / C轮","
职位描述：

洋葱数学设计团队 Dribbble 主页
https://dribbble.com/onionmath
洋葱数学设计团队知乎专栏主页
https://zhuanlan.zhihu.com/p/32842109
设计团队介绍
1.互联网行业最专业的设计团队之一，互联网教育类别最赞的设计团队。洋葱数学数次进入AppStore首页推荐榜单，2016年年度小米应用金米奖。
2.团队中有专业的界面设计师、动效设计师、插画师、视觉设计师，对设计或插画都有深入的了解，你可以有更多专业化的设计环境。
3.团队内会定期有分享会和小结，分享一些专业化的设计心得和作品，工作的同时学习和完善每个人自身能力。
工作内容：
1.负责洋葱数学的品牌宣传、运营活动、周边的线上线下设计以及后续跟进。
2.可与插画师协同完成大、中、小的活动运营（广告）设计以及后续跟进。
3.完成设计出超有idea的创意。
工作要求：
1.对运营、广告类计有深入了解或研究，并根据运营部门的需求提供有富含创意的设计解决方案。
2.对色彩有极强的把控和识别能力，熟悉线上、线下的创意跟进流程。
3.有优秀的理解和沟通能力，根据需求针对性的出完整的解决方案。
4.过人画面把控能力，平面构成、文字排版、文字设计样样精通。
5.极强的表达及传播能力，能够精准的叙述设计的内容以及思路。
6.极强的脑洞和能力。能天马星空，同样也具备极强的执行能力，让创意落地。
7.乐于挑战高难度的工作，乐于不断的学习工作的技巧和经验。
8.对线下物料的材质有细致了解，并能实时跟进物料产出。
9.有强烈的规范意识，能搭建规范化的品牌、广告、运营类设计系统。
额外要求：
1.三年或以上品牌、广告、运营类设计经验。
2.有设计公司、设计工作室、Design Agency、Digital Agency，4A公司经验者优先。
3.对ai、ps了如指掌，sketch可选。
4.除沟通执行能力外，必须拥有手绘能力。
5.最好对可爱、扁平风格的插画或设计有所研究。
请认真细致阅读职位描述，并附上个人作品。

在光合新知，我们重新定义深度在线学习体验
2010年，一群来自哈佛、杜克、北大，拥有教育、心理、计算机背景的年轻人，面对农村教育资源匮乏，学生缺乏学习积极性的现状，开始了利用信息技术改变农村教育的公益实践
2014年，我们带着独一无二的在线深度学习产品，远超行业水平的课程内容和学习体验，四十多人的全职团队，一年两轮数百万美元国际顶级投资机构的融资，用全国几千所学校师生（包括大量国家级和省市级重点）的认可给出了自己的答案
2016年，我们的产品已十次登上AppStore首页推荐及教育类精品榜头名，且荣获第二届中国教育创新成果公益博览会最高大奖，团队成员也扩充至上百人
2017年，公司历经三年的发展，已完成B轮融资，进入商业模式建立与拓展的阶段。同时，通过不断地精心打磨，产品已累计1000W+用户，覆盖全国98%的初中学校
我们是最优秀踏实的互联网教育团队，课程团队来自哈佛、杜克、斯坦福、北大、清华、学而思、高思等；产品技术团队来自百度、微软、网易、创新工场等。跨界背景涵盖教育心理学、认知科学、互联网产品、动画设计，产品质量和深度远超行业水平。
超大loft办公、xbox/playstation/各式桌游、饮料零食、免费早餐及午餐，还有兔子猫和仓鼠……充满理想智趣的团队，就是等你来！ 

"
