jobname,money,company_name,p_bot,industry,job_bt
文本数据挖掘-自然语言NLP人工智能,13k-25k,智慧星光,"13k-25k,经验不限,本科",数据服务 / 不需要融资,"
职位描述：

岗位职责：
1、负责中文分词、词性标注、海量数据处理与挖掘、知识库建设等研发工作；
2、负责分词、词性标注、句法分析、命名实体识别等NLP研发工作；
3、负责语义解析、语言模型、文本结构化、意图识别、情感分析等研发工作；
4、负责NLP领域前沿算法及框架追踪，搭建Deep Learning for NLP平台；
5、完成数据挖掘、数据存储、数据计算、数据分析、用户画像等工作；

任职要求：

1、熟悉NLP相关编程语言两种以上, 并至少精通一种脚本语言；
2、熟悉NLP领域一些开源的算法库或工具，比如：stanfordNLP，NLTK，Apache OpenNLP，Kaldi, HTK/HTS，Hadoop, Mahout, word2vec等；
3、对自然语言处理、人工智能等具有浓厚的兴趣；
4、熟悉基本机器学习算法；
5、良好的团队合作精神，较强的沟通能力；6、精通编程Java，Python，C语言中的两种以上。

"
视频-产品技术中心-数据挖掘经理,30k-60k,搜狐集团,"30k-60k,经验5-10年,硕士","移动互联网,广告营销 / 上市公司","
职位描述：

岗位职责:1、负责会员和个性化产品的数据挖掘分析，依据分析结果，将业务需求转化为指标体系和分析报告，为产品运营提升提供方向上的判断决策；2、组建和管理数据挖掘团队，制定合理的数据指标和模型。

任职资格:1、研究及以上学历，数学、统计学、计算机相关专业；2、5年以上数据挖掘分析工作经验，能深入挖掘、提炼商业需求，能够运用统计，数据挖掘，机器学习的方法解决实际业务问题；3、有有互联网公司数据挖掘、算法应用等方向团队管理经验，良好的项目团队管理、方向、进度把控能力；4、熟练掌握Python/R/java/scala等一或多种编程语言；熟悉Spark, Hive；熟悉常见机器学习算法； 5、具有良好的逻辑推理能力，对解决具有挑战性问题充满激情，具备优秀的团队合作精神，能够承受工作压力；6、优秀的沟通协调能力，能够整合跨组织资源，推动跨部门合作项目。

"
机器学习/数据挖掘/NLP算法研究员/架构师,30k-50k,金易桔子,"30k-50k,经验1-3年,本科","移动互联网,企业服务 / 不需要融资","
职位描述：

1.通过CP的普通用户评论，提炼出具有代表性的用户印象或者评论标签，主要覆盖美食酒店休闲娱乐  2.poi别名数据挖掘； 3.query同义词数据挖掘； 4.研究机器学习/自然语言理解/数据挖掘/计算广告学等领域的前沿理论并应用于业务、技术创新，构建业务理论体系，进行算法改进、架构优化和策略研发    

有互联网工作经验
1、本科及以上学历。计算机专业机器学习、数据挖掘、自然语言处理方向；数学专业统计学、应用数学方向优先； 
2、熟悉机器学习、自然语言理解方向的一项或多项技术； 
3、理解机器学习基本算法的设计思想和求解手段，如SVM, LR, RF, Boosting等。有大规模机器学习系统研发经验或机器学习算法优化理论的研究经验者优先； 
4、熟悉NLP/NLU领域理论知识。有Ontology相关技术的研究或实践经验者优先； 
5、有商业系统、推荐系统等相关技术的研究或实践经验者优先； 
6、熟悉常用算法和数据结构，对机器学习算法有较强的实现能力，具备linux环境研发能力，至少精通一门编程语言。熟悉shell/python/awk/R/mapred等相关经验者优先； 
7、具备较强商业sense和数据分析能力，能够针对业务提炼指标评估策略价值及发现关键问题； 
8、具备良好的时间和流程意识，能够针对需求和目标给出合理的解决方案及排期； 
9、具备良好的学习能力和沟通交流能力，能够迅速熟悉业务、融入团队；

"
数据挖掘工程师（实习生）,5k-8k,集奥聚合（GEO）,"5k-8k,经验不限,本科",数据服务 / B轮,"
职位描述：

基于海量用户行为，建立用户评估数据挖掘模型，可能包括但不限于：  1.用户风险评分；  2.用户价值评分； 3.用户偏好预测。
希望同学你是：
1. 2018届毕业生，统计学、数学等相关专业本科以上学历；
2.熟悉各类分类与回归算法的实现和参数调优（如逻辑回归、SVM、神经网络、决策树、贝叶斯等）；
3.熟悉R、C++、Java或者Python等程序设计语言；
4.有很强的逻辑思维能力、优良的沟通表达能力；
5.强烈的上进心和求知欲，较强的学习能力，具备良好的团队合作精神。

"
机器学习/数据挖掘方向——算法工程师,25k-40k,混沌大学,"25k-40k,经验1-3年,本科","移动互联网,教育 / 不需要融资","
职位描述：

1.离线端的数据平台建设，采集用户行为数据，搭建数据仓库
2.用户行为数据挖掘，用户画像，行为预测，个性化推荐
3.利用数据，提升用户增长，并为公司提供决策支持

职位要求                         
1.熟悉基本的数据结构和常用算法                        
2.至少会一门编程语言，熟悉Linux系统，熟练掌握Python语言
3.熟悉mysql/redis/mongo等常用数据库，掌握大数据处理技术优先
4.较强的学习、分析问题的能力，良好的团队合作意识                      
5.丰富的数据挖掘/机器学习/推荐系统开发经验
6.统招本科以上学历

"
自然语言处理\机器学习\数据挖掘工程师要医疗背景,25k-35k,康夫子,"25k-35k,经验3-5年,本科","移动互联网,医疗健康 / A轮","
职位描述：

岗位职能：
通过NLP信息抽取、数据挖掘等技术，从海量病历、论文、医学电子书籍、网页中进行知识挖掘，根据应用需求设计并完善医学知识图谱；开发并完善基于知识图谱的CDSS(临床辅助决策系统)。

背景需求(满足其中一条即可)：
 (1) 具有医学信息学/生物信息学/临床医学学历背景；
 (2) 具有一年以上医学文本信息挖掘工作经验；
 (包括住院病历、医学文献、基因、蛋白结构等文本/字符序列信息挖掘)
 (3) 具有NLP信息抽取、知识图谱构建、工作背景；
 (4) 具有CDSS(临床辅助决策系统)核心功能开发经验；

技能需求：
（1）熟悉linux开发环境；
（2）熟悉常用基本数据结构、算法；
（3）熟练使用python语言(生物信息方向 perl语言也可)；

加分项：
(1) 熟悉常用机器学习、数据挖掘、NLP相关应用与算法
 (2) 熟练使用hadoop、spark等分布式存储计算工具

我们的亮点：
1、 技术背景：多位百度NLP大牛，内功深厚，领跑行业；
2、 医学背景：北大医学博士，从业多年，精准把握医疗痛点；
3、 资金背景：数千万A轮融资，未来几年吃喝不愁；
4、 薪资待遇：年中奖励，年底三薪，股票期权；
5、 团队氛围：人少精悍，低调务实，充分信任，珍惜人才；
6、 公司未来：人工智能+全科医生，热门中的热门。

"
数据/数据挖掘工程师,20k-40k,小米,"20k-40k,经验3-5年,本科",移动互联网 / D轮及以上,"
职位描述：

岗位职责：
1、负责小爱数据平台的建设，接入和管理小爱各业务数据，进行数据采集、抽取、整合、提取和数据可视化等工作；
2、负责小爱领域知识库建设；
3、负责大数据的分析和挖掘，为产品决策提供数据的支持和建议，帮助产品进行优化改进；
岗位要求：
1、计算机或相关专业，本科及以上学历，3年以上Java开发经验，学习能力突出；
2、熟悉hadoop生态系统常见项目的使用（hdfs、hive、hbase、spark等），具有spark开发经验，有实际大数据项目优先；
3、精通Java，Scala，熟悉Linux下操作；
4、有机器学习，自然语言处理、知识图谱等经验者优先；
5、具有良好的分析问题和解决问题的能力，对大数据工作充满热情。

"
手机百度机器学习／数据挖掘实习工程师,20k-40k,百度,"20k-40k,经验不限,本科","移动互联网,数据服务 / 不需要融资","
职位描述：

工作职责：          1. 负责手机百度上亿用户行为分析以及相关挖掘。         2. 负责构建手机百度用户模型         3. 负责构建手百小说，动漫垂类，个性化Push，评论排序等相关算法     
职位要求          1. 熟悉linux平台，熟悉python/shell编程语言         2. 具有数据挖掘和机器学习的相关背景。         3. 优秀的分析问题和解决问题的能力，能够把合理的思路成功应用于实践         4. 有大数据相关处理经验，hadoop相关使用经验者优先     5. 每周可以保证4天实习时间，最少实习半年    

"
数据挖掘算法工程师-大数据应用方向,25k-50k,今日头条,"25k-50k,经验3-5年,本科","移动互联网,数据服务 / C轮","
职位描述：

        职位职责：
1、负责头条核心指标的数据建设、指标分析和用户理解；
2、 负责头条核心数据的应用场景发现、算法模型研究，并指导业务发展；
3、在超大规模数据集中，发现隐藏的规律。

职位要求：
1、良好的沟通和逻辑思维能力；
2、熟悉和使用常用的数据分析框架、大数据运算架构和算法；
3、在复杂业务场景中发现和解决问题的能力，具备相关业务经验优先。
        
"
数据挖掘工程师（算法方向）,15k-20k,新华网,"15k-20k,经验3-5年,硕士","移动互联网,文化娱乐 / 上市公司","
职位描述：

岗位职责：
1. 能够运用文本挖掘、NLP的理论和方法，对互联网内容进行挖掘，解决业务实际问 题；
2. 能够根据业务需要，对文本挖掘、NLP的开源算法进行改进，并进行集成开发；
3. 参与大规模数据智能挖掘分析系统的架构设计和开发。
任职要求：
1. 研究生及以上学历；
2. 3年相关工作经验以上，熟悉常用文本挖掘和NLP模型算法及开源工具；
3. 精通JAVA编程语言和设计模式，熟练使用常用算法和数据结构，对算法有较强的实现能力；
4. 具备优良的编码能力，具有实际的工程经验；
5. 具有统计或数据挖掘背景，并对NLP/文本挖掘算法和理论有较深入的研究优先；
6. 有大规模数据挖掘、大数据挖掘分析系统架构经验者优先；
7. 具有良好的学习能力，沟通能力和团队精神。 

"
Risk-数据挖掘模型高级经理-BJ,30k-50k,马上金融,"30k-50k,经验5-10年,硕士","金融,移动互联网 / 不需要融资","
职位描述：

岗位职责
1.     负责与业务部门紧密沟通合作，主动有效的分析和发现风控业务需求和改进点，并有效地将业务问题转化成数据模型问题，提出业务咨询和技术解决方案，并跨团队组织协调资源进行大数据技术方案攻坚，帮助提升业务的关键指标。
2.     负责管理风控数据开发项目，设计前沿的机器学习和统计模型驱动的技术方案，解决不同场景下的风控业务问题，包含但不限于审批、贷中管理、催收和反欺诈等；拓展文本挖掘分析、社交网络分析等前沿算法开发，从大数据中挖掘客户高维度行为特征属性，识别异常并分析与风险的关联度，据此产生创新应用。
3.     负责建立和完善模型设计、开发、验证、部署和监控的全生命周期管理，提升数据科学部门的内部技术管理水平，建立模型算法解决方案开发的技术流程标准和规范。
4.     负责有效与业务团队沟通和推荐技术方案，获得业务部门的认同和支持，解决业务的疑难点，并对业务工作提出建设性意见；
5.     不断拓展提高团队规模与整体水平，招募高素质人才，建立才梯度和人才储备机制，定期开展团队技术和业务培训，科学有效管理团队。
 
任职要求:
1.     硕士及以上学历，计算机科学、统计学、数学、计量经济学、运筹学等相关专业，博士学历优先，有海外工作学习背景优先
2.     精通机器学习、统计建模和风险建模等技术，6年以上相关工作经验，3年以上管理数据科学/建模团队经验，丰富的项目管理经验。
3.     具有独立工作及领导组织能力、很强的沟通及组织协调能力、很强的团队建设能力及影响力
4.     具有良好的商业敏感度和优秀的数据分析技能，能够开发创新而实际的分析方法以解决复杂的商业问题，注重业务逻辑与数据逻辑相结合，接地气意识和落地能力都要强
5.     具有银行、小贷公司P2P、信贷、零售信用风险咨询（如FICO、Experian）等金融行业量化风险管理和建模经验者优先，对机器学习、数据挖掘算法以及在互联网金融行业中的应用有比较深刻的认识和理解者优先
6.     熟练使用下列一种以上软件: R/python/SAS/MATLAB进行数据建模分析

"
自然语言/NLP/数据挖掘/算法/机器学习,20k-40k,智慧星光,"20k-40k,经验不限,不限",数据服务 / 不需要融资,"
职位描述：

岗位职责：
1、负责中文分词、词性标注、海量数据处理与挖掘、知识库建设等研发工作；2、负责分词、词性标注、句法分析、命名实体识别等NLP研发工作；3、负责语义解析、语言模型、文本结构化、意图识别、情感分析等研发工作；4、负责NLP领域前沿算法及框架追踪，搭建Deep Learning for NLP平台；
5、其中熟悉两个方向或以上人员优先。
任职要求：
1、精通NLP相关编程语言两种以上, 并至少精通一种脚本语言；2、熟悉NLP领域一些开源的算法库或工具，比如：stanfordNLP，NLTK，Apache OpenNLP，Kaldi, HTK/HTS，Hadoop, Mahout, word2vec等；3、对自然语言处理、人工智能等具有浓厚的兴趣；4、熟悉基本机器学习算法；5、良好的团队合作精神，较强的沟通能力；6、精通编程Java，Python，C语言中的两种以上。

"
机器学习、数据挖掘算法工程师,15k-30k,猫眼电影,"15k-30k,经验1-3年,本科","移动互联网,文化娱乐 / 未融资","
职位描述：

工作职责： 1、参与分析电影行业相关的数据，包括文本、行为、交易数据，挖掘并建立影片的用户画像和特征体系。 2、负责应用各种机器学习算法，对即将上映的电影票房进行预测，并构建智能的排片系统。 3、关注电影行业领域大数据、人工智能等相关问题和算法，结合业务情况进行技术预研。  任职要求： 1、电子、通信、计算机、数学等相关专业本科以上学历，1年以上工作经验。 2、熟悉Linux环境下的代码开发，熟练掌握C/C++、Java、python、matlab等一门或多门编程语言。 3、熟练掌握常用的数据挖掘和机器学习算法，如分类、聚类、回归、时间序列模型等，熟悉各种特征提取、特征选择、数据降维等技术； 4、有票房分析与预测、用户行为分析、电影行业经验者优先。 5、工作有计划性，责任心和执行能力强，具备高度的责任心、诚信的工作作风、优秀沟通能力及团队精神。

"
数据挖掘算法leader（反作弊方向）,35k-50k,美团点评,"35k-50k,经验3-5年,本科","移动互联网,O2O / D轮及以上","
职位描述：

岗位职责：
1.带领团队进行外卖业务风控策略及模型的研究与探索2. 运用各类分析方法对业务、日志数据进行分析与抽象，制定有效的的识别策略和算法3. 建立完善的异常指标监控体系，快速发现及定位疑似作弊问题     4. 完成各类策略实现，包括下单环节服务化拦截策略与下单完成后数据挖掘策略，并持续完善与优化
任职要求：
1. 熟练使用至少一门编程语言（Java、Python、C++）2. 有大数据处理分析经验，熟悉Hadoop、Hive 、Spark等大数据处理工具3. 对数据敏感，熟悉常用数据挖掘算法，并有一定实践经验4. 强烈的好奇心和求知欲，fast learner5. 有反作弊研发经验、用户行为分析、社群关系挖掘经验者尤佳，全栈工程师优先

"
算法工程师（数据挖掘方向）,15k-20k,万集科技,"15k-20k,经验1-3年,本科",硬件 / 上市公司,"
职位描述：

岗位职责： 1、负责大规模数据分析与挖掘、机器学习、深度学习、信息安全加密等领域的研发和应用2、负责相关产品关键算法的仿真和开发实现，包括原始特征挖掘、规则衍生和验证、模型训练、实施、以及在线学习方案实施3、负责深入分析现有算法，了解业务需求，给出有效的优化解决方案，将数据分析结果应用到实际业务场景，并能产生商业价值4、负责前沿算法研究，行业相关技术预研5、能够制定有效项目进度管理机制，按照项目上线时间表，推进项目研发工作岗位要求： 1、统计、计算机，数学等专业本科以上学历，2-5年工作经验，在大数据和人工智能领域有相关工作经验者优先，有智能交通行业背景者优先2、熟悉常见数据挖掘算法，并有具体应用、调优经验3、熟练掌握SQL、R/Python/matlab至少一种、以及相关进行大规模分析的工具，Coding能力较强，有C++和Java语言编程经验的优先4、熟悉Hadoop/Spark/Hive等大数据分布式平台5、熟悉大规模分布式机器学习框架，比如Spark MLLib, MPI, Parameter Server和流行的深度学习开源工具，比如Caffe，Theano, Torch, TensorFlow, MXNet, CNTK 等6、具有较强的逻辑思维能力，良好的沟通能力和团队合作精神，有一定的组织协调能力和较好的抗压能力  

"
数据挖掘建模师,10k-20k,短融网,"10k-20k,经验不限,本科",金融 / B轮,"
职位描述：

岗位职责：
1、基于丰富的用户维度数据，挖掘用户特征与未来信用风险之间的关联关系，建立信贷风控数据模型；
2、参与设计大数据信贷风控系统，包括数据清洗、反欺诈、准入、评级、定价、授信等模块；
3、开发信贷风控数据模型，与业务部门沟通合作，应用于实际业务；
4、跟踪、监控各类数据模型在业务应用中的表现，不断优化，支持风控团队，以技术驱动业务成长；
5、跟踪学术界与产业界的数据模型与建模方法，向业务应用转化。
任职要求：
1、本科及以上学历，2年以上相关工作经验，计算机、数学、统计学等相关专业优先；
2、具备扎实的数据和统计学知识，熟悉常用的机器学习与数据挖掘算法；
3、具有信贷风控建模与应用经验，对信贷风控建模有强烈兴趣，有创新思考能力；
4、具有一定的编程能力，有Java、R、SQL或Python任一编程经验者优先；
5、责任心强，学习能力强，有良好的团队合作精神。

"
阿里巴巴招聘-数据挖掘算法工程师/专家,20k-40k,阿里巴巴,"20k-40k,经验1-3年,硕士","移动互联网,电子商务 / 上市公司","
职位描述：

岗位描述:
结合阿里的大数据和算法能力，提供赋能商家或品牌进行客户运营以及uni-marketing品牌营销相关的个性化推荐、人群生成与洞察、销量与趋势预测、营销投放、customer journey设计、内容生成等决策与辅助工具。具体工作职责如下：

1. 算法需求开发与优化，包括但不限于推荐系统、运筹优化、文本挖掘、预测与决策等方向；
2. 透过数据分析与实验设计快速验证商业假设；
3. 深入业务挖掘有商业价值的算法应用并进行技术预研和原型开发；
4. 跟踪最新机器学习进展。

岗位要求:
1. 计算机、运筹优化、数学相关专业硕士以上学历，算法相关工作经验一年以上；
2. 熟悉 Java、C/C++、Python其中一种开发语言，有数据结构与算法的基础；
3. 深入了解机器学习算法如 LR、GBDT、SVM、RL、DNN、CNN、RNN中的一部分或全部，有一定广度；
4. 乐于深入业务，成为业务专家，并能把业务和技术做有机的结合；
5. 出色的沟通能力，能承受一定工作压力，喜欢自我驱动的工作，有ownership。

有以下经验者优先：
1. 广告或商业类算法项目的实际经验
2. 有搜索引擎、推荐系统、大规模机器学习框架、深度学习应用、运筹优化、NLP等项目的实际经验
3. 长期跟踪机器学习领域的研究论文

"
一直播反垃圾反作弊数据挖掘,15k-30k,一下科技,"15k-30k,经验1-3年,本科","移动互联网,文化娱乐 / D轮及以上","
职位描述：

职位描述：
1、一直播产品的垃圾信息比例，提高用户体验，维护产品的生态健康
2、通过分析挖掘用户行为和反馈、建立有效的用户和内容反垃圾、反作弊系统，优化系统的策略和模型
3、持续改进和升级优化系统架构，提高响应速度、易维护性、稳定性、可复用性

岗位要求 :
1、计算机、统计或其它相关专业本科以上学历，两年以上相关工作经验
2、熟悉常见的机器学习算法，比如逻辑回归、朴素贝叶斯、决策树、随机森林等，并了解各算法的适用场景
3、熟悉hadoop、spark、mllib等，有反垃圾、反作弊经验者优先
4、有强烈的责任心，良好的沟通能力，良好的团队合作精神

"
数据挖掘实习生（风控方向）,2k-4k,东方国信,"2k-4k,经验不限,本科",数据服务 / 上市公司,"
职位描述：

1、风控模型开发：为银行、消费金融等公司提供风控相关模型开发应用，包括模型的设计、开发、优化。
2、评分卡维护：基于现有评分卡，能够快速开发不同应用场景的评分卡。
岗位职责：
1、 本科或以上学历，数学、统计、计算机、金融等相关专业。
2、 熟悉机器学习统计分析相关算法，例如聚类、分类、随机森林，并对算法优化方式有一定了解。
3、熟悉Oracle/Mysql数据库，并能够熟练使用R/Shell/Python一种或多种脚本语言
4、数据与业务有足够敏感性，逻辑思维缜密，独立思考能力强。
5、对HADOOP、HIVE、SPARK等大数据技术有一定了解和兴趣。

"
自然语言(数据挖掘)工程师,20k-35k,宜信,"20k-35k,经验3-5年,本科",金融 / 上市公司,"
职位描述：

自然语言(数据挖掘)工程师:
职位描述:
1.负责商业智能领域的文本实体识别、语义分析等相关文本挖掘工作。
2.针对海量文本内容进行语义识别，自动分类，主题抽取，情感分析等文本挖掘工作。
3.语义对话相关的开发应用,以及新技术和方向的研究
4.负责从海量数据中进行挖掘数据，构建行业知识图谱，智能问答系统构建。
职位要求:
1.精通自然语言处理相关领域的知识：精通基于统计的自然语言处理方法和基于句法语法分析的自然处理方法，包括句法/语法分析、依存分析、NER、关键词抽取、情感分析、文本分类聚类、文本检索、相似度算法、分词算法、Deep Learning在nlp领域中的应用(例如：word2Vec、RnnLM)等等；
2.在人工智能领域有一定的积累，能够从复杂的业务场景中进行算法选型、算法优化以及不断提升效果，并且能够真正应用在商业环境；
3.Java/Python基础扎实，熟悉hadoop、spark框架者尤佳；
4.在人机交互、智能问答、文本检索、多语言处理等等领域有实际的开发和从业经验者优先；
5.良好的团队合作意识，对技术饱有热情；创新精神，对互联网领域有热情 。

"
金融数据挖掘工程师,20k-30k,知因智慧,"20k-30k,经验1-3年,硕士","金融,数据服务 / A轮","
职位描述：

岗位职责：
1、 金融业务建模（尤其是反欺诈、风险预警、评级等）
2、 针对建模工作的数据整理、数据挖掘和量化分析
3、 配合算法与模型的研究合作与产品研发
任职要求： 
1、 金融工程、应用数学、数理统计、力学模拟或相关硕士以上学历，熟练建模分析；能力优秀者可放宽要求；
2、 至少会使用一门编程语言（Python/Matlab/C++/R/Java），熟悉数据库应用；
3、 有一年以上金融企业工作经历或相关经验；
4、 具备清晰缜密的逻辑思维能力，有较强的数据分析能力；
5、 具备优秀的沟通能力、学习能力、执行能力、团队协作能力；
6、 责任心强，能承受一定的工作压力。

"
