address,addressinfo,housename,priceinfo,resblockarea,resblockroom,resblocktype,salestatus,secondprice
万达商圈,解放北路10号,中车·国际广场,10600,137~177m²,4室(1)/3室(3),住宅,在售,70
万达商圈,旱西门街与新建路交汇口（龙潭公园南门）,太原万达公馆,17000,255m²,3室(1),住宅,售罄,307
火车站商圈,长风东街高速路口北,东瑞·揽胜,7980,170m²,3室(1),住宅,售罄,67
东山商圈,长风东街109号（复地路6号）,复地东山国际洋房,11000,155~269m²,4室(2)/3室(1),住宅,售罄,125
南站机场商圈,长风东街与东中环西南角300米,长风双橡园,8700,115m²,3室(1),住宅,售罄,100
长风亲贤商圈,长风西街与晋祠路交汇处往南1.8公里,兰亭·御湖城东区,8600,44~53m²,1室(3),商业类,在售,34
长风亲贤商圈,亲贤北街9号（亲贤街和并州路交汇处）,昌盛双喜城,12500,50~187m²,3室(3)/2室(1)/1室(2),商业类,在售,62
长风亲贤商圈,亲贤北街9号（亲贤街和并州路交汇处）,昌盛双喜城,12500,50~187m²,3室(3)/2室(1)/1室(2),商业类,在售,62
榆次区,龙城大街东延1000米，省财贸往东1500米,龙城半岛三期,价格待定,,,住宅,售罄,57
榆次区,汇通路西侧,辰兴文教城五期,价格待定,,,住宅,售罄,65
龙城大街商圈,龙城北街与体育路交叉口,君泰·中央公園,10000,101m²,1室(1),商业类,售罄,47
长风亲贤商圈,和平南路166号,漫香堤,8000,89~127m²,3室(2)/2室(2),住宅,售罄,71
晋祠商圈,滨河西路和迎宾路交汇处,阳光城·翡丽湾,价格待定,300~350m²,5室(2),住宅,售罄,450
富力城商圈,胜利街东延段300米路北,尚东明珠,6300,155m²,3室(1),住宅,售罄,98
经济开发区商圈,经济技术开发区太原大学西侧,晨煜·唐槐园,6200,91~133m²,3室(1)/2室(1),住宅,售罄,57
太钢商圈,恒山路小食品市场斜对面（恒山路59号）,龙云香堤,7500,117~142m²,3室(5),住宅,在售,46
富力城商圈,府东街东延与红沟北街交汇处东北角,半山中庭,8800,80~131m²,3室(7)/2室(6),住宅,在售,64
万达商圈,龙湾写意,龙湾写意,9000,116~147m²,4室(1)/3室(3),住宅,在售,92
万达商圈,胜利街山西会馆对面(美特好东侧),安金梧桐府,8500,184m²,4室(1),住宅,售罄,129
龙城大街商圈,龙城大街与坞城南路交叉口往南100米,海唐罗马花园,12500,127~128m²,3室(2),住宅,售罄,84
南站机场商圈,荣军北街与荣军南街之间,龙景逸墅,10500,134m²,3室(1),住宅,售罄,124
南站机场商圈,长风街与东中环交汇处往南700米,富力金禧城,13000,133~202m²,4室(2)/3室(1),住宅,在售,112
长风亲贤商圈,长风西街与千峰南路交汇处西北角往北500米,融创长风壹號,9200,69~138m²,3室(2)/2室(2),商业类,在售,81
长风亲贤商圈,长风西街与旧晋祠路交汇处、长风西街两侧,远大·凤玺湾,13700,135~185m²,4室(1)/3室(2),住宅,在售,118
下元商圈,迎泽西大街居然之家往北10米,广兴·巅峰国际,8500,53~146m²,1室(8),商业类,在售,40
太钢商圈,兴华街与和平路交汇处东北角,融创·外滩公馆,价格待定,115~130m²,3室(3),住宅,售罄,85
火车站商圈,府东街与建设路交叉口往东300米,望府,9000,85~113m²,3室(2)/2室(1),住宅,在售,73
晋阳湖商圈,龙城大街和滨河西路交叉口西北角,泰禾金尊府,14000,140~200m²,4室(1)/3室(2),住宅,在售,192
柳巷商圈,南内环街青龙电脑城对面,内城玖号,13500,48~184m²,5室(1)/3室(1)/2室(1)/1室(3),商业类,在售,62
长风亲贤商圈,平阳路与王村北街交汇处东北角（48中对面）,鹏程佳园,13000,125~128m²,3室(3),住宅,在售,91
下元商圈,迎泽大街与西中环交汇口西南角,金香郁,7600,93~142m²,3室(4)/2室(2),住宅,售罄,66
