address,addressinfo,housename,priceinfo,resblockarea,resblockroom,resblocktype,salestatus,secondprice
铁道学院,雨花区韶山南路与新韶路交汇处车检所旁,红星国际公馆,8200,110m²,3室(1),住宅,售罄,89
洋湖垸,岳麓洋湖垸长湾路与滨柳路交汇处东北角（靳江旁）,恒伟西雅韵公馆,15000,140m²,3室(1),住宅,售罄,255
雷锋镇,岳麓区正兴路118号,山水英伦庄园,16000,,,别墅,售罄,880
金星北,望城区金星大道与月亮岛路交汇处东南角（长高集团对面）,明发国际城,7200,61m²,1室(1),住宅,售罄,57
武广新城,雨花区沙湾路289号,运达中央广场,23800,,,住宅,售罄,372
德思勤,雨花区杉木冲路325号（洞井小区站附近）,中扬国际,7800,,,商业类,售罄,33
晚报,芙蓉区车站北路与火炬路交汇处（烈士公园东门对面）,大汉海派,15000,50m²,1室(1),商业类,在售,75
万家丽南路,体院路与白冶路交汇处东南角（泰禹砂子塘小学东面100米处）,合能枫丹丽舍,8000,119m²,3室(1),住宅,售罄,80
含浦,雨花区含浦中路793号,星语林汀湘十里,14000,,,别墅,售罄,260
望城县,望城区金星西路与雷锋大道交汇处西北角（大湖中学公交站以北100米）,熙庭原著,7700,,,住宅,售罄,112
火车站,芙蓉区车站中路与人民中路交汇处（长沙火车站往南300米）,宇成朝阳广场,13000,,,住宅,售罄,82
金盆岭,天心区芙蓉中路神农大酒店西150米（雅礼天心中学正对面）,荣悦台,15300,,,住宅,售罄,52
暮云,天心区芙蓉南路与高云路交汇处,金谷豪庭,6100,,,住宅,售罄,56
汽车东站,芙蓉区东岸街道东屯社区人民路与杉木路交汇处,盛隆佳园,6800,,,住宅,售罄,61
泉塘,经济开发区东六线与盼盼路交汇处东北角（泉塘公园北侧）,海德公园,6500,133m²,3室(1),住宅,售罄,51
喜盈门,雨花区井湾路与洞井路交汇处东北角（洞井路口以西）,旺景园,6700,,,住宅,售罄,180
宁乡县,宁乡县花明北路与金州大道交汇处西南角（宁乡县政府南面）,绿地中央花园,4450,,,住宅,售罄,40
开元路,经济开发区开元东路189号（黄兴大道与开元路交汇处东北角）,电建地产星湖湾,6600,,,住宅,售罄,77
东塘,雨花区人民中路152号（地质中学站附近）,中隆国际嘉熙中心,20000,,,住宅,售罄,277
