address,addressinfo,housename,priceinfo,resblockarea,resblockroom,resblocktype,salestatus,secondprice
城西,大庆路西延伸线阿房一路东段路南,水润坊,9500,,,住宅,售罄,81
高陵,泾渭四路51号,九如居,5650,127m²,3室(1),住宅,在售,39
高新,团结南路与科技七路交汇处 ,高科朗山,15887,,,住宅,售罄,135
高新,科技路与高新六路交汇处东北角,伟业公馆,14000,,,住宅,售罄,77
经开,凤城七路与永徽路十字西北角（未央路以东）,贰号大院,16500,163m²,4室(1),住宅,在售,42
长安,学府大街与居安路十字东南角（陕师大长安校区南门正对面）,万科城润园,12000,130~149m²,4室(1)/3室(2),住宅,在售,78
城北,凤城二路与先锋二路交汇处西南角,万达公馆,15500,230~255m²,3室(2),住宅,在售,200
城南,电子正街南延伸段,万象春天,11050,,,住宅,售罄,13
城南,建设西路323医院对面,新旅城,9242,,,住宅,售罄,28
城西,友谊西路白庙路99号,伊顿公馆西区,15000,,,住宅,售罄,122
曲江,新开门南路东侧,荣禾曲池东岸,20000,,,住宅,售罄,247
曲江,芙蓉东路与寒窑路十字北400米,紫薇曲江意境,18000,,,住宅,售罄,41
经开,凤城十二路与文景路交汇处向东150米,汇通太古城,8500,150~180m²,4室(1)/3室(1),住宅,售罄,59
曲江,曲江池东路与金羊路十字交汇处西南角（金辉世界城向东800米）,金辉公园里,10500,123m²,3室(1),住宅,在售,85
浐灞,北辰大道与浐灞一路交汇处向东800米,龙湖源著,500,,,住宅,售罄,76
浐灞,广安路与广运潭十字向东50米,西岸国际花园西苑,6000,,,住宅,售罄,45
城南,朱雀门外朱雀路北段西后地,西安公馆,16000,,,住宅,待售,80
城东,二环北路与二环东路交汇处（辛家庙地铁站向东300米）,林邑,价格待定,,,住宅,售罄,52
城南,长安南路86号,澳城大厦,9000,,,住宅,售罄,29
城西,丰庆路39号,御溪书院,8500,,,住宅,售罄,34
长安,长安南路与东长安街交汇处向东500米,天浩上元郡,8200,,,住宅,售罄,42
经开,凤城十路地铁运动公园站向东100米路北,九如御,6200,,,住宅,售罄,30
曲江,南三环和公园南路交汇西北角,阳光城丽兹公馆,12000,89~110m²,3室(2),住宅,在售,116
城西,丰庆路39号,御溪望城,9900,,,住宅,售罄,40
曲江,雁塔南路南段南三环向南300米,曲江千林郡,13000,120~181m²,4室(2)/3室(1),住宅,在售,73
长安,创汇路34号,天琴湾,12000,118m²,3室(1),住宅,在售,45
高新,丈八五路与瞪羚路十字东南角,嘉禾广运,9704,,,住宅,售罄,51
西咸,镐京大道与汉池一路交汇处西南角,中建昆明澜庭,11100,,,住宅,售罄,63
长安,丰裕口转盘向西9公里路南,山水宅院,560,,,别墅,售罄,630
浐灞,柳雪路1008号,普华浅水湾,12500,178m²,3室(1),住宅,在售,63
经开,凤城十一路北文景路以东,首创漫香郡,11733,,,住宅,售罄,42
高新,丈八北路和科技四路交汇处西北角,鸿基新城,4300,,,住宅,售罄,34
高新,大寨路与丈八北路十字向东500米,晶鑫华庭,13500,64~136m²,3室(2)/2室(4)/1室(1),住宅,在售,43
高新,太白南路与电子三路交汇处路西,坤元TIME,17000,97~131m²,4室(2)/3室(2),住宅,售罄,72
浐灞,纺渭路与柳新路十字东南角(铁一中滨河校区对面）,万象湾,11000,105~133m²,3室(3),住宅,在售,37
城东,纺西街108号（原西北国棉六厂）,中铁缤纷新城,7900,,,住宅,售罄,10
经开,未央路178号（未央大道与凤城七路交汇处西南角）,双威理想城,10600,,,住宅,售罄,45
城南,南门广场东100米,宏信国际花园,11500,,,住宅,售罄,46
长安,韦郭路989号陕师大长安校区正对面,国色天香,11000,,,住宅,售罄,71
城西,丈八路与大寨路十字向西800米,中航华府,10100,,,住宅,售罄,58
城西,丈八北路与昆明路十字向西200米,金辉悦府,7500,,,住宅,售罄,55
城东,东二环矿山路十字东南角,上东大道,7800,,,住宅,售罄,36
城西,西二环与丰禾路交汇处向东300米，路南100米,太奥广场,10000,77m²,2室(1),住宅,在售,18
城北,东二环与东元路的交叉口,80年代,8700,,,住宅,售罄,39
西咸,泾河新城秦汉大道西侧,卢卡小镇,12000,,,别墅,售罄,213
西咸,绕城高速与世纪大道交汇处西北角,奥林匹克花园,价格待定,,,住宅,售罄,37
城南,西沣路与雁环路交汇处东北角,万科高新华府,13800,160m²,3室(1),住宅,在售,75
浐灞,东城大道灞桥湿地公园里,中铁琉森水岸,价格待定,,,住宅,售罄,76
经开,未央路与凤城十路十字向东800米,碧桂园嘉誉,8000,,,住宅,售罄,78
浐灞,世博大道与欧亚大道交汇处（灞河东岸）,湾流,18000,350~400m²,5室(1)/4室(1),别墅,在售,320
城南,南二环太乙路立交东北角,华龙太乙城,13500,94~152m²,4室(1)/3室(3),住宅,在售,39
高新,丈八六路与西户公路交叉口西侧,罗马西西里,6600,,,住宅,售罄,37
城西,大庆西路81号（汉城路十字向西，原大世界游乐场旁）,亿润锦悅汇,12000,79~131m²,3室(4)/2室(4),住宅,在售,42
城南,含光北路23号,九锦台,15000,443m²,5室(1),住宅,在售,267
浐灞,雁鸣湖浐河西路,绿地与湖,20000,232m²,4室(1),别墅,售罄,61
高新,科技二路与高新六路十字西南角,龙记观澜国际,12300,,,住宅,售罄,34
城北,东北二环交汇处红星美凯龙北侧200米,绿地香树花城,16000,230m²,4室(1),住宅,售罄,48
曲江,雁翔路与南三环交汇处东北角,海德堡PARK,520,205~316m²,4室(2),住宅,在售,99
城西,丰庆路东口（西安汽车站对面）,景寓学府,15000,,,住宅,售罄,32
高新,科技路与丈八北路十字交汇处东南角,铂悦,9400,,,住宅,售罄,35
经开,凤城九路与未央路交汇处,凤城九号,10526,,,住宅,售罄,35
高新,丈八北路6号,易道郡玫瑰公馆二期,16300,145~151m²,4室(2),住宅,在售,36
城南,雁南一路与翠华南路十字西南角,长庆坊玺岸,15000,,,住宅,售罄,39
城东,兴庆公园北门（新廓门33号）,兴庆宫,12000,167~177m²,3室(2),住宅,在售,60
城南,含光北路23号,九锦一号,11000,,,住宅,售罄,36
城北,明光路与元朔路十字东南角,明丰阿基米德,6100,,,住宅,售罄,54
浐灞,广安路800号,振业泊公馆,10169,,,住宅,售罄,55
浐灞,长乐东路地铁一号线长乐坡站向南400米,天悦东都,价格待定,,,住宅,售罄,34
长安,子午大道中段（西安邮电大学南880米）,雅居乐湖居笔记,10000,108~140m²,4室(1)/3室(2),住宅,在售,55
高陵,长庆东路东段路南（水岸花城附近）,泾渭分明生态半岛,价格待定,,,住宅,售罄,41
城南,太乙路与友谊东路十字西南角,哈佛印象,8900,,,住宅,售罄,57
城南,太白路立交东南角,新长城,11000,,,住宅,售罄,44
西咸,世纪大道蓝马啤酒场环岛北200米,亿龙金河湾,8300,,,住宅,售罄,41
高新,丈八四路与西户公路交汇处西北角,金泰新理城,16500,131~302m²,6室(1)/5室(1)/4室(1)/3室(1)/2室(2),住宅,在售,80
浐灞,灞河西路与北三环十字西南角,恒大江湾,7900,,,住宅,售罄,38
城西,枣园西路219号,万国远鉴名筑,6400,,,住宅,售罄,26
高新,雁塔区科技七路15号,茶张馨苑,6550,,,商业类,售罄,4
城东,金花北路299号（胡家庙十字东北角）,恒基碧翠锦华,11000,,,住宅,售罄,62
西咸,世纪大道与桃李路交汇处西南角,白桦林印象,7500,,,住宅,售罄,72
长安,东仪路南段与西部大道交汇处西南角,明威橡树湾,12000,164m²,4室(1),住宅,在售,56
城西,大寨路西口向西100米,华洲城熙悦都,9300,,,住宅,售罄,62
城西,大兴东路与桃园北路十字西北角,天朗大兴郡蔚蓝春城,9600,,,住宅,售罄,108
城东,幸福南路与西影路东段交汇处,翰骊国际,7200,,,住宅,售罄,20
城北,矿山路十字西南角向南200米,天丰东环广场,8500,,,住宅,售罄,44
西咸,世纪大道与上林路十字东南角,佳龙大沃城,10000,77~112m²,3室(3)/2室(1),住宅,在售,35
城西,枣园西路219号,万国远鉴名筑,6400,,,住宅,售罄,26
高新,雁塔区科技七路15号,茶张馨苑,6550,,,商业类,售罄,4
城东,金花北路299号（胡家庙十字东北角）,恒基碧翠锦华,11000,,,住宅,售罄,62
西咸,世纪大道与桃李路交汇处西南角,白桦林印象,7500,,,住宅,售罄,72
长安,东仪路南段与西部大道交汇处西南角,明威橡树湾,12000,164m²,4室(1),住宅,在售,56
城西,大寨路西口向西100米,华洲城熙悦都,9300,,,住宅,售罄,62
城西,大兴东路与桃园北路十字西北角,天朗大兴郡蔚蓝春城,9600,,,住宅,售罄,108
城东,幸福南路与西影路东段交汇处,翰骊国际,7200,,,住宅,售罄,20
城北,矿山路十字西南角向南200米,天丰东环广场,8500,,,住宅,售罄,44
西咸,世纪大道与上林路十字东南角,佳龙大沃城,10000,77~112m²,3室(3)/2室(1),住宅,在售,35
经开,凤城一路与明光路十字向西50米,城市锦上,9200,,,住宅,售罄,54
城北,石家街东园西路11号,上和郡,9300,93~117m²,3室(1)/2室(1),住宅,在售,57
浐灞,浐河西路中段半坡湖酒店北侧,龙湖香醍西岸,14000,,,住宅,售罄,142
浐灞,灞河西路向东南500米,香江湾,11309,,,住宅,售罄,86
曲江,植物园东路与金花南路延伸段交汇处,曲江林语,7845,,,住宅,售罄,46
浐灞,北辰大道与浐灞二路十字向东400米（西大附中浐灞中学旁）,保利心语花园,11500,77~132m²,4室(1)/3室(1)/1室(1),住宅,在售,38
