address,addressinfo,housename,priceinfo,resblockarea,resblockroom,resblocktype,salestatus,secondprice
义桥,湘湖路3001号,湘湖壹号,4600,,,别墅,售罄,6500
丁桥,九沙大道399号地铁东城广场1F,新城红郡,价格待定,,,别墅,售罄,500
杭州南站,萧然东路（龙发花园北侧）,梅和名府,价格待定,,,住宅,售罄,237
萧山周边,高桥路绿都南江壹号,绿都南江壹号,价格待定,,,住宅,售罄,550
临平新城,临平世纪大道与南苑街交叉口（临平一中旁）,钱塘梧桐蓝山,价格待定,,,住宅,售罄,316
临安商圈,临安青山街道科技大道南侧,青山湖玫瑰园,价格待定,615m²,4室(1),别墅,售罄,1231
淳安商圈,许茶线大千古街,大千古街,价格待定,,,住宅,售罄,34
小和山,里东路绿野御墅,绿野御墅,1000,466m²,5室(1),别墅,在售,800
临平新城,南大街404号,华鼎君临天峯,价格待定,,,住宅,售罄,213
义桥,湘湖路3001号,湘湖壹号,4600,,,别墅,售罄,6500
丁桥,九沙大道399号地铁东城广场1F,新城红郡,价格待定,,,别墅,售罄,500
杭州南站,萧然东路（龙发花园北侧）,梅和名府,价格待定,,,住宅,售罄,237
萧山周边,高桥路绿都南江壹号,绿都南江壹号,价格待定,,,住宅,售罄,550
临平新城,临平世纪大道与南苑街交叉口（临平一中旁）,钱塘梧桐蓝山,价格待定,,,住宅,售罄,316
临安商圈,临安青山街道科技大道南侧,青山湖玫瑰园,价格待定,615m²,4室(1),别墅,售罄,1231
淳安商圈,许茶线大千古街,大千古街,价格待定,,,住宅,售罄,34
小和山,里东路绿野御墅,绿野御墅,1000,466m²,5室(1),别墅,在售,800
临平新城,南大街404号,华鼎君临天峯,价格待定,,,住宅,售罄,213
沿江南,下沙19号路与24号路交叉口西南侧,观澜时代云邸苑,价格待定,,,别墅,售罄,700
良渚,东明山路梦溪东明山居,梦溪东明山居,1100,502m²,5室(1),别墅,在售,840
萧山周边,萧山育才路延伸段（所前中路与迎富街交叉口）,天地墅园,650,260~380m²,5室(2),别墅,在售,310
淳安商圈,天屿度假村近千岛湖大桥与阳光路交界处,天屿度假村,700,350m²,4室(1),别墅,在售,725
星桥,桐扣街星运丽园兰逸,星运丽园兰逸,价格待定,,,别墅,售罄,358
海宁,农发区春潮路东侧、春石路北侧,盈都江悦城,价格待定,,,住宅,待售,79
闲林,天目山西路和联胜路交叉口向南约100米,佳兆业西溪璞园,价格待定,,,住宅,售罄,180
临平新城,新城迎宾路临东路交界处东南角,余之城,价格待定,,,住宅,售罄,160
之江,之江龙王沙路与之江路交叉口,之江九里,价格待定,,,别墅,售罄,1280
闲林,天目山西路和联胜路交叉口向南约100米,佳兆业西溪璞园,价格待定,,,住宅,售罄,180
临平新城,新城迎宾路临东路交界处东南角,余之城,价格待定,,,住宅,售罄,160
奥体,民和路与平澜路交汇处,信融御金台,27000,415~418m²,6室(2),商业类,在售,1120
城东新城,德胜路与同协南路交汇处,宋都时间国际,价格待定,,,商业类,售罄,99
临平山北,北沙西路汀洲路口,绿城莲园,价格待定,,,住宅,售罄,214
钱江新城,钱江新城之江隧道运河东路出口,万科大都会79号,49000,160m²,4室(1),住宅,在售,1280
